Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.151343,0.02420345,6.962476764345742e-05,-0.180491463,-0.603895416,0.0135,0.0157,0.02,0.0212,0.0254,0.0268,0.0295,0.0317,0.035,0.0412,,0.4167000621557236,0.4284765332937241,0.8422547330081462,0.040923707,0.1269722831249237,0.064376427,0.079393632,0.096912066,0.1119395049408078,0.9731061884462834,0.9809837317109108,0.8431242925047875,0.080927982,0.085347605,0.08340725
0.141585,0.025039693,8.231866305280295e-05,-0.119932461,-0.300072342,0.0132,0.0169,0.0199,0.0224,0.0253,0.0271,0.0307,0.0335,0.0362,0.05,,0.379270941,0.4728076010942459,0.9276383606135844,0.03687317,0.1197391033172607,0.052661667,0.074739103,0.089739103,0.1047391033172607,0.9809723136216402,0.9794106827497482,0.8335960678637028,0.062220341,0.064062763,0.063658651
0.142939,0.023283251,6.714539635270492e-05,-0.11347958,-0.603404483,0.012,0.0158,0.0192,0.0214,0.024,0.0255,0.0279,0.0313,0.0341,0.0433,,0.369561324,0.4792914301156997,0.8464023090541363,0.047359388,0.1267222034931183,0.063371752,0.078521019,0.093524997,0.1086333411186933,0.8065722645014525,0.8167503831326962,0.939133167,0.066462903,0.071083626,0.068986674
0.143787,0.020371548,5.2090601880276654e-05,-0.176934634,-0.76844172,0.0111,0.0142,0.0156,0.02,0.0209,0.0222,0.0251,0.0266,0.0302,0.035,,0.4077113863825798,0.4383294649422168,0.8251584256723523,0.040543092,0.1290951682627201,0.055543348,0.084095168,0.099095168,0.1140951682627201,0.8330721731543541,0.8064643109023572,0.9703900615930556,0.061012959,0.07741316,0.098009575
0.148509,0.02321523,7.26686058622329e-05,-0.07135295,-0.74221156,0.0113,0.0151,0.0192,0.0207,0.023,0.0257,0.0283,0.0313,0.035,0.0415,,0.4058884328603744,0.4408510737121105,0.8056677586778999,0.04921931,0.1242193099856376,0.06421931,0.07921931,0.09421931,0.1092193099856376,0.9914499437183142,0.9070014517635108,0.8674894202947617,0.064255791,0.076812608,0.078352016
0.163332,0.02157102,7.047012907854632e-05,-0.020376797,-0.730536816,0.0104,0.0143,0.0163,0.0198,0.0214,0.025,0.0264,0.0293,0.0331,0.0409,,0.3965590961277485,0.4277416363358498,0.7210847438897006,0.041716092,0.1436988997459411,0.066028727,0.082625738,0.097996245,0.1133173718652687,0.8222950662821531,0.8144697247326375,0.9751957155108452,0.056264186,0.070725144,0.082632601
0.165102,0.021183397,8.530673253407614e-05,-0.032835469,-0.833107461,0.009,0.012,0.0157,0.0192,0.0215,0.0244,0.0265,0.0302,0.0336,0.043,,0.3715520171821117,0.4508568705059588,0.5199569465070963,0.041159373,0.137467211,0.05621975,0.080563013,0.099458466,0.1191441826358437,0.9749680214226246,0.8254657346129417,0.9841266617178918,0.077338055,0.081734595,0.089555309
0.171649,0.019037075,7.17081057992977e-05,0.014338685,-0.915777358,0.0065,0.0107,0.0147,0.0159,0.0196,0.0211,0.0244,0.0265,0.0309,0.0367,,0.3828187884762883,0.4385989002883434,0.5350464160323143,0.043341886,0.1195313215255737,0.058582747,0.073830017,0.089424467,0.1044772622704506,0.8068140847444535,0.9861733201384544,0.8306750501930714,0.075052703,0.088990323,0.097847076
0.173284,0.020993612,7.329352596147192e-05,-0.017713047,-0.792418855,0.01,0.0123,0.0157,0.0188,0.0211,0.0239,0.0257,0.0292,0.0327,0.0427,,0.4120431423187256,0.4039996594190598,0.6413361403807998,0.045528894,0.1205288936942815,0.060528894,0.075528894,0.090528894,0.1055288936942815,0.9162544256582856,0.897998501,0.977438986,0.056839349,0.068681153,0.076095957
0.169739,0.019321471,7.231806865535039e-05,0.075149905,-0.747015558,0.0069,0.011,0.0144,0.0164,0.0195,0.0212,0.0247,0.0265,0.0307,0.04,,0.3907167910784483,0.4266551241278649,0.552825795,0.039263074,0.1444590306282043,0.055078455,0.076641995,0.093098475,0.1258954643905162,0.882351726,0.9775534491300584,0.8581845490992069,0.070132883,0.072619235,0.070233899
0.176726,0.020448383,7.983011051078985e-05,0.015609474,-0.813121233,0.0087,0.0117,0.0149,0.0179,0.0205,0.0227,0.0262,0.0289,0.0321,0.0412,,0.3522477316856384,0.4659891575574875,0.5136025665521622,0.042110139,0.1228936582803726,0.057632351,0.072642764,0.087647756,0.1078434446603059,0.8605647327259183,0.8391511319577694,0.9752312043547632,0.059821564,0.067528413,0.071651585
0.17115,0.019575484,7.30770985024652e-05,0.078832272,-0.687489042,0.0084,0.0115,0.015,0.0165,0.0205,0.0219,0.0248,0.027,0.0311,0.043,,0.3868003380857408,0.4371912136673927,0.6295645092174411,0.03828112,0.1435783874988556,0.054433218,0.071834568,0.087684318,0.1034966382652521,0.807850038,0.8808070378184318,0.9527924896121024,0.081169253,0.084692431,0.09377543
0.160692,0.020609857,7.499588020277806e-05,-0.018671683,-0.802314878,0.0094,0.012,0.0154,0.0181,0.021,0.0235,0.0255,0.0286,0.0323,0.0427,,0.3932455763220787,0.4306362107396126,0.6531933439806104,0.041047941,0.1396538031101226,0.059200633,0.08444265,0.100054855,0.1154412008780986,0.8404670672833919,0.8487173641979695,0.9555474183022976,0.073987675,0.074185821,0.084201677
0.174926,0.020626559,7.080001219541318e-05,-0.042470278,-0.788510596,0.0095,0.0121,0.0154,0.0188,0.0208,0.0231,0.026,0.0283,0.0321,0.0409,,0.3899270283430814,0.4307161405682564,0.6619027082115412,0.043049501,0.119951274,0.058062146,0.074679865,0.08974487,0.1047714219540357,0.8938785024417565,0.8653763932108879,0.9856896177947522,0.076717121,0.084765205,0.09322709
0.168217,0.020402605,7.244034632796863e-05,-0.019607009,-0.805403757,0.0091,0.0117,0.0151,0.0178,0.0204,0.0232,0.0256,0.0282,0.0319,0.0403,,0.3594253492355346,0.4647364437580109,0.6701230162516236,0.036371837,0.1306521915644407,0.06237058,0.077402835,0.092402835,0.1074028354160487,0.8141725071549416,0.9959557306468488,0.828699495,0.057725808,0.071548288,0.09018274
0.197176,0.026423936,9.355572172052904e-05,-0.05453984,-0.62945591,0.0139,0.017,0.0216,0.0237,0.0262,0.0297,0.0322,0.0352,0.0393,0.0495,,0.3950141915678978,0.4027485936880112,0.7319276770678349,0.047912671,0.1233992791175842,0.063127306,0.078331952,0.0933826,0.1083825995892286,0.9702273950368164,0.98902788,0.870249008,0.078068539,0.096660284,0.089384536
0.19995,0.024633727,8.106773071610016e-05,-0.081493059,-0.72691421,0.0122,0.016,0.0194,0.0217,0.0253,0.0272,0.0302,0.0325,0.0366,0.0442,,0.3947129778563976,0.4011647045612335,0.6797656896293163,0.04019435,0.1291138710826635,0.069113871,0.084113871,0.099113871,0.1141138710826635,0.8273283123791219,0.9540883446216584,0.9885186383783816,0.071651912,0.068361718,0.07370962
0.205965,0.026543654,0.000142279,0.031156564,-0.745380682,0.0103,0.0146,0.019,0.0231,0.026,0.0305,0.0342,0.0375,0.042,0.0579,,0.3679143244028091,0.4220147490501404,0.5151533374518156,0.041372925,0.1385416501760482,0.067592112,0.083334866,0.09839802,0.1141774255450814,0.953524682,0.9896657617866992,0.8670895664185286,0.057030293,0.094804079,0.094310568
0.205076,0.026211226,9.721863050672518e-05,-0.009945759,-0.70004993,0.012,0.017,0.0209,0.0245,0.0262,0.0288,0.0318,0.0357,0.0397,0.0482,,0.3824214164912701,0.4039865344762802,0.6960716346636414,0.046699397,0.1451858949661255,0.062730731,0.07933303,0.09433303,0.1222586422562599,0.890572086,0.9578433679878712,0.8265987872898579,0.065852469,0.096337923,0.095103834
0.204215,0.024661105,0.000101837,0.1883330404266901,-0.344273656,0.0109,0.0144,0.0193,0.0217,0.0244,0.0268,0.0303,0.0336,0.0376,0.0552,,0.355632954,0.4315647765994072,0.6627034169375896,0.041173619,0.1283327157795429,0.056177209,0.083332716,0.098332716,0.1133327157795429,0.9550324978500604,0.8137707552790642,0.9924649382770062,0.052294774,0.067233258,0.098545819
0.198092,0.024444051,7.576020699977335e-05,-0.092307532,-0.664343073,0.0125,0.0163,0.0196,0.0218,0.0255,0.0271,0.03,0.0324,0.036,0.0447,,0.3885290339589119,0.4021426260471344,0.7160461008735001,0.042986158,0.1221566277742386,0.062156628,0.077156628,0.092156628,0.1071566277742386,0.834958795,0.9828082512855528,0.973972506,0.08341556,0.065272152,0.097028065
0.207096,0.025635436,0.000128716,0.1676799005263985,-0.357790336,0.0105,0.0146,0.019,0.0224,0.0254,0.029,0.0322,0.0356,0.0403,0.0583,,0.3705974768102169,0.4139445334672928,0.5197884016424418,0.043752856,0.1318912242352962,0.060650312,0.083770557,0.1010396810021251,0.116871827,0.8720344179928303,0.8450173425853252,0.912106668,0.06394405,0.095080022,0.081716829
0.20916,0.026539868,9.798804584971626e-05,-0.027938051,-0.679307031,0.0138,0.017,0.0214,0.025,0.0264,0.0296,0.0327,0.0357,0.0398,0.0492,,0.363324656,0.4211964458227157,0.6689478058218956,0.046948837,0.1303778287023305,0.068040647,0.084742334,0.1002531711380928,0.1153448028486222,0.872672977,0.9796814340472222,0.8162551885962487,0.055279515,0.097304906,0.097731674
0.199023,0.02585282,9.369386459754816e-05,0.057067421,-0.549751067,0.0129,0.0163,0.0199,0.0228,0.0259,0.0285,0.0313,0.0348,0.0388,0.0502,,0.3661702924966812,0.4198135226964951,0.7157746571643278,0.044038291,0.1397280728816986,0.059043833,0.094728073,0.1097280728816986,0.1247280728816986,0.8591752478241921,0.8401290103793144,0.9866738913536072,0.064123346,0.079348666,0.094505514
0.200528,0.022824076,9.715082074812544e-05,0.016043764,-0.72107576,0.0098,0.0138,0.0158,0.0208,0.0228,0.0261,0.0286,0.0318,0.0357,0.0485,,0.3876059675216675,0.4073268920183182,0.5178804780632258,0.04149977,0.1217659473419189,0.061765947,0.076765947,0.091765947,0.1067659473419189,0.8474485060483218,0.957925367,0.9545171759724618,0.080883565,0.080639268,0.064915173
0.167617,0.027609084,8.796240724725782e-05,-0.144215287,-0.270743638,0.0151,0.0209,0.0227,0.0253,0.0271,0.0303,0.0328,0.0355,0.04,0.0495,,0.3565272897481918,0.4669015303254127,0.8896020090043545,0.044850621,0.1209576851129532,0.060758288,0.075759535,0.090859001,0.1058929188653826,0.924913782,0.959102948,0.8252598217904568,0.065112593,0.066004127,0.094937888
0.182317,0.028646387,9.349171119103886e-05,-0.245336169,-0.568431675,0.0156,0.0199,0.0233,0.0257,0.0291,0.0319,0.0351,0.0376,0.0411,0.0512,,0.3954880331456661,0.4123302519321442,0.812198718,0.04862677,0.1342452386021614,0.074245239,0.089245239,0.1042452386021614,0.1192452386021614,0.8889876606971026,0.8740101530998945,0.987134621,0.073705736,0.058420859,0.097603813
0.171158,0.02473841,0.000111644,-0.099354897,-0.793823064,0.01,0.0144,0.02,0.0218,0.0253,0.028,0.0312,0.0351,0.0383,0.0474,,0.4124703696370125,0.4057475328445434,0.5215630278915167,0.048217026,0.1348667,0.0748667,0.0898667,0.1048667,0.1198667,0.8506445235788822,0.8825028835386038,0.8994453217027709,0.058715617,0.096351474,0.096255555
0.178858,0.030557944,9.930824133629636e-05,-0.32406109,-0.386157027,0.0165,0.0215,0.025,0.0284,0.0313,0.034,0.0365,0.0397,0.0437,0.0512,,0.402474652,0.4048076450824738,0.8345309595331549,0.047565447,0.1406507325172424,0.071482747,0.086482747,0.1106507325172424,0.1256507325172424,0.8073402378380299,0.9026791932271794,0.9105646261014044,0.077028566,0.081560888,0.088042337
0.175186,0.028389604,9.369978633216142e-05,-0.208059505,-0.393213821,0.0154,0.0198,0.0231,0.026,0.0287,0.0313,0.0347,0.0367,0.0409,0.0502,,0.4125006565451622,0.4015240848064423,0.8643057112187147,0.04635535,0.1374193447828293,0.061362954,0.076362954,0.099837742,0.1159852511703968,0.8422561593770981,0.8501973680794239,0.8250091133534909,0.070362186,0.084270073,0.076694933
0.174556,0.030067326,9.499245927865584e-05,-0.555095321,-0.137854538,0.0155,0.0219,0.0259,0.0285,0.031,0.0336,0.0358,0.0389,0.042,0.0485,,0.4078255286812782,0.4109852015972137,0.9363748306006192,0.04225439,0.1249624663591384,0.059140572,0.075371093,0.090404578,0.1054045775234699,0.900264422,0.9042700042877346,0.8789462998539209,0.072250095,0.087644626,0.078967787
0.149028,0.027335411,8.802041778898857e-05,-0.159038178,-0.429807624,0.0149,0.0191,0.0217,0.025,0.027,0.0306,0.0335,0.0357,0.0394,0.05,,0.3718192546069622,0.466081803,0.857662047,0.035793859,0.1413728010654449,0.081372801,0.096372801,0.1113728010654449,0.1263728010654449,0.8227342103183269,0.991495081,0.8194148449242116,0.063808404,0.070875975,0.098579526
0.182558,0.026727327,7.763758595567735e-05,-0.30856602,-0.516760196,0.0153,0.02,0.0219,0.025,0.0267,0.0298,0.0326,0.0351,0.0377,0.0436,,0.3857089101802557,0.4228307098150253,0.8238226044237613,0.047740757,0.1266794362664222,0.066679436,0.081679436,0.096679436,0.1116794362664222,0.9199479944005609,0.990130618,0.8140277217805386,0.069824535,0.063228649,0.075955116
0.163964,0.025491495,0.000131704,0.095765633,-0.715601209,0.0105,0.015,0.0191,0.0212,0.0251,0.0286,0.032,0.036,0.0414,0.0515,,0.3743974094092846,0.4499789425259223,0.5355365979999304,0.049241064,0.1480556774139404,0.08700741,0.1020074098825454,0.1170074098825454,0.1320074098825455,0.8077041209757329,0.9423568731099368,0.8157914280056954,0.057214481,0.097159038,0.098572029
0.171139,0.022135959,9.06048901876594e-05,-0.06678077,-0.789172319,0.0095,0.0126,0.0162,0.0209,0.0223,0.0255,0.0277,0.031,0.0347,0.0439,,0.4128584876656532,0.4048065215349197,0.5342531186699867,0.048163236,0.1231632357835769,0.063163236,0.078163236,0.093163236,0.1081632357835769,0.8914728751439601,0.918317952,0.9198190738126636,0.057116622,0.098326936,0.095947131
0.14422,0.01947487,7.324268886625192e-05,0.1536945065972892,-0.715473247,0.0088,0.0114,0.0145,0.0157,0.0198,0.0211,0.0254,0.0274,0.0313,0.0412,,0.3760449562966824,0.474039988,0.7273074554983991,0.040977858,0.1256280362606048,0.055977858,0.070977858,0.0916041,0.1069245117560029,0.8732239339783788,0.9853994192063809,0.8453768218278885,0.063049586,0.071533593,0.098244269
0.142512,0.018475372,6.552445911360802e-05,-0.030477017,-0.916397403,0.0064,0.0105,0.0144,0.0155,0.0194,0.0214,0.0235,0.0262,0.0296,0.0361,,0.3969050236046314,0.4543312467634678,0.5384924455225468,0.043216688,0.1182166878134012,0.058216688,0.073216688,0.088216688,0.1032166878134012,0.8262712342470885,0.9674312924861908,0.9698136001050472,0.068484971,0.076901211,0.077636808
0.144529,0.01693442,5.768137880110085e-05,0.068611436,-0.89552439,0.0061,0.0106,0.012,0.0147,0.0163,0.0203,0.0213,0.0246,0.0266,0.035,,0.3979716378450393,0.450880185,0.6299339650288224,0.036821908,0.1367770504951477,0.051821908,0.074518107,0.089518107,0.1117809785544872,0.9590523163020612,0.857583588,0.8097425331950188,0.052263314,0.096038361,0.091189126
0.141534,0.017583005,6.014744411528719e-05,0.049096452,-0.830617598,0.0064,0.0101,0.0121,0.0147,0.017,0.0206,0.0219,0.0252,0.0272,0.0391,,0.3737608033418655,0.476781479,0.6411920543566346,0.041473784,0.1466511166095733,0.057253918,0.073027931,0.088027931,0.1030279307678341,0.9839097465485336,0.8150759468317033,0.8172863955557347,0.054907033,0.071499278,0.067015656
0.139399,0.017292118,5.147822364896817e-05,-0.074210166,-0.929841241,0.0063,0.0109,0.0127,0.0157,0.0172,0.0199,0.0214,0.0251,0.0268,0.0335,,0.4108229959011078,0.4425033010542393,0.712193938,0.04006476,0.1286288052797317,0.05617593,0.07117593,0.08617593,0.1038776735931635,0.8618155601605774,0.9902960400819778,0.8548701888024808,0.066547596,0.075829624,0.078647281
0.141476,0.019170422,7.283973963850738e-05,0.024342754,-0.832835694,0.0066,0.0108,0.0142,0.0162,0.0197,0.0215,0.0249,0.0266,0.0307,0.0403,,0.4152213525772095,0.4353796064853668,0.5342957909703254,0.041061999,0.1373594725131988,0.059541328,0.074591096,0.089591096,0.1046323451787233,0.834459683,0.9080954966038466,0.9076374164909125,0.055157578,0.085219012,0.067929055
0.164552,0.0188191,7.03577714092218e-05,0.062764397,-0.783259193,0.0066,0.0108,0.0143,0.0161,0.0196,0.0212,0.0248,0.0264,0.0303,0.0409,,0.3695082569122314,0.4630280002951622,0.5245858055233955,0.03700799,0.131429222,0.05401594,0.070868633,0.08589119,0.116190646,0.8669503277465701,0.9868682048022748,0.8276290296196938,0.069289297,0.064799409,0.096138916
0.141938,0.018382234,6.211413472102879e-05,-0.000541048,-0.830128111,0.0065,0.0105,0.0144,0.0155,0.019,0.0213,0.0228,0.0257,0.0291,0.0361,,0.4014559830725193,0.4434397973120212,0.6608843694135547,0.038487651,0.1374543994665145,0.062122537,0.077168628,0.092422052,0.1144802308281883,0.9140923369653524,0.8064933450639248,0.9931846234500408,0.056053127,0.072595475,0.086274199
0.143258,0.019389556,7.473746690551292e-05,0.131531363,-0.607366008,0.0071,0.0119,0.0139,0.0162,0.0199,0.0213,0.0242,0.0265,0.0312,0.0461,,0.3821444392949343,0.4668303519487381,0.6497994084700942,0.040664149,0.1450905728340148,0.055664149,0.070664149,0.085664149,0.1009078507781028,0.8529882544770837,0.8165703248858452,0.8338602811157704,0.069633294,0.07473534,0.076891074
0.138694,0.020093599,8.677883283360276e-05,0.1860624789948313,-0.614942133,0.007,0.0119,0.014,0.0169,0.0201,0.022,0.0255,0.0277,0.0327,0.0458,,0.36278207,0.4845367938280105,0.5184131849080325,0.038297423,0.1341502076387405,0.053297423,0.075967846,0.1033618755534291,0.118528592,0.977263416,0.8521886226981878,0.986589903,0.055505366,0.063170883,0.096044258
0.19786,0.024090055,0.000116333,0.078023194,-0.75881832,0.01,0.0143,0.0173,0.0216,0.0238,0.0265,0.0306,0.034,0.039,0.0495,,0.3689497223496437,0.4243490844964981,0.5318251666367054,0.040934479,0.1199250090122222,0.059698952,0.074877065,0.08987998,0.1048916372567415,0.9712291162252428,0.9878894975125788,0.9305190331965684,0.070484131,0.094258943,0.097039225
0.199952,0.023748516,0.000100209,-0.04748707,-0.745513433,0.0099,0.0142,0.0182,0.0211,0.0244,0.0261,0.03,0.0324,0.0368,0.0472,,0.3537886860966682,0.4386866070330143,0.5368492671132088,0.048762024,0.1284287633001804,0.064652553,0.083428763,0.098428763,0.1134287633001804,0.8425693860262633,0.9553337827265262,0.8183023708939553,0.065075247,0.083389379,0.089100904
0.194755,0.022912108,9.818590117539624e-05,-0.023249426,-0.781753915,0.0097,0.0137,0.0168,0.0207,0.0232,0.0257,0.0289,0.032,0.036,0.0474,,0.3591584539413452,0.4376812443137169,0.5288755912989378,0.043508881,0.119864445,0.059024489,0.074864445,0.089864445,0.104864445,0.9715015162348748,0.8190622609972954,0.9648852298140528,0.060034613,0.083931944,0.09874135
0.199051,0.027274554,9.82890942799161e-05,-0.061671019,-0.650324159,0.0142,0.0182,0.022,0.0244,0.0268,0.0306,0.0333,0.036,0.0406,0.0495,,0.3903137700259685,0.4011743843555451,0.7160430460313335,0.049565684,0.1403256845474243,0.064565684,0.086927092,0.1019270918630063,0.1169270918630063,0.9173638000763952,0.9338978451639414,0.8124416920006275,0.078406907,0.097414057,0.098279747
0.199532,0.023908767,9.453088750244144e-05,-0.049023821,-0.814911262,0.0113,0.0156,0.0185,0.0209,0.0252,0.0265,0.0299,0.0331,0.0367,0.045,,0.3688117988407612,0.421033826,0.6031120855987072,0.048264962,0.1325024181604385,0.067762366,0.087502418,0.1025024181604385,0.1175024181604385,0.8224771270006895,0.8161323651611805,0.983690066,0.065306224,0.084702212,0.090769801
0.201581,0.024442417,0.000111401,-0.013091392,-0.661245006,0.0106,0.0152,0.0193,0.0213,0.0253,0.0277,0.031,0.0341,0.038,0.0532,,0.3779229938983917,0.4168226420879364,0.5103092674434184,0.042794817,0.1230519634485244,0.063051963,0.078051963,0.093051963,0.1080519634485244,0.8654034848347306,0.974976685,0.9853054391503334,0.075596348,0.087661752,0.094987134
0.201326,0.024250538,7.583231229004772e-05,-0.087568237,-0.63516198,0.0124,0.0162,0.0195,0.0216,0.0254,0.027,0.0295,0.0322,0.0359,0.0447,,0.385650951,0.4054071009159088,0.7569582358337938,0.037092615,0.1182558763027191,0.052107316,0.067139026,0.083847145,0.09885073,0.9246884971685708,0.902351001,0.8861789247557521,0.054277002,0.097441791,0.092977954
0.194182,0.024154833,0.000116175,0.044353921,-0.717452099,0.0102,0.0146,0.0178,0.021,0.0242,0.027,0.0306,0.034,0.0383,0.0512,,0.3517947986721992,0.4441647592931986,0.5093859294623136,0.045443662,0.1204436622560024,0.060443662,0.075443662,0.090443662,0.1054436622560024,0.8295323492079973,0.8078822628974914,0.9022461491985246,0.051874196,0.091430956,0.081102574
0.195045,0.023538775,0.000108478,0.08550783,-0.640055128,0.0101,0.0144,0.0171,0.0203,0.0234,0.0264,0.0301,0.0323,0.0372,0.0502,,0.3548693057894707,0.4429634310305119,0.5231552649021148,0.046542362,0.1260883566737175,0.061560712,0.081088357,0.096088357,0.1110883566737175,0.9834911975353956,0.9038057956207544,0.8222198688566685,0.053368352,0.091320749,0.083286216
0.193824,0.023896801,0.000110614,0.1547590300350536,-0.281400067,0.0094,0.0135,0.0179,0.0218,0.0239,0.0265,0.0295,0.0333,0.0371,0.0568,,0.3789919008314609,0.4129188358783722,0.5318489821761847,0.039883267,0.1309909702092409,0.057965202,0.073011755,0.1009909702092409,0.1159909702092409,0.9064062469638884,0.927878193,0.93408752,0.062589555,0.095115585,0.097662171
0.13968,0.018369198,6.331796765996323e-05,0.078268577,-0.788867123,0.0069,0.0105,0.0136,0.0151,0.0186,0.021,0.0229,0.0259,0.0291,0.0391,,0.4098915702104568,0.4433368258178234,0.6992134816166014,0.041676716,0.1462262487411499,0.056676716,0.078571783,0.097032954,0.1127337544279173,0.8121582638591528,0.9953451260328292,0.9159263421207666,0.069114774,0.087423022,0.081406108
0.139681,0.018646174,6.453577857419123e-05,0.020386968,-0.748988481,0.0067,0.0109,0.0143,0.016,0.0194,0.0209,0.0243,0.026,0.0295,0.0406,,0.3699157428741455,0.4814203172922134,0.6984803328987211,0.040612888,0.1409977519512176,0.057597506,0.072736715,0.093235186,0.1190642345249652,0.8375636218041181,0.9917989926218986,0.8281422006845475,0.063840316,0.067475362,0.07595339
0.138621,0.019402256,7.019899426943386e-05,0.009523261,-0.812782075,0.0077,0.0109,0.0141,0.0162,0.0205,0.0217,0.0248,0.0268,0.0307,0.0391,,0.3696417202055454,0.4863183736801147,0.7036549842394888,0.042480973,0.1353640568256378,0.057480973,0.072480973,0.087480973,0.1024809727497631,0.9844168297350406,0.98814076,0.8193535492599011,0.077901367,0.084577684,0.0896899
0.145552,0.016970699,5.639764136948122e-05,0.085652509,-0.766426488,0.0062,0.0103,0.0112,0.0151,0.0162,0.0197,0.0211,0.0243,0.0263,0.0367,,0.3793622494488954,0.470966212,0.5155659480392933,0.039143439,0.1375656330585479,0.054162587,0.069193466,0.084211998,0.1224107905358076,0.988636832,0.8264490494966508,0.8334656820893288,0.057981533,0.065209133,0.062948188
0.136686,0.018924245,7.475053122108311e-05,0.1836703129875839,-0.724414288,0.0067,0.0108,0.0142,0.0154,0.0196,0.0208,0.0251,0.0268,0.0309,0.0412,,0.3742819131910801,0.4801250696182251,0.7216365964782424,0.038500238,0.1443952548503875,0.053500238,0.068500238,0.083603978,0.1140365543005056,0.9778551195651292,0.9768751358509064,0.8062178419530392,0.064408813,0.093567144,0.089002195
0.141577,0.01662013,5.153565281555396e-05,0.032826779,-0.885381758,0.0061,0.0103,0.0117,0.0151,0.016,0.0194,0.0211,0.023,0.0259,0.0328,,0.4068743324279785,0.4441837154328823,0.6700957932271063,0.037310271,0.1309769485145807,0.054109813,0.069185627,0.092937736,0.1120407906755805,0.8712265622779727,0.8080279815196991,0.9870131432652474,0.079306007,0.086085329,0.090654603
0.134034,0.016071341,4.9026857921022934e-05,0.053526254,-0.90943451,0.006,0.0099,0.0112,0.0147,0.0158,0.018,0.0207,0.0225,0.0256,0.032,,0.3763378514349461,0.4787571251392364,0.6854619760014117,0.039885077,0.1398825192451477,0.054887232,0.069887232,0.084887232,0.1003638875871896,0.9824026698440314,0.8093376329958439,0.8260982516825199,0.056377692,0.06362456,0.059624892
0.141409,0.016968672,5.706692826066655e-05,0.075931626,-0.865842286,0.0062,0.0102,0.0111,0.015,0.016,0.0195,0.0209,0.0244,0.0267,0.0364,,0.3858021510858089,0.4645905166864395,0.649987192,0.039091286,0.1367403554916381,0.054091286,0.074533391,0.090044285,0.1070446930110454,0.827163653,0.9950293408215046,0.8173191989183426,0.067113707,0.059786054,0.095798117
0.139728,0.017391032,5.970392960499734e-05,0.017057392,-0.927217906,0.0062,0.0103,0.0112,0.0152,0.0169,0.0199,0.0219,0.025,0.0269,0.0364,,0.4038293820619583,0.4495851424522698,0.6255052128329873,0.038373936,0.1458853209018707,0.053373936,0.068373936,0.083373936,0.1295146059930324,0.8166544070065022,0.8090229374587536,0.8919442221708596,0.0592041,0.053545661,0.098479163
0.14024,0.017651042,6.363318270524186e-05,0.087703165,-0.83676257,0.0063,0.0106,0.0116,0.0158,0.0173,0.0205,0.0219,0.0257,0.0284,0.0381,,0.4149238616228103,0.4385377243161201,0.5103301881283522,0.040277369,0.1438207983970642,0.055277369,0.070277369,0.085277369,0.128174306,0.9848883526980876,0.8188489170730114,0.947958102,0.061170117,0.078075894,0.076829346
0.11593,0.020000722,6.184623383680584e-05,-0.014533511,-0.811797453,0.0102,0.0113,0.0153,0.0174,0.0202,0.0219,0.0248,0.0268,0.0311,0.0367,,0.4110042104125023,0.4600484274327755,0.8110205591663718,0.045255873,0.1369431871175766,0.06530345,0.080696716,0.099606876,0.1147684415571391,0.8589007746100425,0.8698380613863468,0.9715332191824914,0.072026806,0.078908915,0.088491095
0.11926,0.02037858,6.489162759396828e-05,-0.011224456,-0.781972432,0.0099,0.0124,0.0151,0.018,0.0204,0.0223,0.0259,0.028,0.0313,0.0412,,0.3846149563556537,0.4890618503093719,0.8304177397817373,0.045406691,0.1204066909104585,0.060406691,0.075406691,0.090406691,0.1054066909104585,0.8738573217883706,0.9925638605713843,0.8681988726526499,0.070742617,0.058886259,0.095524679
0.119065,0.017950144,6.806240786697294e-05,0.1036482800412585,-0.849726039,0.0062,0.0104,0.0115,0.0154,0.0178,0.0203,0.0224,0.0253,0.029,0.0367,,0.3873901070654392,0.4864665567874908,0.5559505493670702,0.036788217,0.1288263924419879,0.067800011,0.082948658,0.097966595,0.1131782075513154,0.836326634,0.8179776064097881,0.9834206659495832,0.067258797,0.062554819,0.098299472
0.111891,0.020674758,6.498661633367398e-05,-0.015046258,-0.764404698,0.0098,0.0131,0.0152,0.0186,0.0212,0.023,0.0251,0.028,0.0316,0.0394,,0.3933281278610229,0.4851877957582474,0.834072574,0.046196147,0.1410926735401153,0.066347661,0.08324237,0.099715095,0.1148738422784954,0.847893322,0.8871908645480872,0.9779448326051235,0.073354561,0.091445711,0.089020361
0.121797,0.016753526,5.7131248334908544e-05,0.053078687,-0.925355673,0.0061,0.0105,0.012,0.0147,0.0163,0.02,0.0214,0.0248,0.0263,0.0354,,0.4145397907495499,0.4562103789299727,0.5257798124045133,0.036840551,0.1265028738975525,0.06094148,0.078011464,0.096502874,0.1115028738975524,0.8894666297707707,0.982387059,0.8231794312238694,0.058473282,0.05375275,0.097197036
