Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.180138,0.02436327,8.076634793799415e-05,0.01608279,-0.609851204,0.012,0.0164,0.0193,0.0218,0.0242,0.0268,0.0295,0.0326,0.0363,0.0455,,0.35729535405783786,0.4805591471111367,0.7294459951407112,0.037002607,0.1290066988428343,0.043118304,0.086328005,0.096710171,0.096659551,0.9005694227371419,0.981624514,0.8029175299240979,0.074482347,0.098550146,0.095853241
0.177928,0.028752906,0.000133829,0.3515262400349626,-0.171767122,0.014,0.0189,0.022,0.0249,0.0279,0.0312,0.0347,0.0385,0.0437,0.0609,,0.37770266660940527,0.4540297154843595,0.943089136,0.049739226,0.13864638165149823,0.066607111,0.084541269,0.095822567,0.087254796,0.9903256996653443,0.9206250273547472,0.9841332494625727,0.059583658876512305,0.087930091,0.098884157
0.182049,0.023898969,0.000117338,0.1140834289716865,-0.560536818,0.0098,0.0139,0.0173,0.0206,0.0239,0.0268,0.0299,0.0336,0.0383,0.0534,,0.3690999366983232,0.42990867805967153,0.512607159,0.038736003,0.1364239938950535,0.046157572559138986,0.056367123,0.081250619,0.14254357579159097,0.9548969494135353,0.8556415030271688,0.8302680890028081,0.077898223,0.075274785,0.091557505
0.181412,0.023522787,8.192777196055779e-05,-0.05501298,-0.800455499,0.0106,0.0152,0.018,0.0207,0.0237,0.0263,0.029,0.032,0.0359,0.0432,,0.35861368616474537,0.41249391059351403,0.5786862482944415,0.038770082,0.14789729217719716,0.091453916,0.086724636,0.09419324,0.12495672678813487,0.8518451158503428,0.9514504918912811,0.9922415877628061,0.082400056,0.06171149,0.066512302
0.177363,0.021641566,7.130861664061964e-05,0.1055340372783913,-0.595986413,0.0101,0.0139,0.0169,0.0191,0.0213,0.0237,0.0269,0.0294,0.0329,0.0442,,0.3576793165736843,0.4781581466893708,0.7958401674882041,0.046171968,0.12414766246265495,0.068676977,0.053223632,0.085201633,0.11255439364148973,0.9440402052281462,0.9828692911089008,0.8968138497071964,0.093500568,0.095557788,0.070660881
0.171039,0.023691073,7.534239008510929e-05,-0.01761116,-0.69926,0.0127,0.0156,0.0181,0.0213,0.0239,0.0261,0.0286,0.0321,0.0354,0.0424,,0.3903707613785314,0.4317701921985978,0.8697130073165474,0.048725452,0.11055536094823651,0.064798554,0.10966146278532934,0.083485521,0.12037086168019376,0.8957779648914381,0.8062515053295257,0.8139124438637707,0.081872522,0.050829342,0.052635492973280226
0.184365,0.024205823,7.946384845599801e-05,-0.003395248,-0.615314861,0.0124,0.016,0.0188,0.0215,0.0239,0.0266,0.0294,0.0324,0.0363,0.0495,,0.37504925970821845,0.4564717615145956,0.7285852580543807,0.048898657,0.12425616213681545,0.069894908,0.072671555,0.094822099,0.10171210848977787,0.8833074173984635,0.9996743066192413,0.8006277137595442,0.052665896,0.076602119,0.072889716
0.185842,0.024592569,7.673896130875888e-05,0.000895107,-0.506040016,0.0127,0.0164,0.0192,0.022,0.0245,0.0271,0.0299,0.0326,0.0361,0.048,,0.35377544941354067,0.4558917118719282,0.7017401179109335,0.03537263,0.13131753827054993,0.049655129,0.09773641,0.085052469,0.1107777188577471,0.9838478615413859,0.9632735069421261,0.9658708322344137,0.056517747,0.085168502,0.078935978
0.138624,0.018200124,6.508955715199331e-05,0.04598381,-0.61538881,0.0069,0.0103,0.0137,0.0158,0.018,0.0207,0.023,0.0254,0.0288,0.0419,,0.41634023254551156,0.4599655342398686,0.5491274651263183,0.039802297,0.13841670024486663,0.076923032,0.06941259,0.10099640521378205,0.091225146,0.9138606824243751,0.8933989453718011,0.9749933699609692,0.059563189579484095,0.062902538,0.095930545
0.139932,0.017348346,5.4391505725846015e-05,0.03131273,-0.716767014,0.0068,0.0104,0.0126,0.0152,0.0171,0.0197,0.0217,0.0243,0.0271,0.0369,,0.38583620982509564,0.4205422889833727,0.8656275030819589,0.048298232114528175,0.11414903489275091,0.082822843,0.10991434113881668,0.084228534,0.11723896234973653,0.832180066,0.9160090981876885,0.810458073,0.062817917,0.078105002,0.096714482
0.139376,0.01945073,6.614957369751332e-05,-0.080636239,-0.854266134,0.0084,0.0124,0.0146,0.0177,0.0195,0.0225,0.0243,0.0274,0.0303,0.0356,,0.3616805779666479,0.45058345728964433,0.627889126,0.04130283,0.11251912107358394,0.081316245,0.055194213,0.074727358,0.11923703286873712,0.9784635339948821,0.805700618,0.9744101804824787,0.06599747,0.055580006,0.080205357
0.136957,0.017450898,6.041241981427451e-05,0.003606427,-0.82881583,0.0074,0.0098,0.0129,0.015,0.0177,0.0196,0.0222,0.0246,0.0279,0.035,,0.37931234631108335,0.4250803850263533,0.8202782774599131,0.0381818,0.14301982072656066,0.045970785552997745,0.088832386,0.1073923420333892,0.097669587,0.9948473491294267,0.9364801745703006,0.9097242127600332,0.064878808,0.076072944,0.077438911
0.142021,0.017725017,5.268580340244238e-05,0.003794307,-0.728841767,0.0073,0.0105,0.0134,0.0155,0.0177,0.0201,0.022,0.0244,0.0275,0.0363,,0.3995988787841417,0.4751199932073558,0.8405961203707571,0.048201873,0.11565261200096041,0.065888847,0.11135908089019125,0.082211325,0.11948640116158897,0.911697527,0.9897630299832637,0.8320562260468464,0.078651337,0.099254963,0.064338437
0.117598,0.01633797,5.227938132722721e-05,0.061151276,-0.642708708,0.0056,0.0093,0.0122,0.0141,0.0165,0.0181,0.0207,0.0228,0.0257,0.0339,,0.3821952479253837,0.4323567737679602,0.5769605627008977,0.048398004,0.1459187260824421,0.07327771,0.1024565356312577,0.10916144369988381,0.11019349383690834,0.8242279362757569,0.8018602250562414,0.9325646324693505,0.09378959,0.09224699,0.09906616
0.141594,0.017847388,5.8647107248233355e-05,-0.062343505,-0.790192748,0.0077,0.0102,0.0133,0.0159,0.0181,0.0201,0.0226,0.0249,0.028,0.0351,,0.4192462214509546,0.4386819992661208,0.5754706891966692,0.038335825,0.13785790692909528,0.074993553,0.10073111520428368,0.11487222735170513,0.1344933945814321,0.967960997,0.9439612751924147,0.8843665716305716,0.058353938,0.054414186157150546,0.068776264
0.1323,0.018708469,6.297245803802693e-05,0.091023363,-0.743915266,0.0075,0.0113,0.0133,0.0167,0.0186,0.0206,0.0233,0.0261,0.03,0.0391,,0.3772283232285344,0.4775306146987761,0.6039176748517018,0.04781988,0.12277648549050214,0.071295013,0.10340018275980323,0.091683134,0.084736975,0.9614881050134175,0.8192974223092118,0.9375364726336841,0.084111542,0.093895603,0.078141022
0.133917,0.018258089,6.037059177597499e-05,-0.012243071,-0.747771432,0.0071,0.0107,0.0134,0.0159,0.0183,0.0207,0.0229,0.0256,0.0282,0.0368,,0.3679763815705242,0.48296742878206833,0.7254070171737643,0.044892672,0.11497998781045969,0.045187911696664834,0.058694161,0.088109512,0.10614910521976005,0.9212827667275281,0.8275702713842904,0.8710569412971437,0.081872256,0.085122519,0.08828237
0.139003,0.018336359,5.808201336709361e-05,0.00655822,-0.827271887,0.0076,0.0109,0.0135,0.016,0.0182,0.0207,0.0228,0.0257,0.0286,0.0372,,0.3574004948754329,0.4982468084971969,0.555076849,0.042427491052702306,0.11600968499841466,0.048190095,0.084386302,0.071150572,0.10935618568138367,0.9349710863504783,0.9120498053431733,0.8481060368416742,0.092752638,0.063655388,0.085242438
0.130921,0.01816942,6.192274688455402e-05,-0.082504651,-0.895177762,0.0077,0.0104,0.0133,0.0159,0.0183,0.0209,0.0232,0.0258,0.0288,0.0348,,0.3985817322681073,0.4437173776224775,0.7199426341575323,0.043341251,0.1366407122869523,0.061245396574399744,0.087016733,0.10908713108790312,0.14133489444868327,0.8037706024713094,0.8565800573325157,0.9986377392050919,0.070173383,0.071197144,0.088483322
0.139931,0.018665939,6.670447950363555e-05,-0.055248243,-0.803686713,0.0068,0.011,0.0137,0.0167,0.0188,0.0215,0.0238,0.0262,0.0296,0.0388,,0.4074937249390284,0.4532077235068467,0.7100795800197045,0.044202831201706115,0.13497169424765337,0.047628115,0.088559309,0.12339729843333558,0.096872154,0.8258765139724857,0.89150216,0.8637247528065753,0.053451130459002516,0.086710154,0.065211955
0.127881,0.0178459,5.715763871712479e-05,-0.090465336,-0.867463825,0.0076,0.011,0.0132,0.0159,0.0179,0.0205,0.0227,0.025,0.028,0.0336,,0.37169637798678334,0.41241194883953153,0.5246732153222192,0.047332752728648717,0.1264900453584524,0.089708481,0.069516993,0.10900556132713227,0.1127570979301329,0.8918356977264221,0.9671470607106363,0.8330488032556538,0.073317101,0.051278312,0.057188739017828526
0.127885,0.01755685,5.3337911940268046e-05,0.022089601,-0.715261194,0.008,0.0103,0.0134,0.0155,0.018,0.0197,0.0222,0.0241,0.0272,0.0355,,0.3724994210340374,0.4271934613639501,0.9040334186220086,0.043897744,0.11589769208266958,0.087975568,0.088759595,0.11350811916919067,0.12090131792415965,0.8983055350493865,0.9539355281448108,0.9096996023843531,0.058128346,0.050567386534256284,0.057547925
0.129017,0.018781449,6.825599397859426e-05,0.061764908,-0.787343027,0.007,0.011,0.0136,0.0165,0.0186,0.0211,0.0238,0.0264,0.0302,0.039,,0.41421541012269153,0.41439624589367474,0.8737482829456715,0.035201801244336056,0.11886583893749214,0.042010563,0.091461915,0.086399369,0.10828097768585555,0.8966523473937208,0.9727306265652286,0.8560541776896006,0.081590151,0.064688528,0.092832385
0.140827,0.019084762,7.672575776438358e-05,0.1653992712467727,-0.441007712,0.0072,0.0105,0.0139,0.0169,0.019,0.0214,0.0238,0.0269,0.0303,0.0437,,0.3684520550970229,0.4882604375475579,0.6272165736027815,0.040295823,0.14604302441017736,0.046002606926069514,0.11110589231571003,0.087386884,0.1432907400671953,0.8881347987699113,0.9908089620407763,0.9765721406518337,0.051343657,0.053030375,0.054691553938093856
0.127094,0.016738012,5.708420177123501e-05,0.033766094,-0.789910485,0.0056,0.0094,0.0122,0.0144,0.0167,0.0188,0.0212,0.0238,0.027,0.0339,,0.35956327919917624,0.423143221,0.8372912854253435,0.042860407,0.12239536823169789,0.089911047,0.069397104,0.076408009,0.082886222,0.868630116,0.9653014684990318,0.9044166537718474,0.085588341,0.052927757387707004,0.06144268
0.128723,0.016907386,5.225328941878986e-05,0.026964042,-0.854941315,0.0074,0.0104,0.0122,0.0148,0.0167,0.0189,0.0213,0.0235,0.0269,0.0329,,0.3800595960792697,0.4056499180341495,0.5024124459053897,0.04866297,0.14139487667996506,0.054411638326155524,0.073793333,0.083036298,0.085710123,0.860361748,0.8449238745040155,0.9371980055957455,0.082691748,0.097107094,0.059291818671716574
0.132728,0.017599931,5.534135103964096e-05,-0.021859309,-0.805519281,0.0069,0.0104,0.0127,0.0155,0.0176,0.0202,0.0221,0.0248,0.0274,0.0372,,0.3615737853066313,0.4516237104345664,0.7417878927505765,0.049705123,0.12237410271965139,0.091652797,0.064975779,0.081583063,0.11390301449260914,0.8612488639905493,0.8584870010660122,0.9178701781999044,0.064132507,0.052238969,0.078088186
0.132362,0.017601192,5.2073345348224174e-05,0.068666063,-0.7413354,0.0075,0.0107,0.0128,0.0154,0.0174,0.0199,0.0217,0.0244,0.0275,0.037,,0.3628567596270818,0.49904419948586254,0.6785507477783307,0.046381867,0.13913602178863965,0.074239432,0.10220558240920946,0.11818429714123835,0.12683598480989636,0.9677557572352354,0.81104666,0.8568272809457964,0.055773038991975665,0.089102894,0.088076885
0.170061,0.023301847,7.942015236210256e-05,-0.055741661,-0.817664502,0.0106,0.0151,0.0179,0.0204,0.0235,0.0262,0.0288,0.0317,0.0355,0.0432,,0.41170699791847454,0.49023227572099204,0.8102601313434816,0.041874982,0.11964807684588862,0.081808497,0.073051939,0.10223199155788645,0.087091152,0.9260155838751388,0.8387749256426792,0.8597937,0.085670762,0.088417851,0.066938836
0.174763,0.022749172,9.168074793697264e-05,0.034608355,-0.730714715,0.0096,0.0134,0.0176,0.0201,0.0226,0.0254,0.0282,0.0317,0.0355,0.0449,,0.4001480585193312,0.40863101023593557,0.6579020061427404,0.04992706,0.11680496804173891,0.083788727,0.095302117,0.085762351,0.127397318,0.8765094937306919,0.8253629374804622,0.9502786383697333,0.070726298,0.06125494,0.093383007
0.17024,0.020441971,6.049271563580642e-05,-0.028643739,-0.689553264,0.0103,0.013,0.0159,0.0184,0.0206,0.0228,0.0253,0.0277,0.0305,0.0401,,0.35463811991013994,0.4349456410390055,0.5942659255078111,0.03565291,0.1386070281653225,0.062886446,0.089357065,0.077871927,0.089830549,0.9290800813967885,0.9208481322157351,0.9181656186296926,0.050044229,0.070288998,0.063712456
0.172509,0.024497277,9.304841647645422e-05,0.1527414694393844,-0.511975802,0.0121,0.0157,0.0187,0.0214,0.0239,0.0268,0.0298,0.033,0.0375,0.0501,,0.38337023774188567,0.43145788455910394,0.9371652599752823,0.047942553,0.11282853970521801,0.059083498,0.10105705986352809,0.12043187729362805,0.092868536,0.8822694078768567,0.8944219018926259,0.8631768155060164,0.094357037,0.071737896,0.089255131
0.172962,0.021962854,8.992248645464391e-05,-0.040962768,-0.778248862,0.0087,0.0131,0.0165,0.0191,0.022,0.0249,0.0275,0.0307,0.0352,0.0429,,0.38722880553959427,0.42515868819664837,0.6016045120384168,0.042649749,0.11041235129032032,0.072438215,0.104328964,0.090381669,0.14236395623977569,0.9986939353741535,0.9284817339545308,0.8828588760567102,0.061934141,0.067475272,0.054060813
0.166358,0.021529819,9.068000009924392e-05,0.0600218,-0.577692762,0.009,0.0128,0.0161,0.0189,0.0216,0.0239,0.027,0.0299,0.0342,0.0499,,0.4141614542584821,0.48643245505783694,0.906610224,0.037070628766380495,0.135741068,0.057024931,0.077804407,0.12825988673145455,0.084189837,0.9943812598425459,0.8242839978220154,0.8032943309800925,0.072199907,0.087889878,0.073654634
0.172712,0.023020929,7.710019444576373e-05,-0.045203091,-0.799770978,0.0112,0.0148,0.0175,0.0202,0.0234,0.0258,0.0283,0.0314,0.0348,0.0424,,0.3789250112693913,0.4115125,0.5005032456782649,0.045926416,0.13391062789581895,0.090499399,0.11033042490257679,0.090717943,0.088177645,0.831394745,0.911607955,0.8661864121757211,0.093085759,0.059053916,0.060264654
