RVE_ID,Param_1,Param_2,Param_3,Param_4,Param_5,Param_6,Param_7,Param_8,Param_9,Param_10,Param_11,Param_12,Param_13,Param_14,Param_15,Confidence,Filename,i_index,k_index,Porosity,Porosity_pct,Mean,Variance,Skew,Kurtosis,P0,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,Radius_bin_1,VolFrac_bin_1,Radius_bin_2,VolFrac_bin_2,Radius_bin_3,VolFrac_bin_3,Radius_bin_4,VolFrac_bin_4,Radius_bin_5,VolFrac_bin_5,Radius_bin_6,VolFrac_bin_6,Radius_bin_7,VolFrac_bin_7,Radius_bin_8,VolFrac_bin_8,Radius_bin_9,VolFrac_bin_9,Radius_bin_10,VolFrac_bin_10,Radius_bin_11,VolFrac_bin_11,Radius_bin_12,VolFrac_bin_12,Radius_bin_13,VolFrac_bin_13,Radius_bin_14,VolFrac_bin_14,Radius_bin_15,VolFrac_bin_15,Radius_bin_16,VolFrac_bin_16,Radius_bin_17,VolFrac_bin_17,Radius_bin_18,VolFrac_bin_18,Radius_bin_19,VolFrac_bin_19,Radius_bin_20,VolFrac_bin_20
3351,0.397150117,0.4521010104566813,0.7976997251495719,0.044203235,0.1333271676301956,0.059203235,0.074203235,0.102209838,0.1178664036855101,0.8476397115051747,0.9915946519076824,0.8470695325016976,0.05421695,0.067378791,0.071714806,0.993489,CELL_i00002_k01_seed1563890638_void_mask.tif,2,1,0.14421,14.421,0.020482757,5.3593125843131e-05,-0.134188702,-0.670293487,0.005,0.0105,0.0146,0.0158,0.0194,0.0206,0.0224,0.0249,0.0266,0.0304,0.0367,0.005793559,0.041033078,0.007380676,0.003207998,0.008967793,0.000292976,0.010554911,0.1219550672240718,0.012142028,0.016846107,0.013729145,0.007167505,0.015316263,0.1389719324006071,0.01690338,0.03642261,0.018490497,0.025762799,0.020077614,0.1343129241322759,0.021664732,0.07531211,0.023251849,0.02924297,0.024838966,0.1294649551565037,0.026426084,0.068838039,0.028013201,0.037030231,0.029600318,0.032804619,0.031187436,0.042595904,0.032774553,0.034967266,0.03436167,0.016423112,0.035948788,0.007347798
3351,0.3944991253316403,0.4547074735164642,0.7125017518702894,0.047882539,0.1320433117449283,0.062886561,0.077886561,0.093451387,0.1103662668988108,0.8250682037085295,0.9946440248668194,0.8510333981871605,0.083669944,0.088649321,0.064919047,0.98906845,CELL_i00003_k01_seed643126122_void_mask.tif,3,1,0.144485,14.448,0.019603621,6.480744498324261e-05,-0.08806685,-0.879591953,0.005,0.0098,0.011,0.015,0.0167,0.0199,0.0218,0.0249,0.0266,0.0305,0.0364,0.005785014,0.080046441,0.007355041,0.00871285,0.008925069,0.000428246,0.010495096,0.1399099732757494,0.012065124,0.015338976,0.013635151,0.00704572,0.015205179,0.1321219608626854,0.016775206,0.034268293,0.018345234,0.02468511,0.019915261,0.1193489976026902,0.021485288,0.052677659,0.023055316,0.040390906,0.024625343,0.064222985,0.026195371,0.1027382623959774,0.027765398,0.02022184,0.029335426,0.046673571,0.030905453,0.042336611,0.032475481,0.040030142,0.034045508,0.013074898,0.035615536,0.01572656
3351,0.3821263965964317,0.4695616334676742,0.5197345787912607,0.044969734,0.1453534996509552,0.059969734,0.074969734,0.089969734,0.1098493592403829,0.983474642,0.8167034795045853,0.8272278032302857,0.065886605,0.093446824,0.096674024,0.9836812,CELL_i00004_k01_seed1805651843_void_mask.tif,4,1,0.141964,14.196,0.018450352,6.606436017886869e-05,-0.017951614,-0.909410275,0.005,0.0064,0.0107,0.0147,0.016,0.0197,0.0211,0.0245,0.0258,0.0294,0.0374,0.005810414,0.1150962833822014,0.007431243,0.010980796,0.009052072,0.000442014,0.010672901,0.1478942687834042,0.012293729,0.016728742,0.013914558,0.007111851,0.015535387,0.1337145926336829,0.017156216,0.036739132,0.018777044,0.026109658,0.020397873,0.1143249597168291,0.022018702,0.065939368,0.023639531,0.023873172,0.025260359,0.1223173169206927,0.026881188,0.04643615,0.028502017,0.030333448,0.030122846,0.048912134,0.031743674,0.029515457,0.033364503,0.009272614,0.034985332,0.010377649,0.036606161,0.003880392
3351,0.3772246165573597,0.4730790510773658,0.5350827223330736,0.04160796,0.1402456724643707,0.058553258,0.073590185,0.094985066,0.1104828232437372,0.8175491615653039,0.9486567353785038,0.820475866,0.054222372,0.089010632,0.090976627,0.9914214,CELL_i00005_k01_seed1920553815_void_mask.tif,5,1,0.142362,14.236,0.018817025,7.092453637104007e-05,0.094181574,-0.685737715,0.005,0.0067,0.0111,0.0147,0.0161,0.0196,0.0215,0.0244,0.0259,0.0303,0.0433,0.005957532,0.1103837035736236,0.007872595,0.010902625,0.009787659,0.056734568,0.011702723,0.1059100886820616,0.013617786,0.007559926,0.01553285,0.1320036877688998,0.017447914,0.053398016,0.019362977,0.036838177,0.021278041,0.1354482395293704,0.023193104,0.037121784,0.025108168,0.1211423303187285,0.027023232,0.049319519,0.028938295,0.034265519,0.030853359,0.043111775,0.032768422,0.037790851,0.034683486,0.013500746,0.03659855,0.00601721,0.038513613,0.002156467,0.040428677,0.003348845,0.042343741,0.003045922
3351,0.4015331533551216,0.4496358063770458,0.7452471084706485,0.039370814,0.1198880755901336,0.054373773,0.073176417,0.088291774,0.1048761115223169,0.8343418917715549,0.9918870418727398,0.908708056,0.06078541,0.084797559,0.069948788,0.99262154,CELL_i00006_k01_seed172631305_void_mask.tif,6,1,0.144284,14.428,0.01838402,5.5172482037483774e-05,0.012727246,-0.740007352,0.005,0.0101,0.0111,0.0151,0.0162,0.0192,0.0208,0.0223,0.0257,0.0285,0.0381,0.005826972,0.079970163,0.007480915,0.009062887,0.009134858,0.000535404,0.010788802,0.1606238759109669,0.012442745,0.02045019,0.014096688,0.00877006,0.015750631,0.1511538048356187,0.017404575,0.063952219,0.019058518,0.00939903,0.020712461,0.1710296049097783,0.022366405,0.051954139,0.024020348,0.014944536,0.025674291,0.1099164145588373,0.027328235,0.0423056,0.028982178,0.030261603,0.030636121,0.038317791,0.032290064,0.022806662,0.033944008,0.006644904,0.035597951,0.006377202,0.037251894,0.00152391
3351,0.4022531475126743,0.4485011652112007,0.7593875950880349,0.04496921,0.1265306714177131,0.05996921,0.07496921,0.08996921,0.106810105,0.8490433722406626,0.9765055814683438,0.8197882637798787,0.081945434,0.079899523,0.077396765,0.9855784,CELL_i00007_k01_seed471562565_void_mask.tif,7,1,0.142481,14.248,0.019415139,5.835832682588999e-05,-0.058468672,-0.780847377,0.005,0.0102,0.0121,0.015,0.0168,0.0203,0.0215,0.0249,0.0262,0.0296,0.0354,0.005758883,0.066208125,0.00727665,0.007304502,0.008794417,0.000380754,0.010312184,0.058856248,0.011829951,0.1028666178296171,0.013347718,0,0.014865485,0.1122170119621527,0.016383252,0.064951814,0.017901019,0.032707079,0.019418786,0.040606398,0.020936553,0.1292052866837157,0.02245432,0.053983656,0.023972087,0.014074721,0.025489854,0.1224087485579179,0.027007621,0.049095272,0.028525388,0.038217477,0.030043155,0.032650053,0.031560922,0.04023705,0.033078689,0.013381644,0.034596456,0.020647544
3351,0.3896886128187179,0.4592272415757179,0.7325437362067401,0.044205744,0.1421468961238861,0.059205744,0.086808222,0.1088633101731538,0.1271090770214796,0.860259662,0.988190795,0.8906755026996136,0.060630832,0.088685385,0.081978971,0.99416095,CELL_i00008_k01_seed140958284_void_mask.tif,8,1,0.143816,14.382,0.022061061,8.875059133609835e-05,0.094731071,-0.709558719,0.005,0.0103,0.013,0.0164,0.0195,0.0215,0.0255,0.0269,0.0305,0.0355,0.045,0.006,0.060545245,0.008,0.007060237,0.01,0.048497733,0.012,0.085395575,0.014,0.005784301,0.016,0.134313115,0.018,0.029828913,0.02,0.1103806252433665,0.022,0.074173771,0.024,0.01022574,0.026,0.1415011194860099,0.028,0.034000911,0.03,0.076130264,0.032,0.050811454,0.034,0.01609435,0.036,0.060480927,0.038,0.019765708,0.04,0.016550662,0.042,0.006944638,0.044,0.011514713
3351,0.379350144,0.4672626912593841,0.7375572950905189,0.037224617,0.1319109146296978,0.052225912,0.075515807,0.090658633,0.1056714779943227,0.8183665164887906,0.9941706953883171,0.9234025568500162,0.053191598,0.057712617,0.093695915,0.9817732,CELL_i00009_k01_seed1992313184_void_mask.tif,9,1,0.143727,14.373,0.018755078,6.565343456817432e-05,0.1777713939464234,-0.510356446,0.005,0.0088,0.0113,0.0147,0.016,0.0189,0.0212,0.0237,0.0258,0.0298,0.043,0.005950291,0.087985152,0.007850872,0.010938243,0.009751453,0.064070084,0.011652035,0.1145006300991721,0.013552616,0.008968368,0.015453197,0.1444096853504769,0.017353779,0.056703707,0.01925436,0.040815989,0.021154942,0.1353552167775971,0.023055523,0.042354492,0.024956104,0.1023117551545069,0.026856686,0.058820562,0.028757267,0.031798918,0.030657848,0.03973408,0.03255843,0.027453017,0.034459011,0.016935709,0.036359592,0.005887883,0.038260174,0.002776089,0.040160755,0.003511857,0.042061337,0.004668561
3351,0.3883674348518252,0.4599679261445999,0.7218358884926419,0.044477726,0.1416613090038299,0.059477726,0.074477726,0.089477726,0.1266195593088865,0.9686202504694462,0.9893321606993676,0.8162588387072087,0.05591686,0.066031058,0.070538891,0.9836337,CELL_i00010_k01_seed1622936911_void_mask.tif,10,1,0.142627,14.263,0.020339814,7.922419803252957e-05,0.1402195033213467,-0.670191951,0.005,0.0096,0.0123,0.0143,0.0169,0.0203,0.0224,0.025,0.0283,0.0324,0.0461,0.006027443,0.077107798,0.008082329,0.009520487,0.010137215,0.054782023,0.012192101,0.1031022433574376,0.014246987,0.1036447437496329,0.016301874,0.065509332,0.01835676,0.023061963,0.020411646,0.1394979724157393,0.022466532,0.051717202,0.024521418,0.09658698,0.026576304,0.065653941,0.02863119,0.03057108,0.030686076,0.061835404,0.032740962,0.048927576,0.034795848,0.034253773,0.036850735,0.017298664,0.038905621,0.003772963,0.040960507,0.008928908,0.043015393,0.000500433,0.045070279,0.003726513
3351,0.3937721571326256,0.4605020686984062,0.5333176383823156,0.040493792,0.1419903099536895,0.060863536,0.076104664,0.091324454,0.1203282330334186,0.8107551869571209,0.8310819215714932,0.9194128739237786,0.053892398,0.095947804,0.09459536,0.99455786,CELL_i00011_k01_seed998773803_void_mask.tif,11,1,0.138372,13.837,0.019251677,7.778546639240782e-05,0.098534207,-0.80225214,0.005,0.0066,0.0108,0.0143,0.0157,0.0199,0.0211,0.0254,0.0274,0.0312,0.0412,0.005905776,0.1120387651381152,0.007717329,0.010434753,0.009528882,0.058189262,0.011340435,0.085347985,0.013151987,0.015591152,0.01496354,0.1322831430548504,0.016775093,0.032764997,0.018586646,0.022639195,0.020398198,0.1460043325317487,0.022209751,0.043576453,0.024021304,0.009977651,0.025832857,0.1100206508915295,0.02764441,0.054663434,0.029455962,0.037371248,0.031267515,0.060735844,0.033079068,0.021911084,0.034890621,0.027492064,0.036702173,0.003021751,0.038513726,0.008463613,0.040325279,0.007472624
