Filename,i_index,k_index,Porosity,Porosity_pct,Mean,Variance,Skew,Kurtosis,P0,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,Radius_bin_1,VolFrac_bin_1,Radius_bin_2,VolFrac_bin_2,Radius_bin_3,VolFrac_bin_3,Radius_bin_4,VolFrac_bin_4,Radius_bin_5,VolFrac_bin_5,Radius_bin_6,VolFrac_bin_6,Radius_bin_7,VolFrac_bin_7,Radius_bin_8,VolFrac_bin_8,Radius_bin_9,VolFrac_bin_9,Radius_bin_10,VolFrac_bin_10,Radius_bin_11,VolFrac_bin_11,Radius_bin_12,VolFrac_bin_12,Radius_bin_13,VolFrac_bin_13,Radius_bin_14,VolFrac_bin_14,Radius_bin_15,VolFrac_bin_15,Radius_bin_16,VolFrac_bin_16,Radius_bin_17,VolFrac_bin_17,Radius_bin_18,VolFrac_bin_18,Radius_bin_19,VolFrac_bin_19,Radius_bin_20,VolFrac_bin_20
CELL_i03405_k01_seed1842532008_void_mask.tif,3405,1,0.146014,14.601,0.02576221,7.58E-05,-0.3333092,-0.3361113,0.005,0.0136,0.0192,0.0207,0.0238,0.0261,0.0287,0.0314,0.0336,0.0363,0.0456,0.0060138,0.03353277,0.00804141,0.00112147,0.01006902,0.02176334,0.01209663,0.02907429,0.01412424,0.05522249,0.01615185,0.03538362,0.01817945,0.02266908,0.02020706,0.13462162,0.02223467,0.04459936,0.02426228,0.07429089,0.02628989,0.11676801,0.0283175,0.04560183,0.03034511,0.08346553,0.03237271,0.09235424,0.03440032,0.08605004,0.03642793,0.05635338,0.03845554,0.0265634,0.04048315,0.02364073,0.04251076,0.01051869,0.04453836,0.00640521
CELL_i03406_k01_seed513841915_void_mask.tif,3406,1,0.129449,12.945,0.02082416,9.33E-05,0.25530404,-0.4382002,0.005,0.0071,0.0109,0.0147,0.0177,0.021,0.024,0.0258,0.0291,0.0332,0.0474,0.00606085,0.10108644,0.00818256,0.00034377,0.01030427,0.12852396,0.01242598,0.01507838,0.01454769,0.09469587,0.01666939,0.06058485,0.0187911,0.02200873,0.02091281,0.14702551,0.02303452,0.03175101,0.02515623,0.12241536,0.02727794,0.05944733,0.02939964,0.0445756,0.03152135,0.0679816,0.03364306,0.01559885,0.03576477,0.04297168,0.03788648,0.00576484,0.04000818,0.01325719,0.04212989,0.01171218,0.0442516,0.00356609,0.04637331,0.01161078
CELL_i03407_k01_seed1209248512_void_mask.tif,3407,1,0.107676,10.768,0.02118186,0.00010485,0.33618555,-0.4836798,0.005,0.0071,0.0109,0.0146,0.0172,0.021,0.0238,0.0266,0.0298,0.0352,0.0485,0.00608692,0.10361292,0.00826076,0.00047829,0.0104346,0.13061639,0.01260844,0.01484662,0.01478228,0.12390876,0.01695612,0.04264298,0.01912996,0.03210558,0.0213038,0.13612829,0.02347764,0.02486511,0.02565148,0.09662436,0.02782532,0.06987049,0.02999916,0.05752326,0.032173,0.03793789,0.03434684,0.0326779,0.03652068,0.02853932,0.03869452,0.01540037,0.04086836,0.02174928,0.0430422,0.01005099,0.04521604,0.00783253,0.04738988,0.01258869
CELL_i03408_k01_seed1511044864_void_mask.tif,3408,1,0.219483,21.948,0.02933949,0.00011466,-0.0593905,-0.6805896,0.005,0.0157,0.0205,0.0231,0.0265,0.0296,0.0322,0.0363,0.0399,0.0442,0.055,0.00625,0.01527451,0.00875,7.52E-05,0.01125,0.05721279,0.01375,0.00236977,0.01625,0.08770772,0.01875,0.01037323,0.02125,0.12275196,0.02375,0.01740623,0.02625,0.14540745,0.02875,0.04999015,0.03125,0.10375735,0.03375,0.02256721,0.03625,0.12483413,0.03875,0.04204478,0.04125,0.0804304,0.04375,0.02622182,0.04625,0.05844922,0.04875,0.01146215,0.05125,0.01832087,0.05375,0.00334308
CELL_i03409_k01_seed353943493_void_mask.tif,3409,1,0.16415,16.415,0.02283172,0.00010501,0.0490098,-0.8135153,0.005,0.0094,0.0124,0.0158,0.0202,0.0227,0.0254,0.0291,0.0325,0.0365,0.0464,0.0060342,0.07679392,0.00810261,0.00756166,0.01017101,0.10846914,0.01223942,0.01207734,0.01430782,0.0822706,0.01637623,0.05358806,0.01844463,0.01592595,0.02051304,0.1212067,0.02258144,0.04018571,0.02464984,0.09595546,0.02671825,0.06306336,0.02878665,0.0340214,0.03085506,0.07071184,0.03292346,0.05799941,0.03499187,0.05089998,0.03706027,0.04082233,0.03912868,0.01217253,0.04119708,0.03123432,0.04326549,0.01410825,0.04533389,0.01093205
CELL_i03410_k01_seed2146695645_void_mask.tif,3410,1,0.127106,12.711,0.01683667,6.09E-05,0.18325677,-0.7172789,0.005,0.0062,0.0096,0.0115,0.0145,0.0162,0.0194,0.021,0.0247,0.0272,0.0403,0.00588278,0.14249678,0.00764835,0.01432176,0.00941391,0.07147409,0.01117948,0.10370224,0.01294504,0.02101109,0.0147106,0.12055635,0.01647617,0.07744354,0.01824173,0.02992986,0.0200073,0.11628824,0.02177286,0.06322405,0.02353843,0.02426921,0.02530399,0.09411375,0.02706956,0.03875422,0.02883512,0.03098509,0.03060068,0.02228759,0.03236625,0.01586182,0.03413181,0.00259922,0.03589738,0.00802385,0.03766294,2.36E-05,0.03942851,0.00263364
CELL_i03411_k01_seed2045752127_void_mask.tif,3411,1,0.143382,14.338,0.02235046,7.00E-05,0.01949973,-0.548697,0.005,0.0115,0.0155,0.0169,0.02,0.0223,0.0256,0.0271,0.03,0.0335,0.0447,0.00599303,0.0358047,0.0079791,0.00241575,0.00996517,0.03926835,0.01195124,0.07708342,0.01393731,0.00561612,0.01592337,0.14209332,0.01790944,0.03105777,0.01989551,0.12221461,0.02188158,0.06402041,0.02386765,0.03213967,0.02585371,0.13667685,0.02783978,0.0871858,0.02982585,0.04230657,0.03181192,0.07651327,0.03379799,0.01520501,0.03578405,0.0593563,0.03777012,0.01049644,0.03975619,0.01205608,0.04174226,0.00377662,0.04372833,0.00471293
CELL_i03412_k01_seed566729558_void_mask.tif,3412,1,0.144808,14.481,0.01730203,6.78E-05,0.27699995,-0.6172186,0.005,0.0063,0.0099,0.0117,0.0148,0.016,0.0202,0.0214,0.0248,0.0282,0.0418,0.00592083,0.13811368,0.00776248,0.01436641,0.00960413,0.07026274,0.01144578,0.12252064,0.01328743,0.00837659,0.01512908,0.14762022,0.01697073,0.03623499,0.01881238,0.02740952,0.02065403,0.15189052,0.02249568,0.04243629,0.02433733,0.05425796,0.02617898,0.07102323,0.02802063,0.02564685,0.02986228,0.0213282,0.03170393,0.03355817,0.03354558,0.00606319,0.03538723,0.02142402,0.03722888,0.00380158,0.03907053,0.00120504,0.04091218,0.00246015
CELL_i03413_k01_seed2056869810_void_mask.tif,3413,1,0.118932,11.893,0.02322879,7.77E-05,0.01831971,-0.6904389,0.005,0.0115,0.0154,0.0181,0.021,0.0228,0.0254,0.0279,0.0318,0.0351,0.043,0.00595029,0.03350451,0.00785087,0.00207262,0.00975145,0.03754464,0.01165204,0.06713199,0.01355262,0.00475693,0.0154532,0.11572604,0.01735378,0.04385919,0.01925436,0.03656824,0.02115494,0.14537224,0.02305552,0.03594078,0.0249561,0.10256092,0.02685669,0.07278229,0.02875727,0.03356862,0.03065785,0.0617991,0.03255843,0.05984735,0.03445901,0.05721559,0.03635959,0.02902295,0.03826017,0.02787418,0.04016076,0.02400957,0.04206134,0.00884226
CELL_i03414_k01_seed877501922_void_mask.tif,3414,1,0.148816,14.882,0.02564125,9.61E-05,0.12172764,-0.3039965,0.005,0.0124,0.0168,0.0208,0.0224,0.026,0.0275,0.0312,0.0351,0.0383,0.0548,0.00624431,0.03110626,0.00873292,6.80E-05,0.01122153,0.0716772,0.01371015,0.00438459,0.01619876,0.12212776,0.01868737,0.01746782,0.02117598,0.1569584,0.0236646,0.020595,0.02615321,0.17474961,0.02864182,0.03169423,0.03113044,0.12992763,0.03361905,0.03127593,0.03610766,0.09553544,0.03859627,0.03372778,0.04108489,0.03083579,0.0435735,0.01519573,0.04606211,0.02064203,0.04855073,0.00555802,0.05103934,0.0012297,0.05352795,0.00524303
CELL_i03415_k01_seed1894394726_void_mask.tif,3415,1,0.123376,12.338,0.02001599,9.75E-05,0.3615551,-0.4949815,0.005,0.0067,0.0104,0.014,0.0163,0.0204,0.0218,0.0252,0.0285,0.0344,0.0477,0.00606742,0.12214162,0.00820227,0.00039513,0.01033712,0.14031266,0.01247197,0.01657329,0.01460682,0.10144477,0.01674167,0.06314728,0.01887651,0.02189238,0.02101136,0.1517401,0.02314621,0.03582638,0.02528106,0.09710743,0.02741591,0.0496692,0.02955075,0.0363127,0.0316856,0.05072289,0.03382045,0.01652668,0.0359553,0.04429438,0.03809015,0.01327342,0.04022499,0.02098864,0.04235984,0.00334546,0.04449469,0.00994316,0.04662954,0.00434241
CELL_i03416_k01_seed206908092_void_mask.tif,3416,1,0.19766,19.766,0.0265887,0.00011377,0.18913793,-0.4325021,0.005,0.0123,0.0164,0.0198,0.0234,0.026,0.0294,0.0324,0.0355,0.0409,0.0574,0.00631114,0.02702246,0.00893342,0.03027743,0.0115557,0.05499732,0.01417799,0.06896894,0.01680027,0.05669848,0.01942255,0.09924194,0.02204483,0.06151737,0.02466711,0.10105756,0.02728939,0.07305298,0.02991167,0.0893278,0.03253395,0.08405801,0.03515624,0.08423255,0.03777852,0.03852013,0.0404008,0.04442612,0.04302308,0.02594928,0.04564536,0.02945341,0.04826764,0.01059966,0.05088992,0.01393873,0.0535122,0.00271173,0.05613449,0.00394807
CELL_i03417_k01_seed234400300_void_mask.tif,3417,1,0.123037,12.304,0.01923393,7.73E-05,0.08898687,-0.8351202,0.005,0.0067,0.0108,0.0143,0.0157,0.0199,0.0213,0.0245,0.0275,0.0313,0.0415,0.00591333,0.11060054,0.00773998,0.0102926,0.00956664,0.05872504,0.0113933,0.1043819,0.01321995,0,0.01504661,0.13492242,0.01687326,0.0324312,0.01869992,0.02384032,0.02052657,0.13807085,0.02235323,0.04129538,0.02417989,0.0686326,0.02600654,0.05271366,0.0278332,0.07076203,0.02965985,0.03244339,0.03148651,0.05514585,0.03331317,0.02537542,0.03513982,0.02244338,0.03696648,0.00717262,0.03879313,0.00494768,0.04061979,0.00580311
CELL_i03418_k01_seed387359029_void_mask.tif,3418,1,0.183175,18.317,0.02696466,8.52E-05,-0.2051425,-0.6094375,0.005,0.014,0.0196,0.0213,0.0245,0.0269,0.0305,0.0329,0.0356,0.0389,0.0464,0.0060342,0.01898187,0.00810261,0.00053433,0.01017101,0.05198792,0.01223942,0.00824827,0.01430782,0.06096978,0.01637623,0.03991748,0.01844463,0.01123449,0.02051304,0.12025402,0.02258144,0.04382495,0.02464984,0.10105855,0.02671825,0.07323062,0.02878665,0.03819372,0.03085506,0.0924254,0.03292346,0.07923035,0.03499187,0.07393691,0.03706027,0.07598959,0.03912868,0.02667671,0.04119708,0.049347,0.04326549,0.01886177,0.04533389,0.01509624
CELL_i03419_k01_seed176017955_void_mask.tif,3419,1,0.150392,15.039,0.03166631,0.00012835,-0.1969682,-0.1291653,0.005,0.0153,0.0223,0.0259,0.0299,0.032,0.0355,0.0378,0.0409,0.0454,0.06,0.006375,0.02966417,0.009125,0.01780681,0.011875,0.02205738,0.014625,0.04051166,0.017375,0.01249984,0.020125,0.07032295,0.022875,0.02604363,0.025625,0.13507877,0.028375,0.03966637,0.031125,0.13175246,0.033875,0.06484144,0.036625,0.11795767,0.039375,0.08684478,0.042125,0.06945355,0.044875,0.05018389,0.047625,0.03136473,0.050375,0.02601038,0.053125,0.00553304,0.055875,0.01108936,0.058625,0.0113171
CELL_i03420_k01_seed572658655_void_mask.tif,3420,1,0.232502,23.25,0.0250775,0.00010785,-0.0266092,-0.7304729,0.005,0.0106,0.0151,0.0202,0.0224,0.025,0.0277,0.0315,0.0346,0.0387,0.0495,0.00611244,0.05226398,0.00833731,0.00022419,0.01056218,0.08870985,0.01278706,0.00973861,0.01501193,0.09427269,0.01723681,0.03330235,0.01946168,0.02545619,0.02168655,0.11483807,0.02391143,0.08010725,0.0261363,0.09284798,0.02836117,0.0390582,0.03058605,0.07638954,0.03281092,0.06704555,0.0350358,0.08012606,0.03726067,0.04106571,0.03948554,0.03419642,0.04171042,0.03110936,0.04393529,0.0193498,0.04616017,0.01243751,0.04838504,0.00746068
