Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,Unnamed: 15,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.179872,0.024720956,0.000112228,-0.03893973,-0.710385756,0.0106,0.0148,0.0186,0.0217,0.0247,0.0279,0.031,0.0344,0.0382,0.0502,,0.3792362068837432,0.465632713479529,0.9030744058659476,0.04756463810765668,0.12248170783092611,0.061040976402289025,0.07825949335268971,0.11642029868876433,0.1316055602915908,0.9007383431746908,0.8780360492569997,0.9783888249480072,0.06114765130866929,0.08192022668092419,0.07260627168930037
0.185957,0.025699612,7.664074848743056e-05,-0.101637889,-0.239957119,0.0142,0.0178,0.0208,0.0232,0.026,0.0283,0.0309,0.0337,0.0371,0.0485,,0.37678724596296165,0.4278267232068914,0.5417871583551854,0.045459944802165836,0.14853976050347817,0.07978144376649142,0.07203080959328735,0.10443389926525103,0.11841083239554794,0.9938052920205301,0.8579229119934924,0.9375906517778462,0.07154901462116783,0.06679046003974994,0.08887093101797919
0.097562,0.016831781,5.52797801675424e-05,-0.052369526,-0.791435279,0.006,0.0104,0.0124,0.0152,0.017,0.0195,0.0214,0.0237,0.0265,0.0335,,0.3577929038627748,0.45631241790246363,0.7299240245673873,0.046992059218751395,0.11477147485608871,0.07945982138036849,0.09405422802219564,0.0971830656505486,0.12511879456555458,0.9129583400595963,0.9177702555955654,0.907874774577718,0.07167448703357165,0.07480886308186997,0.0904451046549591
0.106949,0.016418332,5.67295194895119e-05,0.077462453,-0.772763293,0.0056,0.0093,0.0123,0.0138,0.0163,0.0184,0.021,0.0235,0.0266,0.0348,,0.36770259003090044,0.43061448934423713,0.8505526023596011,0.03996826925994157,0.14722657437510253,0.06914824143160377,0.06964327113517595,0.10755469008245798,0.11119826616339906,0.9842055262568002,0.9392465950138134,0.9908680868782732,0.07949948899291602,0.07104135362406444,0.06579296314804864
0.120069,0.018195986,6.82536808788888e-05,0.044132953,-0.796541898,0.0065,0.0103,0.0128,0.0158,0.018,0.0207,0.0229,0.026,0.0294,0.0372,,0.4181422375623694,0.49112407831565263,0.8233052762613022,0.04871654810512776,0.14240151221840447,0.08507316686589171,0.10419567353907185,0.09867840162979029,0.11402385413156657,0.9681009733044598,0.9033184860071893,0.971733901523379,0.06472735540581114,0.0679147173289671,0.07885377496910057
0.118742,0.01972642,9.264384402246647e-05,0.34645214,-0.306682274,0.0077,0.0111,0.0139,0.0166,0.0191,0.0217,0.0244,0.0279,0.0328,0.0496,,0.3902242397010897,0.4393788105700651,0.7175029836063588,0.04900072167199228,0.1485169565271255,0.05203955348148025,0.09553478915473519,0.10333921104178452,0.12814753591468048,0.9092492330517121,0.8636301111154583,0.8115912392436941,0.08677020739899297,0.06422154523059624,0.08603136389821743
0.11568,0.018364964,7.05739275666314e-05,0.016419519,-0.827697272,0.0064,0.0107,0.0128,0.0162,0.0184,0.0207,0.0236,0.026,0.0301,0.0391,,0.350979139963977,0.482528819923372,0.7916404288929677,0.04573469570954172,0.11719267577590181,0.06329302497472786,0.08302446627742709,0.11128672721017968,0.11222539742988041,0.9213120656215998,0.8138320031890509,0.8129913644589671,0.06810466780634314,0.09654393702258637,0.08798872892488807
0.103049,0.018143116,5.735996458557183e-05,-0.019914363,-0.820369052,0.008,0.0106,0.0133,0.0161,0.018,0.0207,0.0226,0.0252,0.0282,0.0344,,0.3981322280552742,0.4465884827660412,0.8962344603181795,0.0356215904513225,0.13039497393233282,0.05846255509093345,0.07514786801353987,0.08216729140767105,0.11026408377453838,0.9206578129101025,0.9923650660317581,0.813725876685396,0.0644149427521225,0.08331755447025703,0.06492628346675976
0.099034,0.018860979,6.520546058575288e-05,0.008158228,-0.862763191,0.0082,0.0107,0.0138,0.0169,0.0187,0.0213,0.0235,0.0265,0.0301,0.0354,,0.37762503814247844,0.4980190024196626,0.6774587018913555,0.03608800444229428,0.13630778521061004,0.08384330526481502,0.06777614893935278,0.08888031851028441,0.12016645772095315,0.9726245597170237,0.8715605664537699,0.8393789669428253,0.07245795846734698,0.06610728979562697,0.06083353405690078
0.098253,0.016570251,5.6140952592798446e-05,0.036703548,-0.749454971,0.0058,0.0095,0.0119,0.0145,0.0168,0.0188,0.0208,0.0234,0.0266,0.0361,,0.39210242771497456,0.4193677809232664,0.7112436066591004,0.041670147282580866,0.1426730029928808,0.0799605954027085,0.07307467527127032,0.113136599421115,0.10917089405011152,0.9051781679263592,0.9256670349129756,0.9552230051945646,0.06891241038039488,0.06680349424351177,0.08303595928126158
0.099518,0.018552921,5.671505398145185e-05,0.1456240053958092,-0.666545737,0.0089,0.0114,0.0139,0.0163,0.018,0.0205,0.0227,0.0254,0.0288,0.0379,,0.41424361882055694,0.40365429800066016,0.8993591480521915,0.044029177522317414,0.12311796508282966,0.06590813940277267,0.07587038166060699,0.08499036600530124,0.10988258090139853,0.8084159381204632,0.9437361652461108,0.8924355007242177,0.07373132922353363,0.08995906115770116,0.08731765198681862
0.101926,0.017556646,5.7915155620666734e-05,0.1359548595391258,-0.723855205,0.007,0.0104,0.0125,0.0151,0.0171,0.0199,0.0218,0.0248,0.0278,0.0372,,0.4070348247141437,0.44037886489153544,0.7211260524752867,0.03553111481533216,0.12191791680534952,0.08006377547549857,0.08263354278237471,0.11297014126292805,0.10984184988420588,0.8390576197335162,0.972086964133455,0.9731411544191348,0.0799540521201498,0.09013363595161426,0.09897845288372524
0.159376,0.025056239,0.000104183,0.078271427,-0.623805726,0.0114,0.0156,0.0189,0.022,0.025,0.0282,0.0313,0.0345,0.0383,0.053,,0.4007233916538134,0.4921680000928071,0.8215127953287763,0.04510356793199719,0.14090564450743057,0.05712740337610084,0.06711034196717981,0.10382963216686807,0.09850594263554485,0.8071903964061646,0.9693877391583435,0.9767760546613026,0.06808101142080296,0.09443492196490644,0.09069365592730463
0.150485,0.023133797,8.116549851819818e-05,-0.024972742,-0.711980707,0.0106,0.0144,0.0181,0.021,0.0233,0.0257,0.0283,0.0314,0.0354,0.0457,,0.3735846619030785,0.4807226633777944,0.5749993873215573,0.040873811996353364,0.12338054976310132,0.07842361746985776,0.07172746064137601,0.08089128797536431,0.11262311123532315,0.8255249527029923,0.876154698448056,0.8373615700850966,0.052171845439260546,0.06986651062136572,0.07262940869359377
0.158111,0.022703927,0.000102636,0.071708224,-0.606242452,0.0094,0.0133,0.0168,0.0197,0.0225,0.0255,0.0287,0.0317,0.0361,0.0496,,0.3596082023764765,0.4084848929064715,0.6900575324775944,0.04671384067294156,0.1462365092251975,0.0869317633768553,0.07098133163885367,0.08999801799498426,0.10383629309011073,0.9957362437658462,0.8135863996855848,0.9380827485956883,0.07194692743352163,0.07651248716216834,0.07290654341663279
0.160981,0.020649524,7.858157075525026e-05,-0.040453921,-0.746522601,0.0081,0.0129,0.0154,0.0178,0.0207,0.0235,0.0258,0.0289,0.0325,0.0422,,0.39322411214815634,0.44313127733067886,0.5204651274784206,0.04180361573239583,0.1209029032990332,0.05513508815975477,0.06670649222191544,0.10337533931397197,0.11307680704463866,0.8582603236480152,0.8500437879264671,0.8303961005937659,0.09304157605723958,0.05627394336227662,0.07690468735149888
0.162464,0.025137346,8.656870722403987e-05,0.038836711,-0.622596957,0.0124,0.0166,0.0194,0.0226,0.0253,0.0277,0.0304,0.0336,0.0379,0.0474,,0.378986365050107,0.4456552340867036,0.6754779852840397,0.03845462261215955,0.1292263701511617,0.06014237462963152,0.06865367297911315,0.10491323673565987,0.12605928833748745,0.90860155848366,0.8743478335846964,0.9603074472807759,0.07104075333633181,0.07237081165954934,0.063976652159135
0.15473,0.022999237,7.259882957100774e-05,-0.051742919,-0.708672627,0.011,0.0154,0.018,0.0204,0.0229,0.0255,0.0283,0.0309,0.0343,0.0437,,0.36051037257359586,0.46730443594820553,0.5674498160559172,0.04445017286375472,0.1175411131481146,0.07268778729095009,0.07016690341901505,0.08276686378297456,0.12745918070203782,0.9598032060034066,0.9879999240271439,0.8465816631673795,0.07713764080074818,0.08620862165561341,0.0767119063234762
0.165959,0.021571446,8.61072385712382e-05,-0.086330672,-0.772149096,0.0084,0.0123,0.0165,0.0189,0.0218,0.0248,0.0274,0.0301,0.0339,0.0436,,0.41220451186100504,0.4785880052728842,0.8576087041583408,0.04949232882619747,0.11372065947866968,0.07077963831315857,0.1007377498571561,0.11743330471050259,0.12688112454246564,0.8054891055630757,0.8763546544315983,0.9118151168848049,0.05322042626711826,0.08482795206583221,0.06530831765808423
0.16316,0.023166914,8.699143871562327e-05,-0.024417459,-0.731818265,0.0101,0.0142,0.0181,0.0206,0.0231,0.0259,0.0289,0.0319,0.0353,0.0451,,0.407419097994894,0.440576409381144,0.8366189687567862,0.04826310666284204,0.14595319676764645,0.08151802024847368,0.10053615615245014,0.11222318638589673,0.11910241435245773,0.9517719354352785,0.9592489702388783,0.8560323725837111,0.08663022793276956,0.08059029005643248,0.07643478475192271
0.173985,0.022337008,7.85320045551584e-05,-0.020708011,-0.858885587,0.0098,0.014,0.0167,0.0202,0.0224,0.0249,0.0278,0.0311,0.0342,0.0417,,0.3620851896374171,0.4462836769607789,0.5070850879608166,0.041935087159400745,0.1345673649107052,0.07562831498393432,0.08759743280086985,0.11461104810552031,0.11742396624489722,0.8082132949415075,0.9377394117791262,0.9070200877849594,0.0881963848154516,0.0654343601086904,0.09719469576632969
0.145993,0.020341609,7.991902445550357e-05,-0.023113115,-0.826270606,0.0075,0.0119,0.0151,0.0178,0.0202,0.023,0.0256,0.029,0.0325,0.0389,,0.3623282924794771,0.4818055835009122,0.5721795669753463,0.040011438928301196,0.11823955026313543,0.07845528967919162,0.07864920201224032,0.09275770240003832,0.13065484586408288,0.8455778645222002,0.8923015750220208,0.9253242167822572,0.08794871464576244,0.09382249613244653,0.06268780445634851
0.17842,0.021634125,7.753621109022886e-05,0.145973988,-0.556016394,0.0098,0.0133,0.0162,0.0193,0.0219,0.0241,0.0267,0.0292,0.0332,0.0462,,0.3762654536890676,0.4254264717836362,0.8791054125284934,0.0477084067218557,0.14859963045617927,0.0751175729058549,0.09386256710098556,0.1152375117288694,0.10527747483991645,0.9017445582372154,0.948817865004369,0.9523537720274209,0.07827137372999265,0.05687690542602141,0.07932248436812711
0.173747,0.022414793,9.335611977979306e-05,-0.04799625,-0.697870526,0.0092,0.0129,0.0168,0.0199,0.0231,0.0255,0.0283,0.0312,0.0348,0.0468,,0.4029133555057698,0.4459909884103148,0.7343300180359893,0.03658697226199942,0.13721155130897533,0.062309894294619514,0.08307999848958741,0.08760635263122636,0.11549089768823691,0.9526760589469846,0.9180700659178022,0.8180659330899293,0.07423658784375822,0.07101560706128059,0.06584857995253261
0.174393,0.020776419,7.184128083583815e-05,0.046485012,-0.707709084,0.0089,0.0132,0.0156,0.0181,0.021,0.0233,0.0256,0.0285,0.0322,0.042,,0.40201347040338087,0.40660501884452915,0.6792399679860661,0.03588294119318448,0.12876622819375844,0.08147885869573739,0.09235068320238483,0.08258359867495949,0.0966363991413691,0.8880592435490954,0.8595352063226225,0.9842884247401732,0.08937029189511403,0.06030213170934951,0.08529833878434144
0.164923,0.021966495,8.244530191571823e-05,0.030034221,-0.804620498,0.0095,0.0129,0.0169,0.0194,0.0217,0.0244,0.0276,0.031,0.0341,0.0448,,0.4165567548435959,0.4179668239836799,0.7932655081523141,0.03912799608106783,0.12481802612919941,0.05468600012521183,0.06879660145181576,0.08261642174896,0.11015222562678004,0.8247274848455923,0.9674041445318532,0.8373812299869877,0.09126911920795905,0.06471976630238646,0.07356422412296491
0.170773,0.021468436,7.247772148036023e-05,-0.068967412,-0.849107388,0.0103,0.0133,0.0163,0.0192,0.0215,0.0241,0.0271,0.0296,0.0326,0.0406,,0.3847873715437801,0.4375598083985157,0.8836789422415757,0.04219563435650364,0.12981089424190537,0.05843266691726316,0.07076893577881123,0.08093328733709115,0.11323205910543808,0.8474252103142521,0.9404731314878754,0.9813316543253782,0.056349957368100924,0.05591082185908435,0.0652629171818988
0.17197,0.019623404,6.041581061698206e-05,-0.037840203,-0.801581148,0.0095,0.012,0.0151,0.0175,0.0196,0.0223,0.0243,0.027,0.0302,0.0384,,0.35285065817609257,0.4862115665174622,0.7296739251865847,0.04583907072747641,0.1282281480560148,0.07826466212387977,0.10222212385488148,0.09186699487872058,0.10870631723414939,0.9666594644785246,0.8408796602847103,0.8785295302953365,0.08914001754479976,0.06413630868556745,0.07972297440393329
0.17684,0.020415916,7.707725388043432e-05,-0.072172317,-0.727862083,0.0081,0.0116,0.0156,0.0184,0.0207,0.0232,0.026,0.0287,0.0318,0.0445,,0.3636468176516006,0.4026297040380792,0.52053883686547,0.04424166983062726,0.12801427506320492,0.07353651910318808,0.07495250711371726,0.08956101486839761,0.1047705834390978,0.8156779343282546,0.8158846420366422,0.8887194444477522,0.07557220130540204,0.07392559177654591,0.08673636886403714
0.167554,0.022121663,8.781219478101783e-05,0.103111212,-0.542788092,0.0101,0.0137,0.017,0.0196,0.0223,0.0248,0.0275,0.0306,0.0342,0.0513,,0.4158887814077481,0.43517406923181856,0.515551922040132,0.04665150114718903,0.12410751297764097,0.057508351220344964,0.10369351793900966,0.08242141269553223,0.12249491189978164,0.8202246753362767,0.8508430975711526,0.8799374969546158,0.05185308217752369,0.08634415397329123,0.06870639137968704
0.175658,0.020429451,7.954383082588371e-05,0.021374536,-0.690837316,0.0081,0.0117,0.0155,0.0179,0.0204,0.0227,0.0257,0.0288,0.0325,0.0439,,0.3699803092073691,0.45951851056649795,0.8305047467802252,0.041479282248586255,0.14579805955064323,0.07850805841620502,0.0924328908161239,0.10231503348698233,0.11593376320564654,0.9689246600545739,0.9704098308712579,0.8660175268346211,0.07727611154642006,0.07108600011332503,0.07071005235929147
0.172497,0.019002272,6.744355743736685e-05,-0.121589164,-0.872573972,0.007,0.0108,0.0141,0.0165,0.0196,0.0218,0.0243,0.0268,0.0299,0.0365,,0.3711661767066571,0.42008417863035713,0.7503182084974126,0.04245691947870856,0.12127223488764118,0.07460783916581751,0.07453426286037718,0.11037027052624389,0.10393055478213263,0.886621391078311,0.9930732687167197,0.8064703324818904,0.07451913150261064,0.08850942960604685,0.09554370296226267
0.154399,0.017705073,5.363316109500832e-05,0.025996751,-0.796197863,0.0081,0.0106,0.0132,0.0153,0.0178,0.0197,0.0222,0.0245,0.0275,0.0349,,0.37054646942800135,0.43156918360136126,0.9296860673419239,0.04820759930648643,0.13591708128053706,0.07025536896184258,0.08714643459062615,0.09874821636131058,0.12057807306623868,0.8507550406474066,0.9649942085120511,0.9502522119476162,0.07157891555837201,0.08123856454209848,0.08971906227847999
0.152634,0.01840396,6.732974870065065e-05,-0.019953059,-0.784349816,0.0068,0.0107,0.0133,0.0163,0.0184,0.0209,0.0235,0.0259,0.0292,0.0385,,0.41266953940739265,0.4151317640949357,0.5248279424864352,0.04657061381492723,0.11899275321690013,0.07768166064636049,0.10346646662575967,0.10392610405547241,0.11657636609996617,0.9885693819020199,0.9522510477815607,0.9251262367577552,0.07108282855283891,0.06677820503494199,0.05690620470062137
0.147625,0.018818983,7.162642126659825e-05,0.043096295,-0.676499648,0.0071,0.0106,0.0138,0.0165,0.0187,0.0212,0.0238,0.0265,0.0298,0.0428,,0.4036565068383791,0.49532745618419427,0.5667747571179391,0.03634490322412732,0.13786523290295719,0.07318958455920478,0.07211286800716879,0.09614916894069654,0.11019398001214716,0.8112904071916298,0.9769970479155731,0.9512159373345479,0.08771176892401521,0.052616951811949655,0.09253085093130467
0.152752,0.016949062,5.060718089199751e-05,-0.057291484,-0.815880804,0.0073,0.0106,0.0124,0.0151,0.0177,0.0191,0.0212,0.0235,0.0266,0.0325,,0.3907994445671577,0.4616810100783569,0.8702631416925345,0.037725040755750505,0.13199263421348284,0.0826633449040492,0.08621407148948906,0.11560926905286109,0.11870464417938918,0.87189118915626,0.9208423687125371,0.8908147814603127,0.07762556087662606,0.07606000981638582,0.06524184385950083
0.148279,0.020587571,8.325161001230283e-05,0.1533381968492841,-0.616252004,0.0082,0.0116,0.0154,0.0179,0.0203,0.0228,0.0256,0.0288,0.0327,0.0437,,0.3981732630714733,0.4672411540866886,0.7933246319916621,0.04857907627506319,0.1298138723676402,0.05217712130833648,0.08531667731610133,0.08768834651881591,0.12298638722981704,0.9556036632635279,0.8592757436754891,0.8776365792029224,0.07401742081203148,0.056164884481781606,0.06730299825056027
0.156451,0.018908945,7.368268426086515e-05,0.093430183,-0.687691756,0.0068,0.011,0.0138,0.0167,0.0186,0.0212,0.0238,0.0264,0.0306,0.0389,,0.36577994858107765,0.4842511291332834,0.7245100170691662,0.04708049270122058,0.11320517592991929,0.0766930064410502,0.08949331250253338,0.11757222322880073,0.12787068045097183,0.8844460508928008,0.8746469111156975,0.8911084633616545,0.06350078117976328,0.09181742913650226,0.07352802051794402
0.152792,0.017128934,5.484454681158832e-05,-0.110079655,-0.850532268,0.0071,0.0105,0.0125,0.0152,0.0172,0.0195,0.022,0.0238,0.027,0.0329,,0.3839808342156881,0.40685604843746204,0.5785819382112892,0.03859583171415016,0.132916013811831,0.08610245259106651,0.07300862000460218,0.10595742882438183,0.12209340005990499,0.9271864715097374,0.9030553503340015,0.8639128972289115,0.0832418177434331,0.05571708968036096,0.08998993777695155
0.15268,0.017302841,4.988940674539761e-05,-0.01058697,-0.787118463,0.0078,0.011,0.0129,0.0155,0.0173,0.0196,0.0215,0.0238,0.027,0.0334,,0.3634298487840512,0.44955604809654076,0.5988474683005994,0.04721660636982652,0.12664059950829742,0.05158582023297362,0.08083143086390232,0.11846341905061578,0.10548781508364238,0.8591363120971147,0.9604965966266868,0.9038679278733323,0.056009398849116404,0.09708125312914287,0.08766445196184906
0.14881,0.016982666,5.1609385262037835e-05,-0.063795855,-0.826976844,0.0072,0.0105,0.0124,0.0151,0.0176,0.0191,0.0213,0.0238,0.0264,0.032,,0.40912257744465286,0.4757490609772196,0.5293289088817059,0.040815627410257335,0.1393750541204799,0.0626433604357197,0.08080841811224938,0.08257704901864762,0.12281606989230835,0.8548852814552095,0.9071906349616772,0.9139385866739069,0.08283331180867903,0.09472985634967333,0.0759375536631114
0.151141,0.018523078,5.67780554061874e-05,-0.056545432,-0.830255466,0.0084,0.0112,0.0138,0.0167,0.0186,0.0208,0.0231,0.0258,0.0285,0.0352,,0.3623744855045867,0.47665351073882384,0.5526473523125974,0.04139876061786374,0.11527728363074945,0.07587985241796037,0.09699889824277393,0.09899953052782319,0.1337907725718928,0.9894004910511041,0.8586494625757775,0.9498093040630192,0.08739336848133027,0.09799053692265318,0.06150054654722674
0.203135,0.021979706,8.668234158779881e-05,0.024978297,-0.618939505,0.0094,0.013,0.0162,0.0192,0.0221,0.025,0.0277,0.0303,0.0339,0.0476,,0.3712201434666131,0.41317126255822534,0.6574304436509517,0.045205523890961496,0.1361044527269558,0.05427950830321534,0.06555272161338438,0.10795482288650636,0.09994742984270874,0.8057352819867958,0.8536905358057336,0.9018416863732073,0.05413339903923086,0.05710436410361623,0.07090435052350369
0.197966,0.024096285,9.417210208361763e-05,0.051186978,-0.689516319,0.0107,0.0149,0.0182,0.0216,0.0241,0.0268,0.0295,0.0327,0.0374,0.0461,,0.35477142066253614,0.45535354931718575,0.8732359102904249,0.039777792460382634,0.11503077516749527,0.06840900697578745,0.07955257471435781,0.10882301550479678,0.10300509100370116,0.8423885568268873,0.8527044006728537,0.8810830587849062,0.058916435179600185,0.08594311742377216,0.06948730790840345
0.179376,0.02190627,8.899764197191802e-05,-0.074682117,-0.779438998,0.0086,0.013,0.0165,0.0191,0.0221,0.0251,0.0277,0.0305,0.0345,0.0431,,0.36100409033634373,0.4508713324932957,0.8230673149903828,0.04385376772208053,0.11577815062004264,0.055908702570508825,0.09290965729729059,0.09714923256597499,0.13308164615988527,0.9810711565993918,0.9603002322134017,0.8811557834757849,0.09054965532354843,0.07797792874090273,0.0834256562316451
0.195916,0.023516786,9.02399469191978e-05,0.099312765,-0.646760081,0.0106,0.0146,0.0177,0.0211,0.0234,0.0259,0.0285,0.032,0.0367,0.046,,0.37336343897914337,0.4389033769184524,0.8027205428609906,0.04040150745886747,0.11609872623347879,0.07119528975129039,0.06808339357161766,0.08805415191660612,0.1008072847298075,0.8326150157337614,0.9298715154824462,0.9365502121218228,0.06493108130067439,0.06783443258968276,0.09573047342053988
0.20268,0.022582262,7.752573022543229e-05,0.052248932,-0.580123701,0.0104,0.0143,0.0179,0.0202,0.0224,0.0249,0.0277,0.0307,0.0339,0.0451,,0.3647082189690443,0.43997157730621417,0.8233169861241989,0.04723195244678032,0.12682388945367845,0.08333060926908933,0.07861601513657174,0.09958714729068495,0.11772635598043335,0.896667595882513,0.8226863855760398,0.9923689376199126,0.09068461806564194,0.08412949889772374,0.09443934974982124
0.201558,0.022996902,8.684459176594711e-05,-0.044041321,-0.72209504,0.0101,0.0138,0.0172,0.0204,0.0233,0.0262,0.0289,0.0317,0.0351,0.0476,,0.3925728523719259,0.46576864229189757,0.7904809727653948,0.040864318174419864,0.13581924879706783,0.05436624756771595,0.0968631787517056,0.1101685896242757,0.09905771870177821,0.8187017347747926,0.8249634900493195,0.934838804134716,0.07435131983640753,0.0527079325675995,0.09017109237743315
0.190738,0.020098736,6.907358430311598e-05,-0.08269224,-0.77017869,0.008,0.0125,0.015,0.0178,0.0207,0.0228,0.0252,0.0279,0.0309,0.0412,,0.3534763932710794,0.453519321406273,0.7693582787415743,0.038534694390728125,0.11918730633600358,0.06099168157685204,0.07671474533447845,0.09623745995966745,0.11091315810156081,0.8303455481297963,0.9214358207558419,0.8429315602285801,0.07766659216982191,0.09468542948737947,0.08637351486758756
0.203631,0.0235264,0.000102947,-0.007681853,-0.713737321,0.0099,0.0139,0.0175,0.0207,0.0237,0.0264,0.0293,0.0328,0.037,0.0492,,0.41637242264484936,0.45731836246199625,0.7065799731908743,0.03535345103831081,0.13963076541419892,0.0849938191643704,0.08002067810133487,0.08626524316030734,0.09793890239605534,0.8459396808554543,0.8471436966596856,0.9078458782851829,0.06033020577579168,0.09342018125057318,0.09096048006348892
0.202986,0.022648035,7.485836796855222e-05,-0.04846431,-0.765832248,0.0106,0.0146,0.0173,0.02,0.0232,0.0254,0.0279,0.0309,0.0342,0.0425,,0.4166515499811971,0.4715970964324532,0.5056867056790535,0.04270570920952495,0.12706916938071616,0.05387816453107041,0.10111561246201406,0.09718185128384575,0.13142423504420508,0.8103741718991342,0.8152313749755847,0.9776685416926348,0.060383870701660236,0.057423497236095064,0.08177774175950123
0.202095,0.020857646,7.700799750524223e-05,-0.116771345,-0.794565114,0.0082,0.0125,0.0158,0.0187,0.0211,0.0237,0.0264,0.029,0.0326,0.0401,,0.4102121351708572,0.4619932654362244,0.6252147997613904,0.04061673437310115,0.1190557008102835,0.06197568787176567,0.10265275336093335,0.0930675719536955,0.09668170995600556,0.9151944561329799,0.9301503916799555,0.9948358062447685,0.09371795584680923,0.08336642497094282,0.081734481697339
0.168341,0.020588575,7.944239033072445e-05,-0.128684606,-0.852491615,0.0077,0.0122,0.0153,0.0185,0.021,0.0235,0.0264,0.0289,0.0322,0.0403,,0.3950015374110908,0.4789357064213354,0.6717442664656004,0.035979788266787036,0.1343875976011389,0.08289546895463705,0.07420743502748552,0.11275144153802705,0.13273428823680164,0.8102248337831823,0.9613332881117823,0.9945085258602473,0.0890781702849683,0.05376909705372979,0.09776004834498465
0.16945,0.02252967,8.749192309013606e-05,0.075783302,-0.689634257,0.0097,0.0136,0.0167,0.0202,0.0226,0.0251,0.0279,0.0309,0.0351,0.046,,0.3994867076759192,0.4839673882134655,0.6880747442730628,0.03780653363465669,0.11527362466277441,0.08689439401146413,0.08068137658921554,0.08157207417934555,0.10621624942857648,0.9795916978719128,0.9209331082758719,0.8652340631351364,0.06686420397471872,0.08118222825511377,0.09008043922717052
0.166913,0.026969266,0.000108771,0.034411219,-0.726316515,0.0131,0.0173,0.0206,0.0237,0.0268,0.0296,0.0327,0.0366,0.0412,0.0502,,0.3592978910410409,0.41694124786719966,0.8943076546655226,0.04351025889672726,0.12810617844123784,0.052954229244330506,0.0945445593802044,0.11025314436148316,0.12337816612917818,0.935991373251651,0.9163040731106407,0.9903405319890359,0.0737679097126328,0.07627358929649004,0.07794168915991943
0.163058,0.023127858,9.231919177325962e-05,-0.049770414,-0.741003191,0.0097,0.0139,0.0181,0.0207,0.0232,0.026,0.0289,0.032,0.036,0.0453,,0.412179166446428,0.4470714929101313,0.658414293045828,0.04544003497424024,0.12994497388686888,0.07970909550778209,0.08078237741826075,0.10955904510807472,0.11996399699868336,0.9805843372629816,0.8267258816650919,0.8794098317270792,0.08046946066219834,0.07220476534986092,0.06757163230987039
0.165216,0.022912848,0.000116726,0.2532528676356331,-0.408144505,0.0089,0.0126,0.0164,0.0193,0.0223,0.0254,0.0287,0.0327,0.0374,0.054,,0.4171252837919856,0.48156728629616014,0.5589147045691609,0.03815020345805913,0.13775010456543227,0.0652323294265672,0.08895301368722355,0.11072964656591815,0.09950921404770106,0.9514851969853251,0.8399475675573204,0.9906667149393255,0.054584748441709165,0.07033677002013414,0.06479750179121573
0.16947,0.024566391,0.000119511,-0.006091054,-0.82881731,0.0099,0.0141,0.0177,0.021,0.0245,0.0279,0.0313,0.0352,0.0393,0.0488,,0.38724537946524035,0.4014741027682236,0.7125629924074219,0.03604173043748862,0.11358652230088317,0.07864287725627354,0.06761072281104885,0.08125309327013346,0.1108196631961134,0.8125356149847395,0.8694166330702003,0.913410813855727,0.06258662662200334,0.05279130947992293,0.08620156589160029
0.171622,0.02221727,8.82169068303304e-05,-0.09536964,-0.803259149,0.0091,0.0128,0.0173,0.0199,0.0224,0.0251,0.0281,0.0312,0.0344,0.045,,0.3955293368247701,0.4179111254170289,0.5556913841446296,0.04634431611324155,0.14855429361041694,0.06523595358430084,0.08211360660528166,0.0953301666490765,0.1109857713927068,0.9595093347953213,0.9705086038816866,0.8967032142998643,0.07162719808488606,0.05553004910798039,0.07253432575269357
0.169365,0.022266736,8.983297645867472e-05,-0.103111214,-0.788547452,0.0087,0.0136,0.0167,0.0195,0.0231,0.0254,0.028,0.0312,0.0346,0.0424,,0.41720217005656796,0.4272218275957942,0.6926383548180703,0.04091517743270323,0.11706543684300916,0.07125611864651654,0.09725738324258779,0.09774898790266913,0.12069975841165931,0.8583285751535933,0.9767546917693639,0.9128090235720931,0.057054474644347174,0.06628222513256284,0.08826809738759529
0.173234,0.023771218,9.323650489520556e-05,0.2127241628123768,-0.387726804,0.0113,0.015,0.018,0.0208,0.0232,0.0261,0.0287,0.032,0.0365,0.0496,,0.3756360231987694,0.4711876607178573,0.9348846650228939,0.04066524000186128,0.12386956492290722,0.08018049205097036,0.0915989516821615,0.08765821537343355,0.11282809074183779,0.8064145954951865,0.9516026573233042,0.9756649337310674,0.06811235629332302,0.09501607796904987,0.06565644236172541
0.14619,0.022690301,7.266413302334449e-05,-0.038556183,-0.724532467,0.0111,0.0147,0.0174,0.0204,0.0229,0.0251,0.0277,0.031,0.0338,0.0419,,0.3517107776977621,0.4011680164750475,0.9211069413551322,0.04256688682839271,0.12398053071620048,0.07494291673326112,0.08769035458182776,0.11070288904787638,0.11986073903168012,0.9441848749840406,0.9476300320843382,0.98459086778466,0.09030724978932093,0.07721676641705494,0.06908239152934144
0.151296,0.020949941,5.762253086530218e-05,-0.049660664,-0.542049461,0.0103,0.0139,0.0168,0.0188,0.021,0.0232,0.0255,0.0281,0.0307,0.0437,,0.4087783398603372,0.45319660269941414,0.5046688122257091,0.04942883100950165,0.13639502520518942,0.07400050209172848,0.10403629571060402,0.09531764473977751,0.10980465123207775,0.8094960962750528,0.9563931166740115,0.9484050773271914,0.08001628480372276,0.05805462244861752,0.07559143958898053
