RVE_ID,Param_1,Param_2,Param_3,Param_4,Param_5,Param_6,Param_7,Param_8,Param_9,Param_10,Param_11,Param_12,Param_13,Param_14,Param_15,Confidence,Filename,i_index,k_index,Porosity,Porosity_pct,Mean,Variance,Skew,Kurtosis,P0,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,Radius_bin_1,VolFrac_bin_1,Radius_bin_2,VolFrac_bin_2,Radius_bin_3,VolFrac_bin_3,Radius_bin_4,VolFrac_bin_4,Radius_bin_5,VolFrac_bin_5,Radius_bin_6,VolFrac_bin_6,Radius_bin_7,VolFrac_bin_7,Radius_bin_8,VolFrac_bin_8,Radius_bin_9,VolFrac_bin_9,Radius_bin_10,VolFrac_bin_10,Radius_bin_11,VolFrac_bin_11,Radius_bin_12,VolFrac_bin_12,Radius_bin_13,VolFrac_bin_13,Radius_bin_14,VolFrac_bin_14,Radius_bin_15,VolFrac_bin_15,Radius_bin_16,VolFrac_bin_16,Radius_bin_17,VolFrac_bin_17,Radius_bin_18,VolFrac_bin_18,Radius_bin_19,VolFrac_bin_19,Radius_bin_20,VolFrac_bin_20
3352,0.3863844444975257,0.4406431533396244,0.5135838036060333,0.043859807,0.1380098813772201,0.058859807,0.092392068,0.1075251941770315,0.1229192275553941,0.8284682710319757,0.9053833755873144,0.8217200835168362,0.081227461,0.087922219,0.07664006,0.9899421,CELL_i00002_k01_seed1563890638_void_mask.tif,2,1,0.168963,16.896,0.022400233,9.663270595986432e-05,0.016467857,-0.651308077,0.0025,0.0092,0.0131,0.0164,0.0194,0.0223,0.0254,0.0283,0.0316,0.0353,0.0483,0.003644575,0.023656121,0.005933726,0.036828507,0.008222877,0.042904278,0.010512028,0.055534199,0.012801179,0.066416876,0.01509033,0.069380088,0.017379481,0.077288734,0.019668632,0.074344851,0.021957783,0.080602245,0.024246934,0.071804718,0.026536085,0.083304304,0.028825236,0.062325087,0.031114387,0.077560429,0.033403538,0.062996649,0.035692689,0.047837784,0.03798184,0.024100192,0.040270991,0.022748469,0.042560142,0.013253949,0.044849293,0.001369848,0.047138444,0.005742672
3352,0.4161002695560455,0.418843675,0.6936831049203872,0.03929519,0.1425359714031219,0.060746028,0.097535971,0.1125359714031219,0.1275359714031219,0.8454421504616738,0.8396499288499355,0.960251351,0.079533425,0.082284712,0.090536476,0.9914613,CELL_i00003_k01_seed643126122_void_mask.tif,3,1,0.159887,15.989,0.021900896,7.235145120106887e-05,-0.057779967,-0.816059933,0.0025,0.0109,0.0138,0.0165,0.0198,0.0221,0.0244,0.0274,0.0302,0.0331,0.0415,0.003473945,0.006537315,0.005421836,0.022800418,0.007369726,0.037185051,0.009317617,0.016060519,0.011265507,0.055337374,0.013213398,0.076834726,0.015161288,0.072957095,0.017109179,0.069098619,0.019057069,0.048457435,0.02100496,0.088072418,0.02295285,0.087946939,0.024900741,0.070339042,0.026848632,0.063344863,0.028796522,0.070001696,0.030744413,0.076534612,0.032692303,0.053694128,0.034640194,0.030049952,0.036588084,0.031937999,0.038535975,0.019144036,0.040483865,0.003665763
3352,0.3731270104646683,0.4622213579714298,0.6290480591252446,0.037710907,0.115788437,0.055788437,0.070788437,0.085788437,0.100788437,0.9296609128832816,0.8372762789607048,0.8266780476927758,0.07874968,0.083329001,0.08388825,0.978277,CELL_i00004_k01_seed1805651843_void_mask.tif,4,1,0.156643,15.664,0.019351934,7.010060873801408e-05,-0.034054654,-0.760573297,0.0025,0.0074,0.0117,0.0141,0.0172,0.0197,0.0219,0.0246,0.027,0.0303,0.0402,0.003441399,0.02712415,0.005324196,0.047302178,0.007206993,0.043941435,0.00908979,0.026109404,0.010972588,0.064402949,0.012855385,0.082418718,0.014738182,0.053089716,0.016620979,0.069374739,0.018503777,0.074891957,0.020386574,0.086659148,0.022269371,0.083969416,0.024152168,0.055006193,0.026034966,0.083318454,0.027917763,0.067197318,0.02980056,0.04603387,0.031683357,0.035516533,0.033566154,0.027196867,0.035448952,0.014690236,0.037331749,0.008385999,0.039214546,0.003370719
3352,0.3652897796034813,0.4563637517392635,0.7354619053881615,0.037471712,0.1288730847090482,0.052471712,0.068586436,0.098873085,0.1138730847090482,0.8981119663320482,0.8064914455771446,0.9433957821011544,0.075311734,0.080429348,0.084952334,0.9775514,CELL_i00005_k01_seed1920553815_void_mask.tif,5,1,0.170658,17.066,0.022313049,7.657815380086101e-05,0.086274599,-0.497607705,0.0025,0.0105,0.0138,0.0168,0.0196,0.0223,0.0251,0.0276,0.0301,0.0334,0.0476,0.003626644,0.00657573,0.005879931,0.019767018,0.008133218,0.04080073,0.010386506,0.060602082,0.012639793,0.072578406,0.01489308,0.074094593,0.017146368,0.078399705,0.019399655,0.077581732,0.021652942,0.086035759,0.023906229,0.079865627,0.026159517,0.0924075,0.028412804,0.089490121,0.030666091,0.086219056,0.032919379,0.048844489,0.035172666,0.034716937,0.037425953,0.016511518,0.039679241,0.020280105,0.041932528,0.009479467,0.044185815,0.002463347,0.046439103,0.00328608
3352,0.412176023,0.4167312324047089,0.6539325571507215,0.036905969,0.1419524991512298,0.061110033,0.078204693,0.09398354,0.1234889820843934,0.9287367789909244,0.978991611,0.9525921562790872,0.059573217,0.083687387,0.082804479,0.9884602,CELL_i00006_k01_seed172631305_void_mask.tif,6,1,0.159706,15.971,0.021239714,7.869483642147283e-05,0.077556192,-0.751754988,0.0025,0.0098,0.0131,0.0156,0.0185,0.0214,0.0235,0.0262,0.0297,0.0334,0.0415,0.003473945,0.009340325,0.005421836,0.033594605,0.007369726,0.044754879,0.009317617,0.016975071,0.011265507,0.060270723,0.013213398,0.080752341,0.015161288,0.072580376,0.017109179,0.070937413,0.019057069,0.049052725,0.02100496,0.091107227,0.02295285,0.089290702,0.024900741,0.072248418,0.026848632,0.058475233,0.028796522,0.05332895,0.030744413,0.058363014,0.032692303,0.045523969,0.034640194,0.034187884,0.036588084,0.028434821,0.038535975,0.01946784,0.040483865,0.011313485
3352,0.4102952280640602,0.4268393740057945,0.5217825141549111,0.044681655,0.1343172344565391,0.074180672,0.089195798,0.1042105152025818,0.1192115377753973,0.8572287738904357,0.9098961118221284,0.952626323,0.063101217,0.092667479,0.088517333,0.99668103,CELL_i00007_k01_seed471562565_void_mask.tif,7,1,0.155854,15.585,0.023297331,0.000104679,-0.018935041,-0.736927542,0.0025,0.0095,0.0135,0.017,0.0202,0.0233,0.0264,0.03,0.033,0.0367,0.0482,0.003642956,0.022253655,0.005928869,0.034486834,0.008214782,0.040900276,0.010500695,0.053501988,0.012786607,0.060970502,0.01507252,0.063766582,0.017358433,0.073536925,0.019644346,0.069807881,0.021930258,0.073864755,0.024216171,0.072178685,0.026502084,0.079216508,0.028787997,0.05387393,0.031073909,0.076150644,0.033359822,0.072887781,0.035645735,0.053712421,0.037931648,0.039431356,0.04021756,0.030944664,0.042503473,0.011409092,0.044789386,0.010783508,0.047075299,0.00632201
3352,0.3827055048942566,0.4413555555045604,0.6892334655448794,0.045999715,0.1454661679267883,0.060999715,0.075999715,0.1081657146215439,0.1304661679267883,0.8598498495101929,0.931822537,0.988503175,0.052090294,0.085342301,0.097097913,0.9909547,CELL_i00008_k01_seed140958284_void_mask.tif,8,1,0.168915,16.892,0.02416885,9.574447535839792e-05,0.021073923,-0.803865995,0.0025,0.0108,0.0147,0.0179,0.0216,0.0242,0.0271,0.0302,0.0334,0.0372,0.0465,0.003600067,0.005505901,0.005800202,0.020436363,0.008000336,0.035867353,0.010200471,0.049190594,0.012400605,0.064655532,0.01460074,0.045164724,0.016800874,0.080797123,0.019001009,0.045575248,0.021201143,0.076283952,0.023401278,0.090139542,0.025601412,0.075021486,0.027801547,0.067251137,0.030001681,0.077346985,0.032201816,0.063539681,0.03440195,0.065407203,0.036602085,0.04922297,0.03880222,0.032762063,0.041002354,0.028975958,0.043202489,0.018340731,0.045402623,0.008515452
3352,0.3512777850031853,0.4725492164492607,0.5640969246983528,0.040666906,0.1350098139047622,0.055666906,0.077155826,0.0995465,0.1199988675996661,0.8462503963917494,0.8189201567590236,0.8958975409410894,0.0685066,0.067456454,0.067971392,0.9966072,CELL_i00009_k01_seed1992313184_void_mask.tif,9,1,0.169237,16.924,0.022688874,0.000104464,0.015589956,-0.799736651,0.0025,0.0091,0.013,0.0165,0.0195,0.0225,0.0256,0.0288,0.0323,0.037,0.0491,0.00366543,0.024331209,0.005996291,0.038111831,0.008327151,0.044964658,0.010658011,0.059727724,0.012988872,0.066662998,0.015319732,0.064853311,0.017650592,0.080290728,0.019981453,0.073966931,0.022312313,0.079014409,0.024643174,0.075548757,0.026974034,0.07293657,0.029304894,0.067679418,0.031635755,0.065892258,0.033966615,0.056272413,0.036297475,0.038041017,0.038628336,0.042140489,0.040959196,0.039943216,0.043290057,0.005522774,0.045620917,0.000687092,0.047951777,0.003412195
3352,0.3999891646206379,0.4310693114995956,0.5383939400553703,0.04057912,0.1404608905315399,0.05557912,0.07057912,0.08557912,0.1242533008188009,0.8551763997167349,0.8570307330667972,0.8509873400986195,0.057967718,0.084274574,0.092350009,0.9962398,CELL_i00010_k01_seed1622936911_void_mask.tif,10,1,0.157203,15.72,0.020896848,8.698690965096188e-05,0.044186583,-0.696123766,0.0025,0.008,0.0117,0.0157,0.0183,0.0209,0.0234,0.0262,0.0292,0.0337,0.0437,0.003530803,0.027663875,0.00559241,0.040939108,0.007654017,0.048023699,0.009715624,0.056204702,0.011777231,0.060282233,0.013838838,0.036468773,0.015900445,0.071924525,0.017962052,0.085245181,0.020023659,0.079031877,0.022085265,0.084124616,0.024146872,0.077357887,0.026208479,0.063914082,0.028270086,0.07385843,0.030331693,0.053487773,0.0323933,0.037468277,0.034454907,0.036086803,0.036516514,0.027785732,0.03857812,0.025101305,0.040639727,0.009259823,0.042701334,0.0057713
3352,0.4076542088389396,0.4197998464107513,0.6308372199565172,0.047526841,0.1225268410146236,0.062526841,0.077526841,0.092526841,0.1075268410146236,0.981779058,0.9707029411256314,0.9110387482732536,0.053410989,0.071801953,0.062189958,0.97329843,CELL_i00011_k01_seed998773803_void_mask.tif,11,1,0.167221,16.722,0.022284587,8.643333355395567e-05,0.025984553,-0.76926102,0.0025,0.0095,0.0134,0.0165,0.02,0.0225,0.025,0.0277,0.0311,0.0346,0.0461,0.003589943,0.009557688,0.005769829,0.031274872,0.007949715,0.045680175,0.010129601,0.058365453,0.012309487,0.056254105,0.014489374,0.064892354,0.01666926,0.079563958,0.018849146,0.050582639,0.021029032,0.089081373,0.023208918,0.091633099,0.025388804,0.074659438,0.02756869,0.083218544,0.029748576,0.057923767,0.031928462,0.063844062,0.034108348,0.058722483,0.036288235,0.036577255,0.038468121,0.024005599,0.040648007,0.015420518,0.042827893,0.00566885,0.045007779,0.003073769
