Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,Unnamed: 15,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.097562,0.016831781,5.52797801675424e-05,-0.052369526,-0.791435279,0.006,0.0104,0.0124,0.0152,0.017,0.0195,0.0214,0.0237,0.0265,0.0335,,0.38551415902827113,0.47954437748042034,0.5195054712403402,0.047692394184884274,0.13190754057015155,0.056835623188082135,0.07785249331664053,0.09719053020942123,0.12782744594049755,0.9565779638179188,0.9611940362723241,0.9496995588817599,0.08355919621768078,0.09519282570729944,0.06932899075957291
0.106949,0.016418332,5.67295194895119e-05,0.077462453,-0.772763293,0.0056,0.0093,0.0123,0.0138,0.0163,0.0184,0.021,0.0235,0.0266,0.0348,,0.40720015045372665,0.47178126648166363,0.6090688846698924,0.044889768211873675,0.13611068980195648,0.06590019217041107,0.08042493222025447,0.10274204288904726,0.10118990098657966,0.919972421074118,0.9558199934864241,0.986465048394068,0.08181935213417921,0.08759562548738374,0.06837378136070439
0.120069,0.018195986,6.82536808788888e-05,0.044132953,-0.796541898,0.0065,0.0103,0.0128,0.0158,0.018,0.0207,0.0229,0.026,0.0294,0.0372,,0.3901372219234836,0.42069267189638865,0.5129132465352462,0.04053381319007956,0.1453620611631883,0.06531726966411633,0.07332999115743746,0.10326915862386112,0.10782965280688635,0.9294518434986447,0.9525186958909816,0.9182920748133496,0.08975610847858374,0.06662007876123445,0.08704642125367011
0.118742,0.01972642,9.264384402246647e-05,0.34645214,-0.306682274,0.0077,0.0111,0.0139,0.0166,0.0191,0.0217,0.0244,0.0279,0.0328,0.0496,,0.3844618986797268,0.463240010561356,0.6213414814644045,0.04034976407410781,0.11390986830472587,0.052392708351004555,0.08435270475892667,0.0921466104528107,0.12456747037850242,0.9767662818525039,0.8107891791110775,0.9583597377660117,0.08931447353015552,0.05618314837184314,0.07228172033893407
0.11568,0.018364964,7.05739275666314e-05,0.016419519,-0.827697272,0.0064,0.0107,0.0128,0.0162,0.0184,0.0207,0.0236,0.026,0.0301,0.0391,,0.359875835242879,0.45356450655913805,0.7435826196612166,0.04790487552717576,0.12795262541123784,0.05173925606190675,0.09149917915394104,0.08908553477720901,0.10507792972440447,0.984984697832253,0.9740501703920204,0.9178675881317369,0.07615004804414863,0.06278862684119596,0.09836601322395365
0.103049,0.018143116,5.735996458557183e-05,-0.019914363,-0.820369052,0.008,0.0106,0.0133,0.0161,0.018,0.0207,0.0226,0.0252,0.0282,0.0344,,0.3852844035465495,0.43822072844747234,0.5460297285989052,0.0375255378688063,0.13006889109951889,0.08528517976951804,0.08355221148376114,0.0961294201720474,0.10715773118369312,0.8189922795783581,0.9233509262033996,0.9693211632224065,0.07031688822441404,0.071119662316817,0.09138348733599792
0.099034,0.018860979,6.520546058575288e-05,0.008158228,-0.862763191,0.0082,0.0107,0.0138,0.0169,0.0187,0.0213,0.0235,0.0265,0.0301,0.0354,,0.37468802374381643,0.4502088056344219,0.8828585849314244,0.03962205025308202,0.1255931386740736,0.05366079666117376,0.09620235088348104,0.11709258815094718,0.10583652655874883,0.9837752016356192,0.8402239737115292,0.9691642936020733,0.08536848053214327,0.057291132834148106,0.08361102422230238
0.098253,0.016570251,5.6140952592798446e-05,0.036703548,-0.749454971,0.0058,0.0095,0.0119,0.0145,0.0168,0.0188,0.0208,0.0234,0.0266,0.0361,,0.35158061278214203,0.4090642237393804,0.6595081363460432,0.03537212409712205,0.13758435584522993,0.08584954889058131,0.10175737669772032,0.08952372530053228,0.10727758238901726,0.8397438336763813,0.8685302209745073,0.9402781017445815,0.07878252441076444,0.07162562178320526,0.06075588141575243
0.099518,0.018552921,5.671505398145185e-05,0.1456240053958092,-0.666545737,0.0089,0.0114,0.0139,0.0163,0.018,0.0205,0.0227,0.0254,0.0288,0.0379,,0.35306795485140213,0.45774495310837016,0.89881040140323,0.04813294059360559,0.1252148461573517,0.08152714667693776,0.07515725121359484,0.1034684361499198,0.10849586442650828,0.8066842259022315,0.8483814986718468,0.8509565043159819,0.09018747605773217,0.09475668422750656,0.09600462377663169
0.101926,0.017556646,5.7915155620666734e-05,0.1359548595391258,-0.723855205,0.007,0.0104,0.0125,0.0151,0.0171,0.0199,0.0218,0.0248,0.0278,0.0372,,0.35900971336606563,0.48618069825744664,0.5962605120225375,0.03607975774211447,0.14568235491629847,0.07642847651529498,0.06831624713781492,0.11507710833306384,0.11538848053924597,0.816336021007413,0.9415404405488248,0.9135782710697902,0.05844403584079939,0.05939084081005456,0.08966908259485362
0.159376,0.025056239,0.000104183,0.078271427,-0.623805726,0.0114,0.0156,0.0189,0.022,0.025,0.0282,0.0313,0.0345,0.0383,0.053,,0.4126277367941395,0.4479422180807164,0.8540737538143822,0.04937962004365278,0.14019996951175254,0.05102424096039219,0.08120470115455457,0.11117961540379205,0.10323216775175142,0.8215632935616768,0.9284786399531918,0.8535228966920465,0.06338354315662166,0.0529616531687429,0.06290759091563804
0.150485,0.023133797,8.116549851819818e-05,-0.024972742,-0.711980707,0.0106,0.0144,0.0181,0.021,0.0233,0.0257,0.0283,0.0314,0.0354,0.0457,,0.3895737899154415,0.4885794480271409,0.6586983595989874,0.035405006333143606,0.11811816906082279,0.07554853273737128,0.0845243830354385,0.08489968914775668,0.13037065398252062,0.8755895735065149,0.9119561852171806,0.9581474424412184,0.06703085761480179,0.08641573063917535,0.05931029940903217
0.158111,0.022703927,0.000102636,0.071708224,-0.606242452,0.0094,0.0133,0.0168,0.0197,0.0225,0.0255,0.0287,0.0317,0.0361,0.0496,,0.36613572855172055,0.4939102961879743,0.8865910905549996,0.04228922592252517,0.12360231337065249,0.08356938168373285,0.06979430717399555,0.11695488982490164,0.1129964609345542,0.8044697582382636,0.9217469158772699,0.8160854189826223,0.07915473831195731,0.09638976650896856,0.09683560514256627
0.160981,0.020649524,7.858157075525026e-05,-0.040453921,-0.746522601,0.0081,0.0129,0.0154,0.0178,0.0207,0.0235,0.0258,0.0289,0.0325,0.0422,,0.4122241282367732,0.4191734616674063,0.8633700369563695,0.037680992612966535,0.1490741864433226,0.07595457157910233,0.1007362777957347,0.0945974942152219,0.11932147315831738,0.9561275360035311,0.8212569605659722,0.9108174378992174,0.05908519318449556,0.06414230420106135,0.0723583698371736
0.162464,0.025137346,8.656870722403987e-05,0.038836711,-0.622596957,0.0124,0.0166,0.0194,0.0226,0.0253,0.0277,0.0304,0.0336,0.0379,0.0474,,0.3666061358728171,0.4268911629451225,0.5206011810747474,0.0440355612763929,0.12635325107383616,0.08205117626960519,0.07526969204859203,0.10483408062129956,0.10478927513728344,0.9327266610227026,0.8746551199497516,0.8521872044258609,0.06111305936948733,0.06735566636891462,0.06736806916604035
0.15473,0.022999237,7.259882957100774e-05,-0.051742919,-0.708672627,0.011,0.0154,0.018,0.0204,0.0229,0.0255,0.0283,0.0309,0.0343,0.0437,,0.3765492478358707,0.4686229162725508,0.8211410854819168,0.04823198423298698,0.1292965587052954,0.08591523203785123,0.10394399423419716,0.09369053561076775,0.10042363254011578,0.9047837768318547,0.9459970763865307,0.8232785553330241,0.06396066974282949,0.07058625515404461,0.07121621730851606
0.165959,0.021571446,8.61072385712382e-05,-0.086330672,-0.772149096,0.0084,0.0123,0.0165,0.0189,0.0218,0.0248,0.0274,0.0301,0.0339,0.0436,,0.4154764969373095,0.43973400516677097,0.5947913184614992,0.045718128934430585,0.1252871180581845,0.05426452507576947,0.09236503503989726,0.08799379656978068,0.12157851812850975,0.9124218422303038,0.8067304972771976,0.8646304721587318,0.054770615720083654,0.05673210305767693,0.06847784932541282
0.16316,0.023166914,8.699143871562327e-05,-0.024417459,-0.731818265,0.0101,0.0142,0.0181,0.0206,0.0231,0.0259,0.0289,0.0319,0.0353,0.0451,,0.3884413321624011,0.4575824227028799,0.6919539843814173,0.04055368690428321,0.1444473143543452,0.05968412406793212,0.07891178781810283,0.09956351827075155,0.10827054167707223,0.952622951291613,0.827385778982784,0.9416997442818765,0.09292569612881994,0.0607649890272983,0.06217634100493598
0.173985,0.022337008,7.85320045551584e-05,-0.020708011,-0.858885587,0.0098,0.014,0.0167,0.0202,0.0224,0.0249,0.0278,0.0311,0.0342,0.0417,,0.35655462148154066,0.4529204700528068,0.9050380246393699,0.039383724000168666,0.11792427514683286,0.057061832933807684,0.09405260833625517,0.11125463580463807,0.1122703390663004,0.986793429743253,0.9941614537139221,0.8473203585817578,0.07954283128566002,0.07691160094699145,0.059616916570616525
0.145993,0.020341609,7.991902445550357e-05,-0.023113115,-0.826270606,0.0075,0.0119,0.0151,0.0178,0.0202,0.023,0.0256,0.029,0.0325,0.0389,,0.4133639932816487,0.4182653949909041,0.6573659831407677,0.04824386836643825,0.13916661421793572,0.0574425831205169,0.09509344938178463,0.10465122662074747,0.13170585561033799,0.8595973957532687,0.8865162036659323,0.9314149994858854,0.06651668912769425,0.09569054932600092,0.07977906427981742
0.17842,0.021634125,7.753621109022886e-05,0.145973988,-0.556016394,0.0098,0.0133,0.0162,0.0193,0.0219,0.0241,0.0267,0.0292,0.0332,0.0462,,0.4013206796952253,0.4956383538405552,0.7483871186294656,0.043624645712394605,0.12331063970983819,0.08167740837083633,0.07716614053183295,0.08540612523982771,0.12123795651220008,0.956112656874115,0.953790317237247,0.813159164174172,0.054282814693179395,0.0939702544375057,0.05728104537966538
0.173747,0.022414793,9.335611977979306e-05,-0.04799625,-0.697870526,0.0092,0.0129,0.0168,0.0199,0.0231,0.0255,0.0283,0.0312,0.0348,0.0468,,0.4071540036803614,0.43891251908016815,0.9229317906712691,0.049117433611616954,0.1264705029389668,0.08354861366155658,0.07795854651563967,0.08046920289536634,0.10946149887040962,0.9825098583115024,0.922316659582459,0.8117507894951196,0.08497266353800817,0.07079398450359253,0.08544417363443922
0.174393,0.020776419,7.184128083583815e-05,0.046485012,-0.707709084,0.0089,0.0132,0.0156,0.0181,0.021,0.0233,0.0256,0.0285,0.0322,0.042,,0.402972112631327,0.4153411349652375,0.5716632328965637,0.03826747286150783,0.11777046653340845,0.08134759960242888,0.07807355207563706,0.08957454810646055,0.11243763117379416,0.9403993968107732,0.9599565054573842,0.9239152123794907,0.0684263549127565,0.06833644724295519,0.09575526827595202
0.164923,0.021966495,8.244530191571823e-05,0.030034221,-0.804620498,0.0095,0.0129,0.0169,0.0194,0.0217,0.0244,0.0276,0.031,0.0341,0.0448,,0.35707223760422263,0.45340410177454404,0.622686076256091,0.044403620938557,0.1394445135588787,0.05055522319118284,0.06985036068689543,0.11274263179128258,0.11231752720505962,0.8443381082785004,0.8616724977806088,0.9902435906848442,0.06186823757185056,0.07660303610182982,0.06299379796932122
0.170773,0.021468436,7.247772148036023e-05,-0.068967412,-0.849107388,0.0103,0.0133,0.0163,0.0192,0.0215,0.0241,0.0271,0.0296,0.0326,0.0406,,0.3854730372365068,0.4548756641734835,0.6701298530442145,0.04374088838519138,0.14566907540573953,0.08519216984270969,0.07449687021863903,0.09736710531840506,0.09604475704641542,0.9191683675185663,0.8636367200506072,0.9679636678577082,0.07324459563712911,0.08029065994463518,0.08015581856951376
0.17197,0.019623404,6.041581061698206e-05,-0.037840203,-0.801581148,0.0095,0.012,0.0151,0.0175,0.0196,0.0223,0.0243,0.027,0.0302,0.0384,,0.3570184424789845,0.463823446700913,0.6726776369661416,0.04692504253122087,0.14658985412357708,0.062233436335084526,0.10359790412172577,0.09054793237130872,0.10268791912583373,0.864880512685688,0.9883616260088796,0.8974530050703925,0.06941823196099055,0.06345624517463061,0.07305963371048248
0.17684,0.020415916,7.707725388043432e-05,-0.072172317,-0.727862083,0.0081,0.0116,0.0156,0.0184,0.0207,0.0232,0.026,0.0287,0.0318,0.0445,,0.38750832360613097,0.4396403004720946,0.7177851279685079,0.03610014296291329,0.14388060221398016,0.053556328405978515,0.07663953934495471,0.10467182154929645,0.10916207343727419,0.9610386797470193,0.8304656425542986,0.8730344448832267,0.08666288026781799,0.05462772502611581,0.0954822835032326
0.167554,0.022121663,8.781219478101783e-05,0.103111212,-0.542788092,0.0101,0.0137,0.017,0.0196,0.0223,0.0248,0.0275,0.0306,0.0342,0.0513,,0.3924558675632367,0.45093509207109744,0.6526724052691675,0.042868815981853325,0.1278221004877486,0.06032843388188915,0.07938862921231832,0.11261169357179673,0.12198888331775766,0.8829707319647844,0.9658467479200568,0.8874808535667084,0.0631515983268616,0.09807674875992603,0.07791661075676051
0.175658,0.020429451,7.954383082588371e-05,0.021374536,-0.690837316,0.0081,0.0117,0.0155,0.0179,0.0204,0.0227,0.0257,0.0288,0.0325,0.0439,,0.3993354310927042,0.4237468726775464,0.6352954119424532,0.04894611131156509,0.12499370067851762,0.08154970747868233,0.09554087092677502,0.08216443599975563,0.1165117822426905,0.9109731614597759,0.939857876944333,0.9812046165983945,0.06496319361679286,0.08132498531944529,0.06247328706716942
0.172497,0.019002272,6.744355743736685e-05,-0.121589164,-0.872573972,0.007,0.0108,0.0141,0.0165,0.0196,0.0218,0.0243,0.0268,0.0299,0.0365,,0.37005619726668243,0.4327919105701205,0.5308472400386877,0.047565868766565336,0.13468046086027674,0.062092389639389955,0.08250072753703533,0.08094979322759296,0.1318050305742591,0.9283650546238058,0.9706377152993799,0.8585468394712802,0.06938882422405326,0.08489651750139482,0.07247583110492403
0.154399,0.017705073,5.363316109500832e-05,0.025996751,-0.796197863,0.0081,0.0106,0.0132,0.0153,0.0178,0.0197,0.0222,0.0245,0.0275,0.0349,,0.351964456322426,0.41094935837369817,0.627907664143888,0.04140452034271852,0.12814505618602187,0.05176898654662757,0.08950445123238202,0.10760318271242254,0.10082642324940269,0.8883481902057094,0.8074431228759115,0.879238928228536,0.06873008502460902,0.052193084723899455,0.08458984805636596
0.152634,0.01840396,6.732974870065065e-05,-0.019953059,-0.784349816,0.0068,0.0107,0.0133,0.0163,0.0184,0.0209,0.0235,0.0259,0.0292,0.0385,,0.41183890428905734,0.41191708224742674,0.6588334271259698,0.03787080307123499,0.13951702917892708,0.06432937569461876,0.09520639303495328,0.10036442414990807,0.12284570078018149,0.908087176741968,0.9536982750492566,0.8084474276740138,0.06283432622165176,0.08254917777104749,0.07187912060570097
0.147625,0.018818983,7.162642126659825e-05,0.043096295,-0.676499648,0.0071,0.0106,0.0138,0.0165,0.0187,0.0212,0.0238,0.0265,0.0298,0.0428,,0.3710382295454056,0.4486713320885862,0.7822359035117079,0.04670293500484755,0.1170032545064967,0.07907471275017121,0.09264330222774046,0.10702284787525738,0.1169795810875333,0.868127388291211,0.8418188978676008,0.8390008332207656,0.08254969984520508,0.06801758950466424,0.07075849962415708
0.152752,0.016949062,5.060718089199751e-05,-0.057291484,-0.815880804,0.0073,0.0106,0.0124,0.0151,0.0177,0.0191,0.0212,0.0235,0.0266,0.0325,,0.38875327119549463,0.42624846981992953,0.7836160920738235,0.04805412459076443,0.12216535277541964,0.05239499979502975,0.07315112645440501,0.08617985247814867,0.1290312219680051,0.9027084261900524,0.9647295008073372,0.8282753837358744,0.07520467716114108,0.06079645970476765,0.07373829456195802
0.148279,0.020587571,8.325161001230283e-05,0.1533381968492841,-0.616252004,0.0082,0.0116,0.0154,0.0179,0.0203,0.0228,0.0256,0.0288,0.0327,0.0437,,0.36191198395377644,0.49211727891919366,0.6622383317565956,0.048164016339726584,0.11330795967833926,0.08220673628238208,0.07144774475808305,0.09422503985261241,0.1099393183061572,0.8203331655720778,0.9630970713393897,0.8543357430466632,0.0933024696751325,0.07237455215411626,0.09192100846938984
0.156451,0.018908945,7.368268426086515e-05,0.093430183,-0.687691756,0.0068,0.011,0.0138,0.0167,0.0186,0.0212,0.0238,0.0264,0.0306,0.0389,,0.39672080431830165,0.4239220933824951,0.8056736043284541,0.047859468426112786,0.12919677236113955,0.050522229005810035,0.0717876911231915,0.09443527097861998,0.1264616533776956,0.8672003335315767,0.9547609295400213,0.8748301267849155,0.06786901339148202,0.07189268163294615,0.09405266352449689
0.152792,0.017128934,5.484454681158832e-05,-0.110079655,-0.850532268,0.0071,0.0105,0.0125,0.0152,0.0172,0.0195,0.022,0.0238,0.027,0.0329,,0.4043545461622407,0.49484750544122263,0.8995116985341911,0.04275599539665409,0.13680532176715754,0.08636160411446456,0.10109417588835128,0.08459263682835962,0.13216347786283136,0.94545858667106,0.9251467912300114,0.8768269980591875,0.08875558800067568,0.06879673215936291,0.0850731834580043
0.15268,0.017302841,4.988940674539761e-05,-0.01058697,-0.787118463,0.0078,0.011,0.0129,0.0155,0.0173,0.0196,0.0215,0.0238,0.027,0.0334,,0.3983311579411037,0.4141079034202261,0.7588800765198527,0.03849777067812727,0.11571986211767335,0.07042526441637555,0.07566148297379376,0.11076084123078019,0.10191976473174794,0.9361714926491902,0.9482882221372093,0.8283477251882321,0.06418330038555649,0.06614462590661627,0.09174833882403242
0.14881,0.016982666,5.1609385262037835e-05,-0.063795855,-0.826976844,0.0072,0.0105,0.0124,0.0151,0.0176,0.0191,0.0213,0.0238,0.0264,0.032,,0.3674961784718838,0.43388359488471545,0.6195288392184397,0.04316608377172675,0.1281725464362228,0.0599948363990341,0.07328136388611906,0.11269238091236358,0.1004789867273023,0.8388251939794953,0.9832573880676962,0.9415384080035599,0.05591791202351045,0.09357106034428589,0.08256188381804905
0.151141,0.018523078,5.67780554061874e-05,-0.056545432,-0.830255466,0.0084,0.0112,0.0138,0.0167,0.0186,0.0208,0.0231,0.0258,0.0285,0.0352,,0.4050796148404957,0.46577185062536697,0.7455674532314469,0.042380369370532286,0.13455380755326987,0.07034927074885156,0.07696893574878723,0.08277389868908319,0.09796647514756944,0.849844648295406,0.8113583667796666,0.854131059363416,0.057488667097324225,0.09562755153165484,0.07030677593949605
0.203135,0.021979706,8.668234158779881e-05,0.024978297,-0.618939505,0.0094,0.013,0.0162,0.0192,0.0221,0.025,0.0277,0.0303,0.0339,0.0476,,0.40107210634927587,0.4979488200226168,0.5445250522225932,0.04023593209204482,0.11508908482930744,0.052879144592909155,0.09089009505476474,0.11573560139743136,0.11025263326454061,0.8490728362319077,0.8546317141291229,0.883790898805761,0.05810270610368681,0.06317686567717257,0.06990585419867448
0.197966,0.024096285,9.417210208361763e-05,0.051186978,-0.689516319,0.0107,0.0149,0.0182,0.0216,0.0241,0.0268,0.0295,0.0327,0.0374,0.0461,,0.37351057593358905,0.476920844597895,0.6550933999154605,0.036340914312741834,0.11762760928860355,0.07662073960036868,0.07422387213065167,0.097095904937427,0.10172659958802797,0.817378695341324,0.8274075583255897,0.911208819888554,0.0816993606359454,0.092099735555097,0.07415260234167766
0.179376,0.02190627,8.899764197191802e-05,-0.074682117,-0.779438998,0.0086,0.013,0.0165,0.0191,0.0221,0.0251,0.0277,0.0305,0.0345,0.0431,,0.35326959049690604,0.47180645401031956,0.6483439156859988,0.04641202321086946,0.11271039067358506,0.08126043367351743,0.06853967803885702,0.08901670744530205,0.13299606601038824,0.8482293916100563,0.8279050800257661,0.809231740710063,0.05965492913817539,0.06942703849857453,0.09812633431175806
0.195916,0.023516786,9.02399469191978e-05,0.099312765,-0.646760081,0.0106,0.0146,0.0177,0.0211,0.0234,0.0259,0.0285,0.032,0.0367,0.046,,0.36571873386179166,0.48431229070055476,0.8031324885813099,0.04678551214809573,0.13472029399379884,0.0731901881868217,0.07228052086196142,0.08096436869339124,0.11754915283681837,0.8136587756386187,0.8103010945442727,0.8915729178711299,0.07469291442553665,0.06749783504795413,0.08934386688328595
0.20268,0.022582262,7.752573022543229e-05,0.052248932,-0.580123701,0.0104,0.0143,0.0179,0.0202,0.0224,0.0249,0.0277,0.0307,0.0339,0.0451,,0.360054495402858,0.4876538789533911,0.8463148121276347,0.036428824764971925,0.13056948292446593,0.0716226919080671,0.06604249797608931,0.10586435588828629,0.10551591443179587,0.9218733219003434,0.9112351754165274,0.8075623180709034,0.05746816878575643,0.06821759146793747,0.07344897808116707
0.201558,0.022996902,8.684459176594711e-05,-0.044041321,-0.72209504,0.0101,0.0138,0.0172,0.0204,0.0233,0.0262,0.0289,0.0317,0.0351,0.0476,,0.37804838051422285,0.4583987799823438,0.6610232362974469,0.04176623844314185,0.13308354581244602,0.0846731381063487,0.07961229261328526,0.11838901852313811,0.09732105573787649,0.9741410478110232,0.8977944257878524,0.9687421017898403,0.06031060892099067,0.056379500339651605,0.057971685829162525
0.190738,0.020098736,6.907358430311598e-05,-0.08269224,-0.77017869,0.008,0.0125,0.015,0.0178,0.0207,0.0228,0.0252,0.0279,0.0309,0.0412,,0.40034005615394225,0.46437698386900483,0.720003517807173,0.04327231799031124,0.14747701238360394,0.07476027424987182,0.07307608470803038,0.10306754753012497,0.10932447806859077,0.9889760974280456,0.8216319014618974,0.9101636056848806,0.05110381959206975,0.07282371807472154,0.062002951139997896
0.203631,0.0235264,0.000102947,-0.007681853,-0.713737321,0.0099,0.0139,0.0175,0.0207,0.0237,0.0264,0.0293,0.0328,0.037,0.0492,,0.3577475110382292,0.4383560317195164,0.7607085330237912,0.0365278069733836,0.12383618428686904,0.07798944696843663,0.1009180373897326,0.09614227882072143,0.10500060277748141,0.9742712122384618,0.8245382645276041,0.8216494317111683,0.05463672651116117,0.09246701346335173,0.09837698883722952
0.202986,0.022648035,7.485836796855222e-05,-0.04846431,-0.765832248,0.0106,0.0146,0.0173,0.02,0.0232,0.0254,0.0279,0.0309,0.0342,0.0425,,0.40957466787650987,0.4815537138614244,0.7315291064319799,0.04440003814634699,0.12696324193685157,0.0694061898208359,0.08388377436989236,0.114284625650892,0.10381781922678113,0.9918501674453697,0.9933095202821124,0.9729533327668773,0.07592495873886569,0.09734223146138525,0.0893108363832373
0.202095,0.020857646,7.700799750524223e-05,-0.116771345,-0.794565114,0.0082,0.0125,0.0158,0.0187,0.0211,0.0237,0.0264,0.029,0.0326,0.0401,,0.41591704433214965,0.4657349631188508,0.6813334436506497,0.03619946667761828,0.14880196926344466,0.07763473249076519,0.10006007420795454,0.08332988242345597,0.11819488608016117,0.983908161750861,0.969376051818825,0.9435896078601329,0.0627311424476393,0.06762230228943487,0.08731615024865605
0.168341,0.020588575,7.944239033072445e-05,-0.128684606,-0.852491615,0.0077,0.0122,0.0153,0.0185,0.021,0.0235,0.0264,0.0289,0.0322,0.0403,,0.41874394198989073,0.44600558379890026,0.709145563675827,0.03904169278456188,0.13912699952602148,0.0817427810612591,0.07486301589963587,0.09189715667776717,0.11602101666506237,0.8600578247102452,0.8416965583500828,0.8643200161782439,0.08461596460911579,0.0900722429914294,0.08614047312713587
0.16945,0.02252967,8.749192309013606e-05,0.075783302,-0.689634257,0.0097,0.0136,0.0167,0.0202,0.0226,0.0251,0.0279,0.0309,0.0351,0.046,,0.37381668015405406,0.42749405787433015,0.526514257008677,0.045270335334525444,0.12034668650537167,0.0635400414886929,0.08939808138421856,0.09129360794622733,0.12972677981474617,0.9415936363731261,0.9738496105979487,0.8241904949245709,0.08975316051016848,0.05251439913154991,0.07838926940061348
0.166913,0.026969266,0.000108771,0.034411219,-0.726316515,0.0131,0.0173,0.0206,0.0237,0.0268,0.0296,0.0327,0.0366,0.0412,0.0502,,0.4028982587700989,0.47976143193481496,0.8636174463599224,0.043124863456740874,0.11545097134344155,0.05870047322792669,0.08286817535735518,0.09037393090685615,0.13357152969990932,0.9269271362087378,0.9242915719223236,0.8368349274009885,0.08629105121954485,0.05666484071161393,0.06018250021242831
0.163058,0.023127858,9.231919177325962e-05,-0.049770414,-0.741003191,0.0097,0.0139,0.0181,0.0207,0.0232,0.026,0.0289,0.032,0.036,0.0453,,0.3840678903336999,0.48821777767883373,0.6969474820765227,0.039425329659203236,0.14638104576718727,0.07483583809915073,0.0758568065447632,0.11843741304606613,0.13247379096042516,0.8490469595926108,0.8899157770022857,0.9231499866345806,0.058574981903162425,0.057219882872107775,0.09721032803011041
0.165216,0.022912848,0.000116726,0.2532528676356331,-0.408144505,0.0089,0.0126,0.0164,0.0193,0.0223,0.0254,0.0287,0.0327,0.0374,0.054,,0.3848252697736759,0.4146700574655655,0.856807550059024,0.03596738005955561,0.14192100672403124,0.08261511693484455,0.08482802651496527,0.08105627472293954,0.12646485730023205,0.8682069263246196,0.9130453117326157,0.953991361560408,0.08093050641958228,0.07750827955470133,0.08087586317782948
0.16947,0.024566391,0.000119511,-0.006091054,-0.82881731,0.0099,0.0141,0.0177,0.021,0.0245,0.0279,0.0313,0.0352,0.0393,0.0488,,0.3988599447767162,0.4826378751760414,0.6448324982692273,0.047571709637695726,0.11365708423547631,0.054202410247063584,0.10241379917418987,0.09692319621925269,0.09707157045203715,0.9573332037253887,0.916721907651174,0.8690547560037543,0.06302004145288788,0.06604553823126719,0.08444646201380955
0.171622,0.02221727,8.82169068303304e-05,-0.09536964,-0.803259149,0.0091,0.0128,0.0173,0.0199,0.0224,0.0251,0.0281,0.0312,0.0344,0.045,,0.41038947837347023,0.41079692726460093,0.6187592097334648,0.04933471607275152,0.12032378895330233,0.06564520159765581,0.06543846557937555,0.11843658147572575,0.10971132347274243,0.9739769291437874,0.837072695984816,0.9655878362907676,0.078544403172212,0.07424329094411113,0.06476384955827348
0.169365,0.022266736,8.983297645867472e-05,-0.103111214,-0.788547452,0.0087,0.0136,0.0167,0.0195,0.0231,0.0254,0.028,0.0312,0.0346,0.0424,,0.38908508572850975,0.4225817316455448,0.891255389475394,0.04344891168324356,0.1351192134907337,0.06242483587225896,0.08066617999727257,0.08144618999776382,0.1091734971905305,0.9213554953189087,0.9257220795816057,0.948367247009525,0.07173011092891105,0.09580110397399491,0.09724485607285663
0.173234,0.023771218,9.323650489520556e-05,0.2127241628123768,-0.387726804,0.0113,0.015,0.018,0.0208,0.0232,0.0261,0.0287,0.032,0.0365,0.0496,,0.39734757567295237,0.42325449176353575,0.9131085685319591,0.04823077911483802,0.14885304735766505,0.07949728935163401,0.09838102896210471,0.11802982041241042,0.1037815799245069,0.940162656824872,0.9619360069613794,0.9022054826362026,0.06100564283300963,0.07698533376326817,0.07398422223553712
0.14619,0.022690301,7.266413302334449e-05,-0.038556183,-0.724532467,0.0111,0.0147,0.0174,0.0204,0.0229,0.0251,0.0277,0.031,0.0338,0.0419,,0.4051927750917838,0.4847432344304652,0.7643395399978368,0.03978183260639897,0.13730675089280558,0.07511159245432056,0.10259876398561306,0.0857273121359603,0.12014206678774982,0.9239072185708773,0.8317547768537581,0.8807162340255912,0.06646169045719032,0.07178114837646031,0.09438032740119483
0.151296,0.020949941,5.762253086530218e-05,-0.049660664,-0.542049461,0.0103,0.0139,0.0168,0.0188,0.021,0.0232,0.0255,0.0281,0.0307,0.0437,,0.40217307376787365,0.4621811854897062,0.6302978360748881,0.04608388778075104,0.12060883026411037,0.07590839115428284,0.07693490075125034,0.08754964890803692,0.10607302733866028,0.8314515727676949,0.8134233173483049,0.8539410229285883,0.08513110180827954,0.08994258709897088,0.06767090194802351
0.151426,0.022012391,6.535301965593383e-05,0.007351069,-0.558570063,0.0116,0.0146,0.0171,0.0194,0.0225,0.0243,0.0264,0.0293,0.0331,0.0423,,0.3582996366450684,0.475210374761875,0.781515237060579,0.04136725904342429,0.12000232120021877,0.05457533981352016,0.08482339439763827,0.10256966402991809,0.10276003701619345,0.8951920688780951,0.8608865481807019,0.9588362073692693,0.05250629439170788,0.08410301449245872,0.08879040317832107
0.149255,0.021809081,6.629095452595127e-05,0.07710823,-0.46761615,0.0108,0.0144,0.0174,0.0194,0.0217,0.0241,0.0266,0.0292,0.0324,0.0443,,0.3514355347166697,0.4422230750083949,0.6920100227919207,0.03993505021076858,0.1197022494623262,0.08575550066065839,0.09723543502070033,0.11080907359752568,0.13065170026364925,0.8651895000435675,0.8722720310058653,0.9693839852246245,0.07354771934752138,0.09696449150371013,0.09187578106217553
