Filename,i_index,k_index,Porosity,Porosity_pct,Mean,Variance,Skew,Kurtosis,P0,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,Radius_bin_1,VolFrac_bin_1,Radius_bin_2,VolFrac_bin_2,Radius_bin_3,VolFrac_bin_3,Radius_bin_4,VolFrac_bin_4,Radius_bin_5,VolFrac_bin_5,Radius_bin_6,VolFrac_bin_6,Radius_bin_7,VolFrac_bin_7,Radius_bin_8,VolFrac_bin_8,Radius_bin_9,VolFrac_bin_9,Radius_bin_10,VolFrac_bin_10,Radius_bin_11,VolFrac_bin_11,Radius_bin_12,VolFrac_bin_12,Radius_bin_13,VolFrac_bin_13,Radius_bin_14,VolFrac_bin_14,Radius_bin_15,VolFrac_bin_15,Radius_bin_16,VolFrac_bin_16,Radius_bin_17,VolFrac_bin_17,Radius_bin_18,VolFrac_bin_18,Radius_bin_19,VolFrac_bin_19,Radius_bin_20,VolFrac_bin_20
CELL_i00001_k01_seed166009390_void_mask.tif,1,1,0.19013,19.013,0.020318071358105563,7.156164598409026e-05,0.037308988652888356,-0.680371156,0.005,0.0093,0.0118,0.0151,0.0181,0.0206,0.0224,0.0251,0.0279,0.0316,0.0415,0.005913328,0.072782343,0.007739984,0.008237774,0.00956664,0.051231984389648676,0.011393295526504517,0.093315635,0.013219951391220093,0,0.015046607,0.13748535543397222,0.016873263120651245,0.033400129647965016,0.018699919,0.022101296348161326,0.020526575,0.15494969895637334,0.022353230714797973,0.05055416,0.024179886579513553,0.076538978,0.026006542444229126,0.06059333,0.027833198308944707,0.070821844,0.029659854,0.037874694,0.03148651,0.05618714,0.033313166,0.016162604319933306,0.035139822,0.032409361,0.036966478,0.014126500122942037,0.038793133,0.004222106,0.040619789361953734,0.007005066
CELL_i00002_k01_seed1563890638_void_mask.tif,2,1,0.111624,11.162,0.022435789131878787,6.092800174673579e-05,-0.267207649,-0.498890755,0.005,0.0113,0.0152,0.0189,0.0205,0.0225,0.0253,0.0269,0.03,0.0325,0.0403,0.005882782,0.042103354,0.007648347,0.001421064,0.009413911,0.032069680277448984,0.011179476,0.042527768974672815,0.012945039987564088,0.010584629442783986,0.014710604429244998,0.088814806,0.016476168870925907,0.063645516,0.018241733,0.021898267959547274,0.020007297754287723,0.12895397836265235,0.021772862195968634,0.072590715,0.023538427,0.027663151,0.025303991,0.14056997087323192,0.027069555521011354,0.064317413,0.028835119962692266,0.051166135,0.030600684404373173,0.06847758,0.032366249,0.077903186,0.034131813287734986,0.033693433207203194,0.035897378,0.019108772409190216,0.037662942,0.004314703,0.039428507,0.008175876
CELL_i00003_k01_seed643126122_void_mask.tif,3,1,0.128578,12.858,0.018613862,5.730515764909755e-05,0.023303692,-0.688686872,0.005,0.0088,0.0112,0.0143,0.016,0.0193,0.0207,0.0235,0.0255,0.0285,0.0403,0.005882782,0.078887989,0.007648347,0.009680903,0.009413911,0.064167338,0.011179476,0.094884132,0.012945039987564088,0.018795029860308392,0.014710604429244998,0.11712940503955288,0.016476168870925907,0.078429123,0.018241733,0.027970403150619813,0.020007297754287723,0.1271447362153092,0.021772862195968634,0.070109263,0.023538427,0.027069198,0.025303991,0.13426882346593455,0.027069555521011354,0.041425284,0.028835119962692266,0.033440823314275496,0.030600684404373173,0.029191453,0.032366249,0.029019378333947424,0.034131813287734986,0.011615528721407161,0.035897378,0.004218261,0.037662942,0.000242071,0.039428507,0.002310856
CELL_i00004_k01_seed1805651843_void_mask.tif,4,1,0.136675,13.667,0.023852131409940188,6.718298827346023e-05,-0.292319358,-0.46116629,0.005,0.0126,0.0157,0.02,0.0212,0.0253,0.0266,0.029,0.0313,0.0344,0.0412,0.005905776,0.037626737930744336,0.007717329,0.001280412,0.009528882,0.026143271,0.011340434670448304,0.03346174,0.013151987433433534,0.006811792,0.014963540196418764,0.10216042099948966,0.016775092959403992,0.028877865150658773,0.018586645722389224,0.018303491,0.020398198485374455,0.15387535,0.022209751248359687,0.04913307,0.024021304,0.01094295,0.025832856774330143,0.13941401026890482,0.027644409537315374,0.07928403,0.029455962300300606,0.056804567,0.031267515,0.10435175480474632,0.033079067826271055,0.040240607720153136,0.034890620589256294,0.054976322,0.036702173,0.030332047,0.038513726,0.016592311308416513,0.040325279,0.00938725
CELL_i00005_k01_seed1920553815_void_mask.tif,5,1,0.191626,19.163,0.025152475,0.000109798,0.060314589874276396,-0.72222913,0.005,0.0109,0.0153,0.019,0.0216,0.0252,0.0275,0.0312,0.0352,0.0398,0.0502,0.006131234,0.045348633931110785,0.008393703,0.000204826,0.010656172037124633,0.092051465,0.012918640851974488,0.009596794,0.015181109666824342,0.09863067,0.017443578481674195,0.035946881,0.019706047296524046,0.097576536,0.021968516111373904,0.06349722,0.024230984926223754,0.061040618,0.026493453741073612,0.10197702301090926,0.028755922555923463,0.029313534401557192,0.031018391370773314,0.113601198,0.033280860185623165,0.023751281790357806,0.035543329,0.07779065,0.037805797815322874,0.030565318,0.040068266630172725,0.052435336,0.042330735,0.028362465525384017,0.044593204259872433,0.018157718,0.046855673074722284,0.013108834112192207,0.049118142,0.007042998
CELL_i00006_k01_seed172631305_void_mask.tif,6,1,0.16653,16.653,0.020173041,7.010078646285318e-05,-0.092029962,-0.850783898,0.005,0.0088,0.0114,0.0147,0.0177,0.0209,0.0227,0.0256,0.0275,0.0312,0.0391,0.005851281,0.081324564,0.007553844,0.008608046,0.009256406,0.049612608,0.010958968579769135,0.077174417,0.012661531031131745,0.015044564,0.014364093482494355,0.09891221,0.016066655933856963,0.056496492,0.017769218385219575,0.027705176687118405,0.019471780836582187,0.035481542,0.021174343287944795,0.13649922461534766,0.022876905739307403,0.035179044,0.024579468190670015,0.066813687,0.026282030642032626,0.10259697562454868,0.027984593093395238,0.038017868,0.029687155544757843,0.046594387506173805,0.031389717996120454,0.057833337,0.033092280447483066,0.030381116944218845,0.034794843,0.023368877426173322,0.036497405,0.007393552,0.038199967801570894,0.004962312
CELL_i00007_k01_seed471562565_void_mask.tif,7,1,0.199946,19.995,0.028231296,9.983048607676392e-05,-0.043583648,-0.419022314,0.005,0.0152,0.0197,0.0224,0.0255,0.0287,0.0312,0.0341,0.0367,0.041,0.0524,0.006186011,0.019170211901360684,0.008558033,2.188094888297756e-05,0.010930055379867553,0.043992585,0.013302077531814576,0.009079969,0.0156741,0.08669482,0.018046122,0.017979263112158618,0.020418143987655638,0.10976296680660054,0.022790166139602663,0.03729639,0.025162188291549682,0.11855973342752563,0.027534210443496708,0.057238687,0.029906232595443727,0.096027983,0.032278254747390746,0.075689328,0.034650276899337765,0.10490727166448378,0.037022299,0.068641787,0.039394321,0.04728098,0.041766343,0.04678522,0.044138365507125854,0.022268554263190306,0.046510388,0.013423024384754605,0.04888241,0.007811499,0.051254432,0.017367846883371417
CELL_i00008_k01_seed140958284_void_mask.tif,8,1,0.223118,22.312,0.02668807,0.000114549,0.018650484756356705,-0.77590672,0.005,0.0118,0.0163,0.0204,0.024,0.0262,0.0298,0.0331,0.0363,0.0417,0.0524,0.006186011,0.032073907,0.008558033,0.000156308,0.010930055379867553,0.077093908,0.013302077531814576,0.012202651069503736,0.0156741,0.10351272311674341,0.018046122,0.020252781606104407,0.020418143987655638,0.11504812486694231,0.022790166139602663,0.037691463,0.025162188291549682,0.10932076148217867,0.027534210443496708,0.054375497215592684,0.029906232595443727,0.08738445,0.032278254747390746,0.0609309,0.034650276899337765,0.082639192,0.037022299,0.041934742904523405,0.039394321,0.041279259,0.041766343,0.052833709,0.044138365507125854,0.035388304,0.046510388,0.028442973,0.04888241,0.004581667,0.051254432,0.002856679
CELL_i00009_k01_seed1992313184_void_mask.tif,9,1,0.11232,11.232,0.017410224844153863,6.582781684871976e-05,0.23460589243816352,-0.598812589,0.005,0.0064,0.0103,0.0119,0.0151,0.0165,0.0204,0.0216,0.0246,0.0275,0.0424,0.00593566,0.13229292678610977,0.00780698,0.013804324479527777,0.009678301,0.065626186,0.011549620866775513,0.1245649979578414,0.013420941114425659,0.009184706,0.015292261362075807,0.1465279408475125,0.017163581609725954,0.059129117,0.019034902,0.007650026,0.020906222105026247,0.16199715321976632,0.022777542352676393,0.036370455,0.024648863,0.094047247,0.026520182847976685,0.047833253,0.028391503095626835,0.024554870631755956,0.030262823,0.026553626417408317,0.032134143590927124,0.022922257,0.034005464,0.005969558,0.035876784086227416,0.015626130281929176,0.037748104,0.001611469,0.039619425,0.000399529,0.041490744829177854,0.003334227
CELL_i00010_k01_seed1622936911_void_mask.tif,10,1,0.122524,12.252,0.019795727816757484,7.131795195579866e-05,0.021765003,-0.793832958,0.005,0.0086,0.0112,0.0145,0.0168,0.0208,0.0221,0.0247,0.027,0.0314,0.0394,0.005859251,0.084598732,0.007577753,0.009048227,0.009296255,0.055948222,0.011014756739139557,0.082348152,0.012733258664608003,0.015346993242140318,0.014451760590076449,0.10237280043093598,0.016170262515544893,0.059964782409976825,0.017888764,0.033507721,0.019607266,0.027829242,0.021325768,0.1395859178609905,0.023044270217418672,0.040025831673794525,0.024762772,0.10624551108354281,0.026481274068355563,0.053592561,0.028199776,0.03237733,0.029918277919292455,0.036350021,0.03163678,0.056405276,0.033355282,0.017691432,0.035073784,0.027746604746825113,0.036792286,0.010435711,0.038510788,0.008578931
