0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.36571428571428505,-0.8920000000000008,-0.5592617300422505,-0.626666666666667,-0.65,-0.4509803921568631,-0.2769485903814265,-0.5726210350584305,-0.5015974440894567,-0.668834417208604,-0.005005005005005565,0.16616616616616567,-0.9699570815450644,-0.6448979591836738,-0.09999999999999995,-0.10350111079409761,0.0,1.0,0.0,-0.017432392613695037,0.0,1.0,0.0,-0.001059796191099747,1.0,0.041118956842182156,0.0,1.0,0.0,-0.006429405616808572,0.0,0.0,0.0,1.0,0.0,-0.07129050977340318,1.0,-0.13504612919619385,1.0,-0.114986011684638,1.0,-0.10193636159959885,1.0,-0.05391609210626513,1.0,0.0,0.0,0.0,-0.15811253406292486,1.0,0.0,0.0,-0.05245883317706755,0.0,1.0,-0.07041424867710025,0.0,1.0,-0.06595664351161865,0.0,1.0,-0.05066392461717457,0.0,1.0
0.8371428571428569,0.25200000000000006,0.8350011118523459,0.7333333333333331,-0.5650000000000003,-0.5137254901960787,0.07794361525704778,-0.42904841402337224,-0.26517571884984037,-0.06353176588294115,-0.7467467467467468,-0.4844844844844845,-0.9914163090128756,-0.2408163265306129,0.11666666666666652,-0.06835391686946568,0.0,0.0,1.0,-0.043967264897451105,1.0,0.0,0.0,-0.0019056769413237664,1.0,-0.01810974785116314,0.0,0.0,1.0,-0.05053502616644948,1.0,0.0,0.0,0.0,0.0,0.03687172876200215,1.0,0.0353417192553377,1.0,0.06546321783925275,1.0,0.009016958912959441,1.0,0.04565354479631313,1.0,0.0,0.0,0.0,-0.016170854328896245,1.0,0.0,0.0,0.038488414549630263,0.0,1.0,0.027477960657591543,0.0,1.0,-0.02603248350063508,0.0,1.0,-0.09655359638434602,0.0,1.0
-0.14571428571428552,0.6699999999999996,0.23326662219257283,-0.4666666666666671,0.6199999999999998,-0.38431372549019643,-0.5290215588723053,0.19198664440734525,0.012779552715654877,-0.3946973486743371,-0.98998998998999,0.5145145145145146,-0.8326180257510729,-0.4000000000000007,-0.06250000000000004,0.1605037929611362,0.0,0.0,1.0,-0.1109873339087991,0.0,1.0,0.0,-0.002190272333922502,1.0,0.0008404027044212038,0.0,1.0,0.0,-0.036481761324515846,0.0,0.0,0.0,1.0,0.0,-0.09833106940725445,1.0,-0.16511457304058177,1.0,-0.15297532316335186,1.0,-0.19902051704808743,1.0,-0.12204268577645025,1.0,0.0,0.0,0.0,-0.11539676714617757,0.0,1.0,0.0,-0.13330083115635455,0.0,1.0,-0.18229105934531972,0.0,1.0,-0.20347319466056243,0.0,1.0,-0.09655359638434602,0.0,1.0
0.8999999999999991,-0.36200000000000015,0.7963086502112522,-0.32000000000000084,0.6249999999999992,-0.29019607843137296,-0.21061359867330043,-0.15525876460767948,0.2971246006389778,-0.47673836918459206,0.3753753753753752,-0.7017017017017023,-0.47639484978540797,-0.42040816326530683,0.4583333333333331,-0.28542514933132873,1.0,0.0,0.0,0.025950509813928144,1.0,0.0,0.0,-0.0014076350042759801,1.0,-0.06677930687081851,0.0,0.0,1.0,0.06473161005001987,1.0,0.0,0.0,0.0,0.0,0.10717718381001566,1.0,0.06039875579232757,1.0,0.11769852112248431,1.0,0.04137834406245558,1.0,0.1923877465474812,1.0,0.0,0.0,0.0,0.047458174517392406,1.0,0.0,0.0,0.14459353689744447,0.0,1.0,0.08807789976954379,0.0,1.0,0.05825185430033036,0.0,1.0,-0.062136342558967494,0.0,1.0
-0.5400000000000007,-0.2580000000000005,-0.34311763397820744,0.22666666666666668,0.08999999999999982,0.1568627450980388,0.058043117744609865,-0.08180300500834749,0.11182108626198095,0.449724862431215,-0.9329329329329337,0.9649649649649644,-0.9828326180257512,-0.48163265306122466,0.8291666666666666,-0.08331984495594488,0.0,1.0,0.0,0.09014203900623764,1.0,0.0,0.0,0.0019599190329242793,1.0,0.10728194826965619,0.0,1.0,0.0,-0.15770089250404223,0.0,0.0,0.0,1.0,0.0,0.015239281054921118,1.0,0.04035312656273566,1.0,0.07021188177409196,1.0,0.05987056414788201,1.0,0.18714723934208236,1.0,0.0,0.0,0.0,0.09150904064174618,1.0,0.0,0.0,0.2557512841189639,0.0,1.0,0.2698777171054002,0.0,1.0,0.29779681436623234,0.0,1.0,0.2820361956948185,0.0,1.0
0.7085714285714282,-0.7100000000000007,-0.6415388036468757,0.5733333333333331,0.7900000000000006,-0.258823529411765,0.4693200663349915,0.035058430717862944,0.29073482428115055,-0.7448724362181094,-0.7657657657657659,0.5205205205205199,-0.8111587982832621,-0.5306122448979597,0.5083333333333333,0.13388924289715554,1.0,0.0,0.0,-0.02539401770547017,0.0,1.0,0.0,-0.001178377604682554,1.0,-0.33085358611600796,0.0,1.0,0.0,-0.03564573149910422,0.0,1.0,0.0,0.0,0.0,-0.09833106940725445,1.0,-0.15509175842578576,1.0,-0.13398066742399498,1.0,-0.12042858168502528,1.0,-0.03819457049006865,1.0,0.0,0.0,0.0,-0.14342891202147354,1.0,0.0,0.0,-0.02719570880854035,0.0,1.0,-0.08906038378847018,0.0,1.0,-0.08370071462761158,0.0,1.0,-0.14244326815151748,0.0,1.0
-0.16285714285714234,-0.7140000000000003,0.3057593951523237,-0.08000000000000045,-0.2100000000000005,-0.2274509803921571,0.011608623548921696,-0.14190317195325552,0.14376996805111836,-0.11755877938969525,0.8408408408408405,0.5815815815815809,-0.5450643776824036,-0.06530612244897976,0.7083333333333333,0.028918211042338195,0.0,1.0,0.0,0.2421281504501288,1.0,0.0,0.0,0.0011695343842570136,1.0,-0.19152433938714772,0.0,1.0,0.0,0.19350200746473753,1.0,0.0,0.0,0.0,0.0,0.24778809390604256,1.0,0.26085504808824705,1.0,0.23166645555862583,1.0,0.24016970998078915,1.0,0.19347119553704928,0.0,0.0,0.0,1.0,0.2726070458196447,1.0,0.0,0.0,0.10980723765944088,1.0,0.0,0.11188686404979883,1.0,0.0,0.10210244511068932,1.0,0.0,0.029450039140537395,1.0,0.0
-0.8399999999999994,-0.7260000000000001,-0.46141872359350683,0.5599999999999994,-0.5400000000000003,-0.02352941176470601,-0.5257048092868989,0.19532554257095136,-0.1437699680511179,-0.12156078039019506,0.8328328328328324,-0.18018018018018037,-0.9399141630901289,0.46122448979591796,0.9708333333333332,0.3415119891183248,0.0,1.0,0.0,0.16594674243091945,1.0,0.0,0.0,0.0023355058968788887,1.0,-0.01254199468877283,0.0,1.0,0.0,0.24151670844379194,0.0,1.0,0.0,0.0,0.0,0.0639122883958535,1.0,0.09046719963671548,1.0,0.1366931768618413,1.0,0.1708238846604403,1.0,0.239552311396071,1.0,0.0,0.0,0.0,0.20408347629287232,1.0,0.0,0.0,0.06730880265016032,1.0,0.0,0.09603259193300674,1.0,0.0,0.128350013998123,1.0,0.0,0.029450039140537395,1.0,0.0
-0.06857142857142895,0.9060000000000004,-0.6748943740271289,-0.573333333333334,-0.31500000000000006,-0.447058823529412,0.03482587064676601,-0.14858096828046774,0.07028753993610248,0.1615807903951976,-0.1391391391391394,-0.8718718718718727,-0.3991416309012876,-0.22448979591836754,-0.02916666666666634,-0.05895879087901509,0.0,0.0,1.0,-0.1770626737735779,0.0,1.0,0.0,-0.001518310990286599,1.0,0.17381176203435603,1.0,0.0,0.0,0.28831695975868854,0.0,0.0,0.0,1.0,0.0,-0.22812575564974086,1.0,-0.21021723880716361,1.0,-0.2669432575994934,1.0,-0.24062801224029678,1.0,-0.2687768875276183,1.0,0.0,0.0,0.0,-0.13175855566883124,0.0,1.0,0.0,-0.22930070375675776,0.0,1.0,-0.22424486334590185,0.0,1.0,-0.24783337245054432,0.0,1.0,-0.016246670791796043,0.0,1.0
-0.02285714285714351,0.6519999999999994,0.0811652212586168,-0.28000000000000064,0.6099999999999995,0.054901960784313114,-0.24378109452736346,0.001669449081802821,0.5367412140575084,0.41070535267633856,-0.8658658658658662,0.9429429429429426,-0.7253218884120174,-0.4612244897959185,0.5166666666666669,0.07878239533730318,0.0,0.0,1.0,-0.04610714359840914,0.0,1.0,0.0,-0.0010835124738163087,1.0,-0.0035847921477605983,0.0,1.0,0.0,0.17516164544880236,0.0,1.0,0.0,0.0,0.0,-0.109147293260795,1.0,-0.16511457304058177,1.0,-0.1434779952936734,1.0,-0.16203607687723473,1.0,-0.04343507769546748,1.0,0.0,0.0,0.0,-0.17279615610437601,1.0,0.0,0.0,-0.07266933267188934,0.0,1.0,-0.11236805267768257,0.0,1.0,-0.07482867906961527,0.0,1.0,-0.13097085020972482,0.0,1.0
