,RVE_ID,,Porosity,,Mean,Variance,Skew,Kurtosis,P0,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CELL_i03421_k01_seed141699733_void_mask.tif,3421,1,0.106265,10.627,0.02182715,6.52E-05,-0.0509182,-0.6312031,0.005,0.0111,0.0149,0.0165,0.0205,0.0215,0.0241,0.0259,0.0295,0.0326,0.0424,0.00593566,0.040469438,0.00780698,0.00171269,0.0096783,0.03926726,0.011549621,0.07669478,0.013420941,0.00686018,0.015292261,0.126691079,0.017163582,0.050799708,0.0190349,0.00741069,0.020906222,0.181640774,0.022777542,0.04477234,0.02464886,0.11233198,0.026520183,0.07211192,0.028391503,0.033450454,0.03026282,0.06468946,0.032134144,0.05618128,0.03400546,0.02239323,0.035876784,0.04630859,0.0377481,0.00906575,0.03961942,0.00405706,0.041490745,0.00309132
CELL_i03422_k01_seed2033510858_void_mask.tif,3422,1,0.160213,16.021,0.019480473,6.12E-05,-0.0446221,-0.7888362,0.005,0.009,0.0113,0.0144,0.0165,0.0206,0.0217,0.0246,0.0264,0.0299,0.0391,0.00585128,0.07061548,0.00755384,0.00812981,0.00925641,0.05805406,0.010958969,0.08718329,0.012661531,0.016991469,0.014364093,0.111500177,0.016066656,0.06118115,0.017769218,0.028635361,0.019471781,0.03791911,0.021174343,0.147166034,0.022876906,0.03664424,0.024579468,0.07037907,0.026282031,0.109767325,0.027984593,0.03372625,0.029687156,0.03544116,0.031389718,0.04369971,0.03309228,0.020890972,0.03479484,0.018414577,0.03649741,0.00248264,0.038199968,0.00117812
CELL_i03423_k01_seed1732408658_void_mask.tif,3423,1,0.187878,18.788,0.023471574,8.84E-05,-0.0542777,-0.8125475,0.005,0.0111,0.0152,0.0178,0.0213,0.0244,0.026,0.0292,0.0326,0.036,0.0436,0.00596472,0.0438104,0.00789417,0.00528801,0.00982362,0.040519034,0.011753073,0.07477402,0.013682523,0.00457878,0.015611973,0.106009094,0.01754142,0.03822499,0.019470872,0.027675576,0.021400321,0.129725313,0.02332977,0.01999172,0.02525922,0.126411989,0.02718867,0.04978903,0.029118119,0.05861391,0.03104757,0.054990546,0.03297702,0.06748936,0.03490647,0.04833462,0.03683592,0.04506587,0.03876537,0.01845549,0.04069482,0.029569095,0.04262427,0.01068314
CELL_i03424_k01_seed635778636_void_mask.tif,3424,1,0.146928,14.693,0.01784371,6.10E-05,0.04925703,-0.774886,0.005,0.0065,0.0103,0.0135,0.015,0.0177,0.021,0.0221,0.0248,0.028,0.0394,0.00585925,0.11706224,0.00757775,0.011436705,0.00929625,0.06101107,0.011014757,0.09348355,0.012733259,0.01826146,0.014451761,0.117059687,0.016170263,0.06644995,0.01788876,0.040687376,0.01960727,0.03288765,0.02132577,0.145993878,0.02304427,0.03881486,0.02476277,0.103646678,0.026481274,0.04209453,0.02819978,0.029523764,0.029918278,0.024876938,0.03163678,0.032663902,0.03335528,0.014591306,0.03507378,0.00627772,0.03679229,0.00175,0.03851079,0.00142672
CELL_i03425_k01_seed1572240481_void_mask.tif,3425,1,0.124473,12.447,0.021789215,9.00E-05,0.129441175,-0.7390085,0.005,0.0102,0.0129,0.015,0.0195,0.021,0.0245,0.0268,0.0309,0.0346,0.0458,0.00602064,0.06364828,0.00806193,0.00785511,0.01010322,0.0502729,0.01214451,0.09120041,0.014185796,0.09612015,0.01622708,0.0506053,0.01826837,0.02829326,0.020309659,0.133547904,0.022350947,0.04046355,0.024392235,0.06772647,0.02643352,0.106670617,0.028474811,0.020791637,0.030516099,0.061029238,0.03255739,0.06280271,0.03459867,0.036182509,0.03663996,0.031446547,0.03868125,0.017804044,0.04072254,0.026465552,0.042763826,0.00141296,0.04480511,0.00566086
CELL_i03426_k01_seed1013476872_void_mask.tif,3426,1,0.085972,8.597,0.01602516,5.90E-05,0.240561014,-0.8227781,0.005,0.0059,0.0099,0.0115,0.0142,0.0154,0.0179,0.0208,0.023,0.0263,0.0354,0.00575888,0.164188154,0.00727665,0.01611276,0.00879442,0.00061357,0.01031218,0.07804989,0.011829951,0.136922088,0.013347718,0,0.014865485,0.123686713,0.016383252,0.06548189,0.017901019,0.0315029,0.019418786,0.041087386,0.02093655,0.104440677,0.02245432,0.04427737,0.023972087,0.01172326,0.025489854,0.08072372,0.027007621,0.03076283,0.028525388,0.020905001,0.030043155,0.014046684,0.03156092,0.027119216,0.033078689,0.00283522,0.03459646,0.00552068
CELL_i03427_k01_seed1698167791_void_mask.tif,3427,1,0.127764,12.776,0.02437736,8.22E-05,0.05336587,-0.5231895,0.005,0.0126,0.0153,0.0197,0.0211,0.0245,0.0265,0.0296,0.0325,0.0364,0.0458,0.00602064,0.02790882,0.00806193,0.00096271,0.01010322,0.02982642,0.01214451,0.05701517,0.014185796,0.08310423,0.01622708,0.04786942,0.01826837,0.026570422,0.020309659,0.141762074,0.022350947,0.04500574,0.024392235,0.07276781,0.02643352,0.123518512,0.028474811,0.04032525,0.030516099,0.07377944,0.03255739,0.06416408,0.03459867,0.04798388,0.03663996,0.04757101,0.03868125,0.01586614,0.04072254,0.026496066,0.042763826,0.011124,0.04480511,0.016378799
CELL_i03428_k01_seed2134276008_void_mask.tif,3428,1,0.164374,16.437,0.021611918,6.71E-05,-0.0177284,-0.6657365,0.005,0.0109,0.0148,0.0163,0.0203,0.0216,0.0243,0.0261,0.0295,0.0328,0.043,0.00595029,0.04084752,0.00785087,0.00428141,0.00975145,0.0467875,0.011652035,0.08142508,0.013552616,0.00580462,0.015453197,0.125717497,0.01735378,0.05384384,0.01925436,0.034423128,0.02115494,0.146929097,0.023055523,0.040801893,0.024956104,0.110195682,0.026856686,0.07409117,0.028757267,0.03964599,0.03065785,0.05756022,0.03255843,0.06258688,0.03445901,0.03736308,0.03635959,0.02460479,0.03826017,0.00534378,0.040160755,0.00491335,0.042061337,0.00283349
CELL_i03429_k01_seed1405057204_void_mask.tif,3429,1,0.181452,18.145,0.027053546,9.54E-05,0.014699077,-0.4619894,0.005,0.0151,0.0194,0.0211,0.0248,0.0268,0.0301,0.0329,0.0357,0.0399,0.0532,0.00620377,0.022522423,0.0086113,3.44E-05,0.011018841,0.04724859,0.013426378,0.010076329,0.015833914,0.09967347,0.018241451,0.021149474,0.02064899,0.140916356,0.023056524,0.03241964,0.02546406,0.121066808,0.027871597,0.06807842,0.03027913,0.08602389,0.03268667,0.08534603,0.03509421,0.08859137,0.03750174,0.05007233,0.03990928,0.052730742,0.042316816,0.030904093,0.04472435,0.015617724,0.04713189,0.01697001,0.04953943,0.00682548,0.051946962,0.00373238
CELL_i03430_k01_seed957008340_void_mask.tif,3430,1,0.118825,11.882,0.021741756,8.74E-05,0.185701861,-0.5828468,0.005,0.0104,0.013,0.0151,0.0194,0.0208,0.0241,0.0265,0.0304,0.0342,0.0456,0.0060138,0.059146855,0.00804141,0.00679992,0.010069021,0.050087313,0.01209663,0.0897875,0.014124238,0.09503261,0.016151846,0.05607827,0.01817945,0.029963181,0.02020706,0.139336209,0.022234671,0.04521776,0.02426228,0.07163581,0.026289888,0.09328529,0.028317497,0.03403324,0.030345105,0.05826741,0.032372713,0.05551546,0.03440032,0.04151483,0.03642793,0.020821586,0.03845554,0.01878077,0.04048315,0.016542184,0.042510755,0.00847465,0.044538364,0.00967915
CELL_i03431_k01_seed1461285_void_mask.tif,3431,1,0.18175,18.175,0.02608622,0.00013478,0.02914352,-0.8141881,0.005,0.0108,0.0156,0.0199,0.0223,0.0262,0.0296,0.0333,0.0364,0.0416,0.0534,0.00620963,0.0639608,0.0086289,0.00021733,0.011048174,0.09456946,0.013467443,0.00386864,0.01588671,0.09926754,0.01830598,0.018931224,0.020725252,0.116182944,0.023144522,0.02177579,0.025563791,0.106320495,0.027983061,0.06448968,0.03040233,0.06444223,0.0328216,0.06724897,0.03524087,0.08129849,0.03766014,0.029708391,0.04007941,0.06225928,0.04249868,0.040587345,0.04491795,0.02806878,0.047337217,0.021812242,0.049756487,0.01131912,0.05217576,0.00367125
CELL_i03432_k01_seed298786063_void_mask.tif,3432,1,0.12702,12.702,0.02099715,6.56E-05,0.02977488,-0.5906031,0.005,0.0106,0.0145,0.016,0.0192,0.0212,0.0237,0.0256,0.0281,0.0318,0.043,0.00595029,0.04579285,0.00785087,0.00528459,0.00975145,0.0507704,0.011652035,0.08952009,0.013552616,0.00667019,0.015453197,0.131224026,0.01735378,0.05335168,0.01925436,0.038575504,0.02115494,0.143509457,0.023055523,0.04084778,0.024956104,0.115148849,0.026856686,0.07291744,0.028757267,0.037770515,0.03065785,0.06285606,0.03255843,0.04599459,0.03445901,0.029196103,0.03635959,0.01555164,0.03826017,0.00458981,0.040160755,0.00689752,0.042061337,0.00353093
CELL_i03433_k01_seed1649889101_void_mask.tif,3433,1,0.102464,10.246,0.017152169,5.99E-05,0.110553247,-0.8750426,0.005,0.0061,0.0105,0.012,0.0144,0.0166,0.0199,0.0214,0.0245,0.0276,0.0339,0.00572279,0.128380142,0.00716837,0.013415655,0.00861396,0.00057459,0.010059539,0.07151397,0.011505121,0.106122379,0.0129507,0.01917376,0.01439629,0.119965012,0.01584187,0.0400286,0.017287451,0.036653028,0.01873303,0.027076517,0.02017862,0.120254137,0.021624199,0.05040905,0.023069781,0.03926857,0.02451536,0.054880117,0.025960946,0.04638813,0.027406529,0.0387989,0.028852111,0.017798891,0.030297694,0.028329393,0.03174328,0.031030335,0.033188859,0.00993883
CELL_i03434_k01_seed1458628667_void_mask.tif,3434,1,0.102996,10.3,0.013391585,3.76E-05,0.180232399,-0.9394734,0.005,0.0056,0.0061,0.0105,0.0115,0.0132,0.0153,0.0165,0.0202,0.0215,0.0287,0.00559307,0.214630476,0.00677921,0.02144266,0.00796535,0,0.00915149,0.00097456,0.010337633,0.09697499,0.011523774,0.138842062,0.01270991,0.028451451,0.013896055,0.013945981,0.015082196,0.131474031,0.01626834,0.07759917,0.01745448,0.040584248,0.018640618,0.014299151,0.019826758,0.02591008,0.021012899,0.101450911,0.02219904,0.02430443,0.02338518,0.02091715,0.024571321,0.025572688,0.025757461,0.013807625,0.026943602,0.00696874,0.028129743,0.00184959
CELL_i03435_k01_seed1418338230_void_mask.tif,3435,1,0.202738,20.274,0.030979249,0.00011481,-0.1204361,-0.3016562,0.005,0.0165,0.021,0.0249,0.0283,0.0313,0.0341,0.0369,0.0401,0.0452,0.0572,0.00630569,0.02156539,0.00891707,0.013931157,0.011528452,0.01686783,0.014139833,0.034820187,0.016751214,0.032803421,0.01936259,0.07417578,0.02197398,0.04707122,0.024585356,0.09314916,0.027196737,0.07061269,0.02980812,0.08991099,0.0324195,0.09091968,0.03503088,0.09861188,0.03764226,0.07695647,0.04025364,0.086605,0.04286502,0.03562171,0.045476403,0.04157151,0.048087783,0.02666804,0.05069916,0.02854053,0.05331055,0.014787558,0.05592193,0.00480978
CELL_i03436_k01_seed120303656_void_mask.tif,3436,1,0.108437,10.844,0.021286149,5.49E-05,-0.0825352,-0.1457214,0.005,0.0117,0.0157,0.0169,0.0198,0.0212,0.0237,0.0259,0.0269,0.0305,0.045,0.006,0.04256273,0.008,0.00155736,0.01,0.03457192,0.012,0.06218934,0.014,0.00617409,0.016,0.160811116,0.018,0.03813159,0.02,0.142232356,0.022,0.105240831,0.024,0.019914789,0.026,0.195756522,0.028,0.04072295,0.03,0.06726256,0.032,0.03937655,0.034,0.00942713,0.036,0.02375112,0.038,0.00385247,0.04,0.00229281,0.042,0.00034813,0.044,0.00382365
CELL_i03437_k01_seed365519831_void_mask.tif,3437,1,0.221313,22.131,0.03327497,0.00011216,-0.429923,-0.0932474,0.005,0.0193,0.0246,0.0278,0.0314,0.035,0.0368,0.0407,0.0428,0.0456,0.0587,0.00634342,0.01978701,0.00903025,0.012193696,0.011717088,0.014634808,0.014403923,0.023849128,0.017090758,0.012847747,0.019777593,0.052164778,0.022464428,0.03753279,0.025151263,0.09479329,0.027838098,0.06697355,0.03052493,0.08023191,0.03321177,0.06263072,0.0358986,0.144908938,0.03858544,0.0419547,0.04127227,0.128223304,0.04395911,0.100020616,0.046645943,0.057760921,0.04933278,0.023204679,0.05201961,0.012894626,0.05470645,0.00514147,0.05739328,0.00825132
CELL_i03438_k01_seed431332491_void_mask.tif,3438,1,0.187354,18.735,0.01956531,6.28E-05,-0.0026653,-0.7538751,0.005,0.0102,0.0113,0.0155,0.0168,0.0202,0.0213,0.025,0.0265,0.0304,0.0377,0.00581873,0.07106214,0.00745619,0.00804762,0.00909365,0.00034427,0.010731105,0.141240262,0.012368564,0.01753836,0.014006022,0.00707152,0.01564348,0.141685276,0.017280939,0.05701117,0.018918398,0.00807163,0.020555856,0.15781787,0.02219331,0.05027925,0.023830773,0.0127633,0.025468232,0.121946533,0.027105691,0.05067089,0.02874315,0.03143854,0.03038061,0.04550686,0.03201807,0.04014134,0.03365552,0.00911912,0.03529298,0.018228897,0.03693044,0.01001515
CELL_i03439_k01_seed1425682742_void_mask.tif,3439,1,0.203334,20.333,0.021209554,8.39E-05,0.02346349,-0.808561,0.005,0.0094,0.0121,0.0156,0.0188,0.0212,0.0242,0.0261,0.0301,0.0334,0.0427,0.005943,0.07688747,0.007829,0.0086397,0.009715,0.04661592,0.011601003,0.08846998,0.013487004,0.00560837,0.015373005,0.121239263,0.017259006,0.04363561,0.01914501,0.02972319,0.021031007,0.130317285,0.02291701,0.032201864,0.024803009,0.106059842,0.02668901,0.06318468,0.028575011,0.029035284,0.03046101,0.0590013,0.032347013,0.05804782,0.03423301,0.031039986,0.03611901,0.03306313,0.03800502,0.01685216,0.03989102,0.01750256,0.04177702,0.00287457
CELL_i03440_k01_seed966522660_void_mask.tif,3440,1,0.197839,19.784,0.024979359,9.57E-05,-0.0877916,-0.8271479,0.005,0.0118,0.0161,0.0196,0.0219,0.0257,0.027,0.0309,0.0353,0.0383,0.045,0.006,0.03455588,0.008,0.00414984,0.01,0.0346178,0.012,0.06410958,0.014,0.00370503,0.016,0.111037889,0.018,0.020583656,0.02,0.09862375,0.022,0.06393835,0.024,0.00654699,0.026,0.158221458,0.028,0.03379642,0.03,0.07138064,0.032,0.0580036,0.034,0.020569124,0.036,0.09875391,0.038,0.02781807,0.04,0.05442304,0.042,0.0161773,0.044,0.018987662
CELL_i03441_k01_seed717716987_void_mask.tif,3441,1,0.106212,10.621,0.022789363,7.28E-05,0.00518203,-0.5650956,0.005,0.0119,0.0158,0.0176,0.0202,0.0223,0.0257,0.0269,0.0305,0.0353,0.045,0.006,0.03894814,0.008,0.00129458,0.01,0.033133104,0.012,0.06222358,0.014,0.0067895,0.016,0.147736715,0.018,0.03374274,0.02,0.122500571,0.022,0.08158113,0.024,0.010609702,0.026,0.169679908,0.028,0.03754881,0.03,0.074009,0.032,0.046763894,0.034,0.02240924,0.036,0.07100556,0.038,0.022218587,0.04,0.0099577,0.042,0.00112158,0.044,0.00672595
CELL_i03442_k01_seed1529923901_void_mask.tif,3442,1,0.186716,18.672,0.024720908,0.00013592,0.30256684,-0.3820789,0.005,0.0097,0.0138,0.0173,0.0207,0.0248,0.0267,0.031,0.0345,0.0404,0.0602,0.0063802,0.07333521,0.0091406,0.037675484,0.011900997,0.07126924,0.014661395,0.09976301,0.017421794,0.039901455,0.020182192,0.116403902,0.022942591,0.038049045,0.02570299,0.143192545,0.028463388,0.03843399,0.03122379,0.09606154,0.033984186,0.06527887,0.03674458,0.05187082,0.03950498,0.03507662,0.04226538,0.030960749,0.04502578,0.03339626,0.04778618,0.010883493,0.05054658,0.00357494,0.05330698,0.00723759,0.05606737,0.00221861,0.05882777,0.00541664
CELL_i03443_k01_seed905354291_void_mask.tif,3443,1,0.165179,16.518,0.024322053,0.00012756,0.125168211,-0.7781116,0.005,0.0099,0.0142,0.0169,0.0203,0.0239,0.0269,0.0311,0.0349,0.0399,0.05,0.006125,0.08042733,0.008375,0.00030497,0.010625,0.09940375,0.012875,0.010518159,0.015125,0.09874991,0.017375,0.03487891,0.019625,0.09380602,0.021875,0.06117014,0.024125,0.05393404,0.026375,0.09179911,0.028625,0.02709188,0.030875,0.07734733,0.033125,0.0494949,0.035375,0.07573165,0.037625,0.02366832,0.039875,0.0412735,0.042125,0.027583018,0.044375,0.01839675,0.046625,0.024867019,0.048875,0.00955329
CELL_i03444_k01_seed1238380237_void_mask.tif,3444,1,0.186002,18.6,0.03202604,0.00013282,0.05902497,-0.3739331,0.005,0.0165,0.0211,0.0256,0.029,0.0314,0.0356,0.0377,0.0421,0.0473,0.0592,0.00635402,0.017132857,0.00906206,0.011925931,0.0117701,0.017396967,0.01447814,0.04863382,0.01718618,0.02122219,0.01989422,0.08969717,0.02260226,0.03042033,0.0253103,0.103229262,0.02801834,0.06922766,0.03072638,0.12169342,0.03343442,0.029867246,0.03614246,0.136288002,0.0388505,0.04885626,0.04155854,0.07678939,0.04426658,0.05571102,0.04697462,0.03491557,0.04968266,0.022476207,0.0523907,0.023009802,0.05509874,0.023222837,0.05780678,0.018284053
CELL_i03445_k01_seed1068446038_void_mask.tif,3445,1,0.159752,15.975,0.021880675,9.63E-05,0.103771259,-0.7495841,0.005,0.0096,0.0127,0.0151,0.0196,0.0211,0.0246,0.027,0.0314,0.0352,0.0458,0.00602064,0.07978129,0.00806193,0.00813525,0.01010322,0.04605409,0.01214451,0.08317404,0.014185796,0.08641499,0.01622708,0.0510501,0.01826837,0.027379875,0.020309659,0.136708453,0.022350947,0.04145635,0.024392235,0.06642702,0.02643352,0.09639215,0.028474811,0.03002068,0.030516099,0.0511706,0.03255739,0.06051631,0.03459867,0.0450455,0.03663996,0.03388526,0.03868125,0.02042223,0.04072254,0.023070862,0.042763826,0.00333485,0.04480511,0.00956011
CELL_i03446_k01_seed238879577_void_mask.tif,3446,1,0.155564,15.556,0.02670299,0.00012888,0.263445571,-0.5479702,0.005,0.0118,0.0155,0.0209,0.0228,0.0254,0.029,0.0328,0.0366,0.0423,0.0568,0.00629473,0.029381774,0.00888418,0.03402696,0.01147364,0.059025498,0.01406309,0.07530817,0.016652544,0.04966119,0.019241998,0.03503619,0.021831452,0.132896161,0.024420906,0.09774185,0.02701036,0.06569558,0.02959981,0.07767054,0.032189269,0.057754318,0.034778723,0.07627401,0.03736818,0.04901596,0.039957631,0.04967726,0.042547086,0.0270178,0.04513654,0.03746606,0.04772599,0.016964869,0.05031545,0.015113542,0.0529049,0.00845873,0.05549436,0.00581352
CELL_i03447_k01_seed1872300808_void_mask.tif,3447,1,0.109558,10.956,0.01703587,6.11E-05,0.138182806,-0.7945084,0.005,0.0061,0.0101,0.0111,0.0149,0.016,0.0195,0.021,0.0244,0.0268,0.0364,0.00578501,0.138980545,0.00735504,0.013831652,0.00892507,0.0005796,0.010495096,0.170152247,0.01206512,0.018047436,0.013635151,0.00874533,0.015205179,0.149136078,0.01677521,0.037826823,0.01834523,0.03144667,0.01991526,0.120660423,0.021485288,0.048946453,0.023055316,0.04051146,0.024625343,0.05612755,0.026195371,0.07348928,0.027765398,0.013246348,0.029335426,0.02286906,0.030905453,0.02485202,0.03247548,0.01671367,0.034045508,0.00086369,0.03561554,0.012973662
CELL_i03448_k01_seed1013678194_void_mask.tif,3448,1,0.103138,10.314,0.02015309,5.58E-05,-0.0929932,-0.7539154,0.005,0.0109,0.0126,0.0155,0.0183,0.0207,0.022,0.0253,0.0268,0.0304,0.0354,0.00575888,0.04726434,0.00727665,0.00378377,0.00879442,0.00045085,0.01031218,0.054564031,0.011829951,0.09544857,0.013347718,0,0.014865485,0.109147453,0.016383252,0.06538933,0.017901019,0.03278617,0.019418786,0.039235054,0.02093655,0.140006593,0.02245432,0.05494822,0.023972087,0.01480783,0.025489854,0.121833126,0.027007621,0.05610808,0.028525388,0.03882298,0.030043155,0.03379089,0.03156092,0.05142503,0.033078689,0.021083403,0.03459646,0.01910426
CELL_i03449_k01_seed704500763_void_mask.tif,3449,1,0.1792,17.92,0.023790801,0.00010552,0.136062241,-0.6023579,0.005,0.0104,0.0146,0.0174,0.0204,0.0236,0.0264,0.0301,0.0325,0.0378,0.0502,0.00613123,0.05973649,0.0083937,0.0002853,0.010656172,0.102602825,0.012918641,0.01194967,0.01518111,0.107523319,0.017443578,0.037790284,0.019706047,0.09901465,0.021968516,0.06665755,0.024230985,0.06469535,0.026493454,0.112923027,0.028755923,0.029364619,0.031018391,0.103490802,0.03328086,0.026061038,0.03554333,0.05854648,0.037805798,0.0379849,0.040068267,0.03334273,0.04233074,0.022339627,0.044593204,0.00718333,0.046855673,0.011797605,0.04911814,0.0067104
CELL_i03450_k01_seed1172341015_void_mask.tif,3450,1,0.169076,16.908,0.02356508,0.00012819,0.218315955,-0.6859438,0.005,0.01,0.0121,0.0164,0.0203,0.0231,0.0264,0.0303,0.0342,0.0389,0.0534,0.00620963,0.09001748,0.0086289,0.00025654,0.011048174,0.118855186,0.013467443,0.00480702,0.01588671,0.11791182,0.01830598,0.024647273,0.020725252,0.131307463,0.023144522,0.025873057,0.025563791,0.102493413,0.027983061,0.06060458,0.03040233,0.05194573,0.0328216,0.06576426,0.03524087,0.07404015,0.03766014,0.030558833,0.04007941,0.035580259,0.04249868,0.016585046,0.04491795,0.018337961,0.047337217,0.02159612,0.049756487,0.00471609,0.05217576,0.00410172
CELL_i03451_k01_seed31643258_void_mask.tif,3451,1,0.173979,17.398,0.023440096,8.74E-05,0.181033635,-0.4455241,0.005,0.0108,0.0148,0.0176,0.0213,0.0236,0.026,0.0279,0.032,0.0357,0.0492,0.00610611,0.037486564,0.00831832,0.0002838,0.010530536,0.100322453,0.012742751,0.012153766,0.014954965,0.118312411,0.01716718,0.04409225,0.019379394,0.032682105,0.021591609,0.143387277,0.023803823,0.027321545,0.02601604,0.166859219,0.028228252,0.047814679,0.030440466,0.056893361,0.032652681,0.06508544,0.0348649,0.05357687,0.03707711,0.03484832,0.03928932,0.019273878,0.04150154,0.017170894,0.043713753,0.00508898,0.04592597,0.01142667,0.04813818,0.00591954
CELL_i03452_k01_seed2139399813_void_mask.tif,3452,1,0.156647,15.665,0.02827448,9.85E-05,-0.155246,-0.4376588,0.005,0.0151,0.0195,0.0227,0.0259,0.0282,0.0312,0.0349,0.0366,0.0408,0.0505,0.00613744,0.025887886,0.00841231,2.79E-05,0.01068719,0.03912389,0.012962066,0.00317993,0.015236943,0.06902958,0.017511819,0.028278618,0.019786695,0.08936675,0.022061571,0.05797364,0.024336447,0.06573235,0.02661132,0.11051467,0.028886199,0.0564136,0.03116108,0.108554844,0.03343595,0.03014907,0.03571083,0.126882721,0.037985704,0.046698261,0.04026058,0.057326482,0.04253546,0.03070446,0.04481033,0.017986343,0.04708521,0.023183551,0.049360084,0.012985438
CELL_i03453_k01_seed1112947553_void_mask.tif,3453,1,0.157176,15.718,0.028644354,0.00010975,-0.063252,-0.6360307,0.005,0.0151,0.0195,0.0221,0.0254,0.0289,0.0317,0.0349,0.0384,0.042,0.0522,0.00618004,0.02111879,0.00854011,2.70E-05,0.010900192,0.04311955,0.013260268,0.010513667,0.015620345,0.09055114,0.01798042,0.017378566,0.020340498,0.109269761,0.022700575,0.035708293,0.025060652,0.111008254,0.027420728,0.05096822,0.029780805,0.08624229,0.03214088,0.074822,0.03450096,0.07508683,0.03686103,0.06320765,0.039221112,0.06801515,0.041581188,0.062114138,0.043941265,0.02334718,0.046301342,0.02570679,0.04866142,0.019387456,0.05102149,0.01240724
CELL_i03454_k01_seed472247918_void_mask.tif,3454,1,0.163989,16.399,0.0249774,7.61E-05,-0.1149191,-0.4881238,0.005,0.0151,0.0168,0.0202,0.0224,0.0257,0.0268,0.0299,0.0328,0.0365,0.045,0.006,0.02827319,0.008,0.00088192,0.01,0.02259752,0.012,0.0402313,0.014,0.0035917,0.016,0.113056191,0.018,0.025491762,0.02,0.110692469,0.022,0.08164178,0.024,0.012568659,0.026,0.183469343,0.028,0.03884553,0.03,0.0835634,0.032,0.06171822,0.034,0.016637523,0.036,0.101507416,0.038,0.02012632,0.04,0.03469816,0.042,0.00880393,0.044,0.011603657
CELL_i03455_k01_seed1955752701_void_mask.tif,3455,1,0.170975,17.098,0.023743155,8.30E-05,0.0100819,-0.6443647,0.005,0.0108,0.0148,0.0183,0.0214,0.0248,0.0265,0.029,0.032,0.0355,0.0485,0.00608692,0.03501601,0.00826076,0.00024273,0.0104346,0.09649123,0.01260844,0.011378832,0.01478228,0.111070819,0.01695612,0.04257119,0.01912996,0.030931355,0.0213038,0.137660175,0.02347764,0.02355895,0.02565148,0.125379166,0.02782532,0.08068413,0.029999161,0.08134943,0.032173001,0.057242892,0.03434684,0.06523527,0.03652068,0.03716252,0.03869452,0.029078018,0.040868361,0.021454113,0.0430422,0.00765607,0.04521604,0.00258444,0.047389881,0.00325266
CELL_i03456_k01_seed49122573_void_mask.tif,3456,1,0.153068,15.307,0.02111249,9.21E-05,0.06563207,-0.8518062,0.005,0.0085,0.012,0.0156,0.0186,0.0205,0.0247,0.0266,0.0303,0.0348,0.0442,0.00597897,0.09263389,0.00793691,0.00925081,0.00989485,0.04819928,0.01185279,0.08900478,0.01381073,0.00553105,0.01576867,0.13410004,0.01772661,0.02288449,0.01968455,0.10834917,0.02164249,0.06116741,0.02360043,0.02198456,0.02555837,0.10628554,0.02751631,0.05329834,0.02947425,0.05240168,0.03143219,0.06782623,0.03339013,0.01649843,0.03534807,0.0451018,0.03730601,0.03649449,0.03926395,0.01171459,0.04122189,0.01289463,0.04317983,0.00437878
CELL_i03457_k01_seed880118709_void_mask.tif,3457,1,0.080654,8.065,0.01613314,5.84E-05,0.23437941,-0.7361381,0.005,0.006,0.0099,0.0107,0.0144,0.0154,0.0179,0.0211,0.023,0.0266,0.0361,0.00577639,0.16026254,0.00732916,0.01500074,0.00888194,0.00071137,0.01043472,0.18618178,0.01198749,0.02195479,0.01354027,0.01040706,0.01509304,0.15434997,0.01664582,0.04176463,0.01819859,0.03115764,0.01975137,0.02699017,0.02130414,0.13142034,0.02285692,0.03392407,0.0244097,0.04752842,0.02596247,0.04185917,0.02751525,0.03432858,0.02906802,0.01846769,0.0306208,0.02047471,0.03217357,0.01046286,0.03372635,0.0017358,0.03527913,0.01101769
CELL_i03458_k01_seed659080497_void_mask.tif,3458,1,0.198594,19.859,0.0247424,8.09E-05,-0.1431661,-0.7576757,0.005,0.0124,0.0163,0.0198,0.022,0.0256,0.0268,0.0304,0.0338,0.0365,0.045,0.006,0.02535698,0.008,0.00217529,0.01,0.03162541,0.012,0.06050213,0.014,0.00408056,0.016,0.11397863,0.018,0.02203173,0.02,0.10415709,0.022,0.07207787,0.024,0.01072413,0.026,0.1674696,0.028,0.03140071,0.03,0.0780297,0.032,0.06432525,0.034,0.03057868,0.036,0.11081262,0.038,0.02062497,0.04,0.03662115,0.042,0.00648936,0.044,0.00693814
CELL_i03459_k01_seed202525395_void_mask.tif,3459,1,0.134467,13.447,0.01895456,6.51E-05,-0.0096199,-0.8363118,0.005,0.0076,0.011,0.0151,0.0163,0.02,0.0211,0.0248,0.0262,0.0299,0.0377,0.00581873,0.09392892,0.00745619,0.00992713,0.00909365,0.00042482,0.01073111,0.14885581,0.01236856,0.01758884,0.01400602,0.00665031,0.01564348,0.13580246,0.01728094,0.05288086,0.0189184,0.00623014,0.02055586,0.15759585,0.02219331,0.04709135,0.02383077,0.01375334,0.02546823,0.11550571,0.02710569,0.05230916,0.02874315,0.03041537,0.03038061,0.05001306,0.03201807,0.02832936,0.03365552,0.00942515,0.03529298,0.01792721,0.03693044,0.00534516
